#{"t_start": 1657919001.3749137, "env_id": null}
r,l,t
3,615,290.525161
1,723,290.969872
-1,870,291.49188
-3,650,291.879613
-1,716,295.115983
5,396,295.363312
3,655,295.753639
4,448,296.025829
-1,704,296.456268
-4,536,297.030974
-2,649,297.367364
2,700,297.727508
-2,684,298.083906
-1,728,298.466406
-3,674,298.824325
-1,721,299.202413
4,486,299.453397
-1,750,299.83486
1,832,300.259529
-2,737,300.633809
-2,767,301.027232
3,677,301.37944
-1,740,301.757545
1,753,302.151827
2,677,302.498509
2,627,302.823555
-2,718,303.201396
1,731,303.574678
1,771,303.980555
4,451,304.206699
3,605,304.509143
1,762,304.902392
-3,644,305.231057
2,798,305.641336
3,560,305.930654
-2,748,306.31534
-5,540,306.589386
-4,479,306.837003
-1,764,307.235777
1,781,307.627738
3,671,307.968738
-3,631,308.283744
-5,487,308.525741
-1,759,308.910741
-1,778,309.309742
-3,724,309.682757
-4,551,309.968817
3,629,310.302753
3,555,310.590756
3,645,310.915751
3,532,311.188752
-1,773,311.577239
-1,815,311.994202
-4,576,312.285204
2,662,312.618202
3,548,312.902203
-1,801,313.321207
3,582,313.620207
-2,732,313.99923
3,594,314.320214
-1,743,314.700203
1,883,315.15227
-1,823,315.584307
1,906,316.057269
-2,684,316.417309
1,804,316.832334
2,657,317.173358
2,657,317.516375
-1,745,317.904387
3,631,318.235385
2,669,318.585388
1,686,318.954392
2,676,319.327408
2,742,319.701406
2,736,320.068406
-1,869,320.504405
-1,768,320.891405
-3,569,321.181407
1,751,321.563408
-1,860,321.999415
-3,583,322.296422
2,852,322.727406
-1,767,323.117406
-1,801,323.529406
1,797,323.946448
-3,561,324.228443
-3,631,324.555444
3,633,324.871443
-1,733,325.242484
-2,676,325.597471
2,592,325.92345
-3,687,326.317444
2,694,326.717449
-2,625,327.058629
-1,786,327.457628
3,560,327.733629
-2,625,328.044629
-4,495,328.293656
1,764,328.706635
3,536,328.989717
1,817,329.421708
-3,560,329.716702
-3,726,330.094675
-1,851,330.532674
1,755,330.935689
3,631,331.26566
4,459,331.502697
4,486,331.752661
3,560,332.040725
-2,816,335.337605
-4,542,335.698889
3,614,336.068789
-3,724,336.51739
-1,804,337.003371
2,653,337.405481
1,915,340.709707
2,667,341.112443
-4,479,341.402391
1,828,341.924183
4,471,342.209068
3,543,342.545522
4,475,342.837188
-5,535,345.90082
-2,670,346.333978
-1,1025,346.967402
1,847,347.498558
4,535,347.818914
1,702,348.24896
4,484,351.329827
-1,761,351.794879
-3,613,352.156417
1,839,352.656043
-3,658,353.052213
-2,807,353.541749
3,728,356.690063
2,701,357.106277
-2,664,357.51068
-2,812,358.007639
-3,586,358.36269
1,751,361.559569
-4,537,361.933198
-5,417,362.189776
-3,585,362.546192
1,693,362.975065
3,589,363.343131
-1,739,363.792391
2,770,367.033793
1,781,367.518658
-2,725,367.962234
-4,506,368.267545
1,759,368.722882
-1,829,369.232154
-2,666,372.277057
1,898,372.813276
3,640,373.19227
4,481,373.481518
3,550,373.821041
1,762,374.289073
2,604,377.308852
-2,813,377.810731
-2,699,378.240415
-4,601,378.616365
3,676,379.039536
1,841,379.563905
1,803,382.733864
1,820,383.241698
-1,861,383.770163
-5,412,384.021547
3,643,384.405314
4,565,384.750925
3,720,387.871754
4,549,388.20309
3,604,388.562493
3,675,388.967659
-1,823,389.464484
3,607,389.833333
4,493,392.809487
5,448,393.085644
5,488,393.385997
3,696,393.809384
-1,800,394.298373
-2,666,394.707667
3,565,395.057147
2,690,398.267795
-1,869,398.813516
-1,878,399.35804
3,624,399.735139
2,760,400.192519
5,427,400.450559
3,641,403.554714
5,378,403.78336
5,444,404.050074
3,697,404.477191
-3,621,404.849009
2,767,405.317859
-2,732,408.415239
-2,662,408.833546
-2,754,409.28047
1,952,409.857212
3,618,410.238899
2,715,410.676504
-4,550,413.793177
-3,629,414.179767
4,579,414.532091
1,709,414.978505
-3,714,415.423242
1,846,415.928006
3,602,419.0837
4,563,419.437593
1,769,419.896476
1,867,420.417483
-3,713,420.847288
3,575,421.197193
2,703,424.409971
3,612,424.779431
-4,526,425.107866
2,725,425.549855
-4,509,425.868409
-3,685,426.287978
-1,831,429.540171
3,736,430.039281
2,702,430.482301
1,793,430.989767
2,806,431.485735
3,619,431.858132
4,471,434.817092
-3,685,435.253324
-1,848,435.753367
4,521,436.063413
4,520,436.376835
3,601,436.734986
5,444,437.004206
3,567,440.055645
-1,733,440.503195
-1,835,441.009619
-1,857,441.533759
5,414,441.786743
2,771,442.258135
-3,767,445.489576
-1,853,446.005815
-3,602,446.374496
-4,575,446.731916
-3,630,447.121904
-3,559,447.459212
3,606,450.564271
3,635,450.954826
3,619,451.347438
4,556,451.683281
4,608,452.054276
-2,786,452.53296
3,706,455.631907
-2,652,456.05209
-2,705,456.480723
3,627,456.855834
-1,956,457.444929
2,740,457.894378
-1,778,461.136579
2,829,461.913497
-1,809,462.329815
-2,842,462.768342
4,528,463.043504
1,970,463.551058
1,1002,464.073034
2,729,464.440824
-1,810,464.857805
1,832,465.292336
2,868,465.744471
3,591,466.048762
-4,590,466.352658
1,830,466.788264
-1,796,467.207358
-5,459,467.445739
3,568,467.733598
-2,726,468.098403
-2,779,468.50267
4,576,468.793634
2,890,469.252634
2,816,469.661636
-2,702,470.016637
3,645,470.341637
2,688,470.696638
5,471,470.940637
1,948,471.439637
-4,523,471.719672
2,680,472.072674
2,788,472.482662
-4,596,472.791662
5,504,473.056675
3,596,473.371682
1,811,473.798651
-2,842,474.240684
-4,671,474.59465
3,775,474.999692
4,587,475.302684
3,695,475.656684
2,670,475.999078
-1,781,476.397107
2,753,476.786117
5,391,476.984118
4,650,477.318108
3,599,477.625154
2,737,478.004681
4,599,478.31369
1,891,478.783689
3,662,479.13068
5,472,479.38197
-1,818,479.800933
2,660,480.130933
4,606,480.434933
5,437,480.681969
1,797,481.13997
2,755,481.543976
3,816,481.984961
4,469,482.230975
-4,651,482.572949
3,542,482.860962
-2,738,483.252971
3,730,483.63596
3,638,483.964961
3,768,484.355962
3,780,484.752934
2,877,485.20501
2,789,485.613065
-4,697,485.974091
-1,731,486.3531
4,493,486.612085
2,719,486.988063
-2,687,487.339063
2,827,487.756063
2,769,488.147065
1,908,488.603063
-5,519,488.863067
-1,782,489.257063
4,525,489.525063
4,530,489.801069
5,403,490.010092
-1,786,490.421099
1,856,490.876091
4,458,491.123091
1,958,491.637105
5,398,491.844104
-2,664,492.185065
3,662,492.517119
1,832,492.937142
-2,728,493.307131
3,562,493.59014
4,523,493.863138
-3,702,494.22713
1,863,494.67214
-1,855,495.116169
3,551,495.404172
2,828,495.831178
1,792,496.246168
2,812,496.682188
4,567,496.968188
2,711,497.327188
-4,495,497.578188
-1,948,498.770262
4,473,499.226563
-2,812,499.919612
-1,944,503.68757
-1,829,504.232597
5,427,504.490597
2,861,505.021653
-4,539,505.354645
-3,746,505.815654
-2,747,509.056845
-2,701,509.507009
3,777,509.982991
2,685,510.404305
3,514,510.725484
-4,675,511.145401
1,820,514.478393
3,670,514.909354
3,589,515.266587
3,631,515.645909
1,850,516.154008
-3,542,516.486783
1,881,519.816826
3,660,520.216215
-4,549,520.550103
-1,991,521.168362
4,471,521.453761
-4,585,521.806761
-2,780,525.057164
2,878,525.60636
3,547,525.944558
-1,717,526.493117
4,500,526.812427
-3,677,527.280421
3,582,530.504909
-2,775,531.018335
-2,775,531.490264
-2,815,531.977231
2,680,532.384414
3,589,532.726976
2,650,535.930175
1,985,536.543739
-1,944,537.130184
2,652,537.531586
-1,1094,538.19148
4,502,541.320659
5,471,541.609896
4,485,541.902589
2,755,542.356067
1,906,542.912094
4,596,543.285228
-1,812,546.641405
4,514,546.989837
-2,839,547.506121
4,845,548.023766
-1,711,548.458045
3,788,548.937772
-2,828,552.148446
-1,811,552.639327
-1,842,553.144151
4,632,553.537969
-4,622,553.925019
2,768,557.249989
2,770,557.733924
-2,919,558.301474
-3,718,558.739382
4,571,559.090736
-2,799,559.577596
-2,803,562.756162
1,918,563.329964
3,577,563.676298
2,708,564.096379
1,784,564.57856
1,972,568.012979
1,717,568.44782
4,496,568.746116
4,584,569.09854
4,510,569.411797
2,871,569.945076
-1,905,573.322378
4,581,573.676343
-3,607,574.053116
-4,554,574.397867
5,379,574.632646
2,890,575.188772
-3,649,578.284734
4,624,578.712243
5,417,578.966552
3,628,579.364983
-1,1031,579.997945
-2,843,580.509856
1,909,583.876114
-3,622,584.248264
2,731,584.692268
-4,625,585.078087
2,713,585.506728
2,728,585.952657
4,480,589.072299
3,608,589.45107
3,793,589.939876
-2,663,590.349046
-1,732,590.806542
-1,823,591.322878
-1,787,594.573138
4,579,594.922481
5,396,595.165812
1,912,595.72926
1,767,596.195504
2,772,596.671031
-1,784,599.902672
-1,739,600.353637
3,686,600.773912
1,813,601.26387
1,855,601.785059
2,889,605.088274
2,706,605.520279
5,403,605.771926
-1,885,606.320979
-3,713,606.768445
-2,708,607.212263
3,577,610.351578
4,580,610.712548
-1,850,611.245596
1,975,611.840353
4,607,612.205111
-1,707,615.33596
4,444,615.616354
3,667,616.020059
1,857,616.534178
-3,739,616.99452
-1,977,617.592943
-2,658,620.856698
-2,692,621.28397
3,706,621.714892
1,992,622.326315
3,668,622.738179
1,813,626.047581
3,718,626.526815
1,815,627.043093
2,703,627.487463
2,734,628.057023
-1,932,628.546132
1,853,628.976956
-5,586,629.277364
-2,793,629.683122
4,497,629.947281
-1,784,630.35863
5,425,630.583442
-2,753,630.980235
4,522,631.275534
3,646,631.613686
1,825,632.034959
2,740,632.425455
4,621,632.74857
-2,769,633.142929
4,511,633.410425
2,822,633.836768
5,565,634.129024
5,420,634.347998
-1,861,634.787995
-1,806,635.200995
2,730,635.568995
-2,666,635.904995
5,487,636.146995
3,649,636.468995
1,861,636.903995
-3,625,637.214995
4,503,637.466995
-2,773,637.861009
2,691,638.217995
1,820,638.648995
2,648,638.981996
-1,822,639.402995
1,1022,639.919996
1,843,640.343995
4,543,640.620995
-2,768,641.009995
4,568,641.298999
1,783,641.700009
1,903,642.154009
2,745,642.527009
2,717,642.895009
-2,899,643.36001
-1,843,643.784031
-2,749,644.15601
1,882,644.604045
1,789,645.006046
-2,759,645.398098
1,911,645.875066
3,646,646.210065
5,421,646.429065
1,1016,646.972068
2,717,647.352103
-2,675,647.706089
2,719,648.078396
3,639,648.408394
3,582,648.702394
-1,897,649.163409
4,516,649.42941
3,733,649.809411
3,734,650.188426
-1,877,650.645441
2,852,651.085441
-1,938,651.567442
-4,534,651.843445
2,728,652.205438
-1,931,652.667438
4,527,652.931438
5,483,653.171438
-2,690,653.518438
5,464,653.751438
3,701,654.106438
1,872,654.558438
-2,890,655.015441
-3,604,655.326438
4,551,655.606438
2,785,656.005438
-1,992,656.506438
2,793,656.909438
-3,768,657.300438
1,732,657.671438
4,556,657.951439
-1,775,658.340438
3,733,658.716441
-2,691,659.070438
-2,604,659.374438
3,681,659.712438
3,690,660.056438
3,626,660.377438
3,648,660.698438
5,398,660.896438
4,635,661.215438
-1,873,661.655474
2,769,662.058476
1,787,662.474467
-4,528,662.750525
-3,682,663.120483
-2,923,663.614522
2,797,664.033387
3,567,664.32139
-1,1009,665.25341
2,792,669.690346
2,695,670.130267
1,886,670.697221
-1,904,671.27354
3,658,671.680323
-1,878,675.108388
-3,701,675.553749
-2,707,675.979975
5,445,676.257615
2,745,676.724413
1,767,677.21544
1,1110,680.772756
3,623,681.158368
4,485,681.457308
3,628,681.852995
3,641,682.258661
4,534,682.592409
2,699,685.913013
3,700,686.372711
3,612,686.76579
4,549,687.121711
5,398,687.381247
-3,624,687.765924
3,697,688.196009
3,670,691.493412
-1,798,691.977109
2,718,692.419814
2,702,692.853624
3,642,693.251662
2,769,693.722267
-1,851,697.055809
-3,691,697.480826
-1,944,698.078466
-1,892,698.641966
-1,858,702.18937
1,717,702.713176
1,836,703.295155
-2,786,703.785427
-1,814,704.284569
3,605,704.656245
4,600,707.910949
-3,557,708.25445
1,810,708.759751
2,920,709.334789
-1,850,709.862877
4,637,710.260954
-1,790,713.860073
3,702,714.351197
3,618,714.745889
-3,636,715.141482
4,455,715.426
1,781,715.886306
2,799,719.106633
3,566,719.462187
-4,623,719.838414
2,708,720.268381
1,865,720.789083
3,651,721.184857
3,659,724.362416
-3,614,724.722563
3,755,725.175214
2,783,725.65345
-1,949,726.235934
3,660,729.40854
-1,913,729.977679
-3,569,730.323098
2,773,730.799323
-2,731,731.275906
4,547,731.614178
3,646,734.841343
2,735,735.309481
-4,614,735.687721
5,563,736.028903
3,605,736.388292
1,848,736.912064
3,559,740.130466
1,843,740.644766
-3,649,741.037037
-5,558,741.371562
2,783,741.849554
1,876,742.393367
4,536,745.448099
3,552,745.810345
-2,748,746.277343
4,669,746.68395
-3,651,747.101284
1,928,747.673052
-4,587,750.847027
2,759,751.314726
-1,886,751.852011
5,425,752.110481
2,740,752.551573
-4,708,752.977273
-4,673,756.137611
2,724,756.574289
-1,895,757.121741
-3,618,757.501446
1,880,758.045588
4,473,758.336565
-2,773,761.546916
3,654,761.940468
1,836,762.446704
1,909,763.024961
4,508,763.346227
1,774,766.73709
1,842,767.272175
3,802,767.754867
-2,711,768.202197
-2,711,768.63121
3,609,769.004112
2,752,772.185004
-1,817,772.673317
3,628,773.056056
-2,773,773.539439
-1,908,774.106056
-4,602,777.267901
4,514,777.584428
-4,833,778.101343
-3,627,778.488962
1,893,779.052064
3,576,779.420163
3,604,782.561647
4,480,782.865949
4,529,783.194651
3,651,783.587662
3,708,784.011144
-1,950,784.579253
2,741,787.781043
-1,846,788.304898
4,505,788.609009
2,835,789.114174
-1,901,789.664925
2,676,790.093373
2,837,793.335896
3,623,793.705221
-2,839,794.211799
3,575,794.570652
-1,953,795.160033
2,753,798.659156
5,378,798.858536
2,740,799.252051
-2,807,799.674886
1,756,800.061539
5,497,800.329409
3,588,800.634665
4,504,800.893816
2,682,801.242199
3,632,801.572155
-1,839,801.99861
-2,1016,802.535681
2,723,802.916373
1,906,803.402382
1,815,803.815544
3,547,804.089202
-1,754,804.468801
-3,555,804.74753
3,645,805.081563
2,703,805.446337
-2,854,805.912866
-2,800,806.330607
1,932,806.821225
3,593,807.168582
-3,816,807.600471
5,489,807.849874
4,448,808.077881
3,646,808.412351
-2,734,808.786349
2,673,809.127336
-2,708,809.488345
1,815,809.906337
-3,636,810.231355
-3,568,810.536333
2,740,810.92333
2,791,811.338344
2,709,811.715348
-2,685,812.076347
-3,733,812.456361
2,691,812.815355
4,531,813.091348
2,697,813.449348
-3,742,813.83938
1,855,814.334406
3,679,814.695395
3,617,815.024412
1,805,815.450432
3,668,815.796444
2,663,816.135481
4,537,816.408481
2,744,816.785481
4,544,817.068529
5,480,817.316517
-4,543,817.599526
4,484,817.849489
-3,649,818.18249
-1,859,818.627491
3,647,818.970518
-2,749,819.371518
1,911,819.830489
3,679,820.16649
-1,909,820.62049
4,603,820.929492
4,637,821.25249
5,454,821.48649
-2,809,821.896497
5,434,822.121493
3,570,822.415498
-4,565,822.704492
4,569,822.99449
1,769,823.38949
-3,741,823.760489
-3,622,824.083518
-1,943,824.574493
-3,708,824.930494
1,951,825.415512
-2,733,825.787493
2,698,826.144552
2,798,826.550555
-5,468,826.793585
4,489,827.053396
4,614,827.375363
4,622,827.690364
2,648,828.020364
3,735,828.392364
2,754,828.773366
-4,688,829.125363
-1,744,829.504369
2,704,829.862364
-4,676,830.206365
1,866,830.655366
-3,592,830.963364
-3,571,831.261366
1,827,831.696391
3,618,832.019453
-1,923,832.496444
4,569,832.792358
4,596,833.100355
-3,616,833.420355
-2,764,833.814355
-2,769,834.509529
4,488,835.048381
-1,856,835.820965
5,413,836.156456
1,849,836.83839
3,730,840.223223
3,603,840.587419
3,670,840.992823
3,654,841.39298
2,803,841.881825
-2,638,842.275604
3,705,845.415338
2,867,845.970576
1,812,846.473091
1,790,846.973838
3,550,847.320245
-2,766,847.806212
1,804,850.931635
-1,871,851.466815
-1,1136,852.147592
1,907,852.704258
4,494,855.715763
-4,612,856.114284
3,630,856.495929
-3,604,856.854742
4,656,857.260186
2,851,857.788162
-1,959,861.09775
-1,831,861.606006
-2,702,862.048932
-3,674,862.537491
4,457,862.81527
2,759,863.338297
1,808,866.61019
1,925,867.198836
-4,550,867.543331
3,854,868.050169
3,816,868.544354
1,807,871.924107
-1,936,872.504483
-4,535,872.826671
3,612,873.193882
1,713,873.642707
-1,875,874.20048
-4,513,877.28952
5,440,877.562459
5,402,877.813535
-1,745,878.272253
-1,732,878.72816
1,916,879.299155
-1,918,882.649832
-1,1077,883.326121
1,809,883.810521
-3,622,884.183817
3,698,884.600864
-4,638,887.76634
1,843,888.286686
1,1100,888.964019
3,551,889.305367
-1,938,889.882323
-3,654,893.038492
3,604,893.444846
2,831,893.953117
-2,669,894.362536
1,1015,894.989337
-1,987,898.283006
3,570,898.647406
1,943,899.22872
1,948,899.811521
1,798,900.299747
-1,984,903.740397
2,908,904.295029
4,544,904.621113
4,580,904.970622
-3,695,905.396974
5,449,905.669158
3,596,908.799949
2,844,909.349663
1,748,909.808062
2,707,910.252558
3,636,910.648111
2,793,911.139411
4,764,914.341995
-1,1008,914.960203
-1,919,915.522634
4,608,915.890459
4,486,916.184709
3,811,919.422784
3,665,919.868413
1,852,920.3899
-4,531,920.718302
3,740,921.166503
3,553,921.507621
4,501,921.820456
3,626,925.000637
4,529,925.324437
-1,868,925.846211
-2,737,926.299869
1,975,926.914588
3,693,930.06668
2,688,930.499594
1,783,930.984419
4,584,931.342286
4,547,931.66752
4,463,931.949966
-2,810,932.447552
1,839,935.796957
1,813,936.28935
-1,1008,936.898275
-2,875,937.430228
1,855,940.787971
3,607,941.164293
4,525,941.485228
-1,816,941.988654
1,888,942.535875
5,466,942.825171
4,454,943.124316
2,1066,946.593997
4,543,946.926231
2,771,947.414701
4,516,947.729474
3,640,948.110996
5,403,948.352737
-3,707,951.546478
-3,720,951.981752
-2,702,952.399263
3,663,952.800461
5,396,953.035865
4,631,953.421455
-2,706,956.62574
2,742,957.082864
4,655,957.487314
4,542,957.818896
-4,620,958.202747
-2,812,958.707052
-1,991,962.082083
1,1047,962.727982
-4,533,963.288893
-2,816,963.721826
2,810,964.126372
3,600,964.439363
2,710,964.800407
3,821,965.223022
3,660,965.562154
4,688,965.916676
-2,704,966.284053
3,721,966.658152
-2,795,967.078665
3,723,967.461165
2,624,967.781783
3,789,968.179223
3,832,968.594146
1,901,969.060637
1,783,969.475042
3,735,969.845015
4,641,970.171013
2,717,970.535013
2,650,970.864013
3,685,971.208012
4,529,971.480014
2,934,971.953012
-1,903,972.414016
-5,536,972.68803
4,500,972.94103
5,396,973.143077
5,437,973.367078
4,511,973.626077
-1,840,974.057077
3,854,974.503078
2,677,974.857077
4,488,975.105077
2,687,975.456077
-1,918,975.921164
4,657,976.257158
-1,852,976.709439
3,661,977.044453
4,585,977.34549
-2,836,977.771457
-1,931,978.243457
2,765,978.63646
-3,659,978.976457
-4,700,979.340457
3,826,979.754458
3,591,980.049457
4,709,980.40446
-1,1009,980.912457
5,546,981.186464
4,543,981.465457
-1,832,981.889472
4,561,982.192486
-1,1078,982.763469
5,479,983.014462
3,905,983.482472
-1,821,983.901462
3,701,984.263526
1,744,984.646524
4,634,984.966515
3,592,985.295489
3,593,985.598533
-1,908,986.055532
-2,792,986.469558
3,662,986.81058
-1,984,987.32445
-3,618,987.636477
-4,587,987.937477
-2,686,988.289513
3,918,988.770519
4,468,989.015521
1,823,989.448508
3,591,989.75448
-3,715,990.11948
3,836,990.54448
-3,693,990.906713
2,732,991.300709
2,772,991.69068
-1,776,992.094755
5,493,992.35668
-1,882,992.807751
1,921,993.284727
4,587,993.585726
-3,849,994.006723
2,836,994.431723
-3,629,994.753728
-1,817,995.181741
2,869,995.629741
5,504,995.885744
-4,548,996.164741
-3,646,996.49478
2,801,996.90679
3,596,997.221825
-2,738,997.614783
3,570,997.912783
-2,906,998.384808
2,864,998.83578
-3,691,999.194781
-3,583,999.50182
-1,859,999.941782
-1,837,1000.612116
-2,830,1001.454939
2,749,1005.412578
-2,784,1005.88714
2,787,1006.37482
2,815,1006.886153
1,780,1007.39023
