#{"t_start": 1657644570.2570302, "env_id": null}
r,l,t
-2,659,107.028762
-2,680,107.467777
-3,618,107.866795
-4,473,109.568429
-4,510,109.933844
2,690,110.362485
-3,576,110.7228
4,554,112.542181
-4,505,112.868739
-1,731,113.316246
-1,718,115.14487
5,402,115.410906
3,545,115.763959
-1,749,116.245038
-3,666,118.05078
-2,719,118.498241
-3,574,118.859323
2,607,120.655889
-2,647,121.069265
3,556,121.41454
-3,678,123.200521
-2,647,123.633605
-3,618,124.031837
-4,480,124.340404
2,702,126.155166
-4,525,126.488432
5,408,126.748516
-3,549,128.48715
-1,735,129.055799
-1,702,129.526329
-1,722,131.324755
2,721,131.788758
1,787,132.298334
-1,810,132.747784
1,709,133.121363
1,836,133.546685
1,744,133.927164
-3,587,134.228765
-2,702,134.589595
-2,737,134.975295
-5,384,135.181527
-2,657,135.531125
2,635,135.866765
4,505,136.132862
1,782,136.557143
3,573,136.862528
-2,636,137.194223
-3,606,137.503402
-5,411,137.713861
1,807,138.122238
-4,545,138.404462
-3,555,138.704855
-1,741,139.08735
-4,519,139.361153
2,658,139.707121
-2,764,140.129353
2,636,140.461338
-2,608,140.782336
-1,770,141.171337
3,561,141.456346
2,666,141.792343
-1,709,142.153346
2,643,142.480338
1,732,142.858337
2,647,143.201352
2,659,143.55234
-3,593,143.870345
2,724,144.258346
-3,608,144.587349
-4,520,144.871344
-1,726,145.244346
1,729,145.621339
1,733,145.996337
1,741,146.386347
-1,722,146.761346
4,530,147.036309
-2,667,147.386216
2,676,147.740218
-1,755,148.138221
3,570,148.445222
1,768,148.857217
-4,523,149.124213
1,717,149.491208
-1,749,149.878208
-2,785,150.274208
2,636,150.600207
-3,624,150.922207
-1,870,151.367207
-3,515,151.636186
-3,599,151.948208
-1,829,152.38921
-3,612,152.715208
-2,652,153.052471
-3,655,153.388463
-2,680,153.735476
3,582,154.033443
-3,531,154.305444
4,482,154.55447
4,554,154.842471
-3,556,155.132479
2,683,155.486471
4,515,155.759463
-2,634,156.093446
2,692,156.461477
3,559,156.766449
1,787,157.166471
-4,510,157.423479
1,745,157.799479
1,744,158.178479
4,479,158.421479
4,505,158.684442
-2,775,159.086471
-3,641,159.41748
3,592,159.72952
-4,537,160.01748
-3,646,160.359471
2,748,160.768479
4,532,161.043471
2,674,161.389471
2,705,161.753471
1,709,162.116462
3,524,162.38748
-4,569,162.68548
-1,817,163.112479
4,522,163.387479
5,406,163.601475
1,732,163.987479
3,601,164.303472
1,692,164.66447
1,733,165.045471
-1,819,165.465471
-1,808,165.875472
-2,778,166.270444
-4,550,168.285311
-1,680,168.739478
-2,631,169.134017
4,468,169.422605
-4,469,171.100627
4,522,171.426276
-3,558,171.779971
5,436,172.058655
-4,550,173.768837
-1,757,174.230118
-2,694,174.656337
-1,818,176.550339
-2,656,176.964199
-4,569,177.30814
3,555,179.056687
2,692,179.494735
-1,691,179.938094
-3,654,181.701336
-2,707,182.139333
-4,534,182.470707
4,464,184.169164
3,656,184.633906
-5,416,184.900977
-1,735,185.34933
4,505,187.052859
2,728,187.527931
2,620,187.926526
-3,640,189.74743
-2,711,190.193998
-5,400,190.444743
2,667,190.859767
-4,560,192.636943
-4,611,193.022458
2,658,193.418941
2,645,195.211553
-2,741,195.677418
1,753,196.160153
1,772,198.038323
4,521,198.354598
2,686,198.778442
-1,752,200.662657
2,736,201.116956
1,730,201.561632
4,474,203.212242
-3,558,203.594874
-1,730,204.067985
-3,567,205.809565
-1,779,206.294624
-4,478,206.592745
-1,827,208.505454
3,623,208.918894
3,598,209.284984
2,698,211.10335
-1,783,211.620428
-3,679,212.057169
-3,612,213.911138
-2,723,214.374642
4,467,214.670858
1,728,216.486961
1,717,216.993647
-1,801,217.484804
2,731,219.324278
-2,675,219.774645
1,811,220.302989
-1,772,222.126041
-3,660,222.529506
-2,653,222.938926
4,526,224.704779
2,649,225.121432
-2,676,225.53754
-1,740,227.375331
-2,661,227.807332
-1,743,228.292471
-1,791,230.151821
3,649,230.557125
-1,752,231.028161
2,663,232.870163
1,776,233.341475
-1,751,233.805598
4,560,235.551445
-4,587,235.928205
-5,433,236.205819
1,773,238.162497
-1,713,238.61518
-2,673,239.044925
-2,652,240.851462
-3,600,241.23452
-2,731,241.683017
1,788,243.513741
1,806,244.039408
-1,750,244.534989
-1,775,246.374039
-2,711,246.820684
-1,746,247.293629
-3,553,249.061073
-1,712,249.502535
4,604,249.872697
-2,705,251.650696
-4,513,251.990258
2,716,252.456822
-2,617,254.219285
2,647,254.630123
4,510,254.952712
-2,762,256.837296
-2,675,257.286608
-1,739,257.742802
-1,726,259.526186
1,790,260.040716
2,662,260.474526
-1,811,262.392903
2,606,262.784438
-2,716,263.2411
-2,777,265.139725
-1,822,265.645302
-5,459,265.928727
-3,702,267.793332
2,639,268.197961
4,498,268.533773
5,394,268.79126
2,687,270.601204
1,813,271.106259
-3,614,271.496931
-3,564,273.319516
3,555,273.668843
2,733,274.123586
1,700,276.016
5,406,276.283216
-2,645,276.704541
1,794,278.606782
1,776,279.095157
-5,461,279.393476
-1,687,281.28709
-5,461,281.596544
-3,610,281.972326
2,688,282.386369
-3,604,284.250009
-3,648,284.674129
-3,624,285.064594
-2,697,286.897789
4,495,287.203086
3,596,287.581449
-1,741,289.429347
-2,706,289.88609
-3,574,290.238565
4,544,290.573193
3,584,292.329196
1,717,292.802606
-5,427,293.068417
-2,677,294.823313
-4,481,295.153397
1,774,295.643753
-3,563,297.360712
-4,538,297.726263
2,634,298.111963
-3,647,298.513119
-1,817,298.942027
-3,625,299.272789
-1,732,299.658383
2,700,300.037258
-5,492,300.307231
1,763,300.723301
-4,563,301.012822
2,641,301.340312
-2,650,301.672105
-1,769,302.060897
1,756,302.444487
-4,522,302.714356
-4,579,303.016856
-5,382,303.217219
4,502,303.486371
-1,726,303.877437
1,868,304.34253
-3,540,304.631094
-1,744,305.017976
-3,594,305.318347
-4,602,305.627357
-1,785,306.031964
3,631,306.355805
-2,610,306.67995
4,522,306.949957
-2,686,307.303067
4,608,307.627061
4,487,307.88307
-2,685,308.246097
2,803,308.684068
5,443,309.005068
3,592,309.305064
-3,585,309.601055
3,612,309.920029
-3,630,310.247066
-1,790,310.663062
-2,642,311.003033
1,712,311.433028
3,558,311.756056
2,671,312.204275
5,376,312.416238
1,766,312.837276
-2,637,313.166246
-3,590,313.470242
1,798,313.877242
-3,568,314.168284
-3,587,314.468274
5,420,314.68427
-4,548,314.971267
-4,492,315.229282
1,784,315.638276
-5,438,315.871276
-1,872,316.331268
1,742,316.723276
1,818,317.142239
-4,496,317.391268
-2,724,317.756242
-2,714,318.121267
1,781,318.533243
1,771,318.968243
-2,701,319.356242
-1,774,319.768266
-2,658,320.118267
4,519,320.398239
-1,823,320.83228
-3,650,321.165267
3,533,321.439241
3,550,321.720278
-1,753,322.10927
-1,908,322.580275
-1,839,323.016276
3,622,323.337267
-2,769,323.737276
1,844,324.187275
-4,552,324.486274
1,751,324.880267
-3,570,325.169266
2,607,325.476253
3,569,325.764274
3,608,326.079274
3,578,326.37527
-3,547,326.663242
-1,780,327.070275
-2,649,327.416237
2,680,327.780205
-3,546,328.072199
1,763,328.480202
4,441,328.724199
2,632,329.054199
-3,558,329.341233
-1,748,329.725202
-1,739,330.113202
5,428,330.330201
-4,474,330.574205
3,560,330.860202
-2,673,331.212235
1,793,331.628227
-2,656,331.974234
-3,603,332.289237
-2,735,334.305702
1,691,334.792155
-2,722,335.257156
-1,728,337.181396
-3,637,337.598677
-4,523,337.917628
-4,500,338.229506
-3,598,340.035176
1,824,340.576736
1,727,341.039283
-3,579,342.758479
3,671,343.185369
-4,486,343.491778
4,557,345.218439
1,684,345.665912
1,918,346.224063
-3,597,347.986115
3,701,348.441672
2,604,348.831412
-2,703,350.607486
-1,772,351.107992
-1,746,351.582044
-1,727,353.441509
3,669,353.848021
-2,729,354.294346
-2,613,356.046272
-1,879,356.628172
-3,633,357.027538
1,776,358.879698
-3,642,359.287759
4,527,359.625578
-1,727,361.485044
4,493,361.788493
2,707,362.221452
-3,561,363.923738
-1,818,364.462805
-3,554,364.836623
1,827,366.723537
-3,580,367.096657
-3,655,367.512887
1,744,369.442868
-5,505,369.758861
-5,486,370.057152
4,512,370.374185
5,428,372.005021
-1,726,372.503216
3,587,372.880733
1,690,374.665522
-3,572,375.054601
1,794,375.558142
-1,756,377.422222
-3,675,377.858359
-4,558,378.192009
-1,795,380.032907
-2,687,380.493372
2,616,380.891934
4,462,381.170398
-3,622,382.915288
1,737,383.37903
3,548,383.72935
2,796,385.697374
3,539,386.028286
-2,645,386.418859
-1,771,388.328309
2,725,388.812036
4,488,389.114555
2,673,390.933808
-2,607,391.324149
-2,749,391.801437
-2,660,393.66566
-3,625,394.054178
-3,640,394.453638
-2,695,396.373824
-4,519,396.71375
1,732,397.171611
-3,531,397.490494
1,713,399.365548
4,461,399.665778
1,754,400.156928
1,766,402.021362
-3,654,402.430865
3,684,402.863595
3,560,404.715504
1,780,405.204478
-3,670,405.664704
-2,629,407.536963
-4,506,407.863677
-1,814,408.384185
4,534,410.133584
2,625,410.531057
-1,720,410.980324
2,727,412.867635
-1,693,413.302714
-5,490,413.601995
-2,810,415.554596
2,624,415.985189
-3,647,416.40472
-1,775,418.374081
2,682,418.828884
-4,531,419.167455
-4,544,419.514568
-1,721,421.31135
-2,676,421.728586
-2,714,422.16031
4,541,423.965138
-3,595,424.348515
4,474,424.654354
-3,565,426.381806
-3,586,426.775798
3,585,427.148807
2,750,427.631629
1,805,429.603063
2,771,430.123238
1,751,432.136484
-1,728,432.625919
-2,628,433.028295
-4,571,434.830963
-2,640,435.247278
3,679,435.681672
-4,526,436.018322
-1,770,437.936068
5,477,438.227525
1,762,438.702197
-3,579,440.563214
2,641,440.976912
2,694,441.400155
-1,843,443.422596
4,502,443.752629
-2,726,444.223713
1,705,446.012005
-3,643,446.409375
-4,512,446.722459
2,681,448.579872
4,553,448.931341
3,563,449.277477
1,736,451.127216
2,737,451.674095
-2,677,452.112707
-3,572,452.490568
-2,656,454.282973
1,698,454.708309
-2,678,455.127935
2,827,457.072904
-1,688,457.493563
-5,410,457.74383
1,744,459.569065
-1,800,460.085534
3,593,460.459591
1,733,462.293691
-2,647,462.689119
1,754,464.530066
-3,564,464.921744
-3,565,465.469446
-3,589,465.772492
4,527,466.045408
-1,734,466.426112
-3,649,466.761872
1,684,467.127765
2,667,467.480089
3,584,467.799002
3,590,468.121878
-2,632,468.467722
2,621,468.810987
3,570,469.109167
-5,554,469.394797
1,696,469.751219
-1,823,470.166334
3,600,470.480389
-2,628,470.809703
1,755,471.203603
4,506,471.476268
3,577,471.784564
-1,756,472.200701
1,795,472.638416
-1,780,473.048485
2,718,473.429111
-1,784,473.826074
2,691,474.180103
-4,599,474.491114
-2,676,474.838073
2,624,475.156073
2,601,475.4671
-2,651,475.804109
-1,719,476.179084
-2,784,476.5991
-1,779,477.0011
3,565,477.2901
-1,730,477.661772
-2,647,477.991808
-4,519,478.258809
1,844,478.6948
-3,612,479.01277
2,699,479.3778
-4,528,479.6538
2,666,480.008808
3,707,480.388808
3,619,480.7198
1,801,481.132805
4,500,481.390809
-2,660,481.7258
2,622,482.04381
-3,560,482.331808
-1,774,482.731799
-3,638,483.062809
-1,799,483.482808
2,612,483.808772
-3,620,484.134776
-2,631,484.4768
1,816,484.91281
1,782,485.31281
-2,759,485.703773
-2,642,486.030808
-3,668,486.373773
-4,508,486.634809
-2,632,486.966772
-1,802,487.383107
1,767,487.787097
4,638,488.131116
2,603,488.454117
-3,576,488.765107
-3,583,489.065117
-3,526,489.333108
-5,391,489.533116
2,660,489.869123
-5,428,490.087107
1,749,490.470108
4,488,490.72311
-2,628,491.046118
3,631,491.371108
2,643,491.704109
2,600,492.014081
2,640,492.351242
-4,548,492.638244
-2,713,493.007244
-1,766,493.393558
1,827,493.81953
-2,682,494.168567
-1,775,494.565593
1,875,495.022566
-4,475,495.274567
-2,662,495.624566
-2,686,495.984558
-3,626,496.311568
-3,616,496.642566
-3,655,496.989571
1,773,497.384304
-1,739,497.759304
2,617,498.072332
2,660,498.413331
-2,603,498.726332
4,502,498.988339
1,794,499.40634
2,661,499.872255
-2,647,501.834117
1,752,502.362267
1,780,502.846946
-2,620,504.675926
3,616,505.062581
-3,573,505.411047
-2,692,507.263674
1,731,507.734144
3,610,508.123798
-1,775,510.044944
2,675,510.456496
-2,684,510.88544
-1,789,512.833255
-2,663,513.236499
1,736,513.679431
-1,774,515.647886
4,471,515.946162
2,664,516.375156
-3,542,518.114847
1,701,518.577289
-4,517,518.897419
4,475,519.192604
2,645,521.067215
-1,886,521.6078
-1,741,522.05265
-3,605,523.855531
3,576,524.226153
2,719,524.704033
1,720,526.55516
-3,566,526.904479
-3,571,527.264218
-2,645,529.20641
-3,579,529.552876
-1,731,529.991617
-2,699,531.86766
5,419,532.143024
-3,638,532.559976
3,552,532.922074
-1,693,534.771725
-2,635,535.180275
2,653,535.600363
-2,625,537.485588
3,613,537.865941
-1,703,538.294038
3,556,540.102721
-3,614,540.502592
-3,565,540.871493
-1,692,542.68657
-4,485,543.047611
-2,649,543.458057
-1,779,543.955695
-1,743,545.802478
-2,683,546.217603
-2,661,546.626158
-3,581,548.446951
4,555,548.805291
-3,666,549.206748
1,759,551.096687
3,590,551.473465
-3,646,551.947838
-4,573,553.774786
-2,682,554.198232
-5,536,554.532832
1,717,556.342377
3,598,556.749665
4,489,557.051091
-3,585,557.406334
1,852,559.245422
-4,545,559.592078
2,726,560.061807
-5,406,561.677287
2,740,562.140849
-3,655,562.550512
-3,536,564.347232
-4,553,564.727271
-4,595,565.10125
2,633,565.487763
1,867,567.44899
4,486,567.757668
2,692,568.199401
-3,731,570.067978
-2,654,570.495936
-3,622,570.937794
1,755,572.828396
3,612,573.202405
2,745,573.662468
-3,605,575.416646
4,515,575.74978
-2,706,576.203366
-2,695,578.097264
-3,639,578.494142
3,596,578.87496
-1,724,580.814732
1,784,581.28902
4,458,581.55385
1,746,583.489822
1,722,583.973956
-3,622,584.381465
-1,718,586.175802
-1,717,586.627705
-2,707,587.069789
-2,709,589.032925
-2,610,589.404022
1,721,589.845494
-4,471,590.132061
-5,423,591.840855
-1,741,592.324629
-2,659,592.754317
-3,602,594.585573
-5,357,594.809366
2,620,595.202904
-1,786,597.125378
-3,595,597.509182
-1,701,597.936847
4,518,598.251948
-2,658,600.113572
4,492,600.433813
-1,760,600.931939
-3,616,602.778205
1,796,603.293431
-4,506,603.615983
3,565,605.404451
1,734,605.869588
-3,597,606.235744
3,551,606.577878
3,624,608.451452
3,631,608.866705
-3,558,609.20746
4,476,610.889687
-3,574,611.253453
3,590,611.626423
5,393,611.873534
1,743,613.746292
-3,521,614.069035
1,728,614.518168
-3,622,616.444351
-1,850,616.981799
-5,412,617.228701
-4,492,618.910583
-3,636,619.356306
4,481,619.666929
-3,606,620.061245
2,647,621.868484
3,552,622.203668
2,694,622.628933
-1,732,624.595912
-5,392,624.856016
-3,645,625.251589
-1,756,627.131754
1,724,627.633102
2,768,628.120906
-2,695,629.924569
1,730,630.417214
-5,380,630.654127
-1,723,631.116914
-4,514,632.962109
5,425,633.298813
-3,575,633.597255
-2,771,633.998822
-2,773,634.400084
2,639,634.72949
-5,392,634.934374
-3,588,635.247868
-2,746,635.646228
1,840,636.099464
1,752,636.509265
2,644,636.857079
1,697,637.214489
-1,710,637.576563
2,656,637.909227
5,382,638.098661
-2,743,638.483202
2,723,638.860375
2,762,639.261654
3,562,639.563183
-1,756,639.970317
4,486,640.231177
2,701,640.614862
-4,505,640.886645
-1,802,641.306005
5,432,641.525178
4,522,641.788207
-3,602,642.091181
-1,818,642.515216
-3,554,642.797215
2,651,643.136207
-2,704,643.505239
2,620,643.837239
-3,593,644.157239
1,735,644.558254
2,635,644.89924
-1,773,645.300239
-5,426,645.520247
2,665,645.86224
-2,689,646.222247
-3,556,646.51124
2,684,646.872255
-3,532,647.146254
-2,658,647.496785
-1,730,647.885793
3,603,648.206782
3,549,648.497785
-3,591,648.814794
-1,696,649.173785
-4,452,649.404786
3,573,649.695787
-1,777,650.089785
2,710,650.456794
-1,716,650.823786
-5,406,651.031791
3,607,651.342785
2,676,651.695794
-1,743,652.092785
1,700,652.466785
1,768,652.87304
3,568,653.160052
1,752,653.545052
-3,680,653.892057
4,529,654.163051
2,651,654.497051
-4,523,654.769095
5,443,655.002103
-1,742,655.386094
2,682,655.746109
3,576,656.051104
-2,616,656.380095
4,511,656.652103
-2,602,656.965093
1,681,657.313069
4,474,657.550103
1,828,657.970094
1,794,658.373094
-3,548,658.659069
3,575,658.975069
-1,713,659.34807
3,578,659.650093
1,794,660.072103
-3,577,660.387077
4,532,660.675128
2,652,661.018096
-1,808,661.434093
-1,815,661.856108
3,605,662.173102
-1,706,662.550108
1,691,662.910094
-2,687,663.275102
-1,784,663.689104
3,558,663.988104
2,636,664.327102
-1,707,664.707095
3,637,665.03708
1,739,665.420095
-5,492,665.673103
2,677,666.021094
-3,573,666.317087
-1,703,666.682094
-3,626,667.111032
1,707,667.550855
1,724,669.611916
-3,566,669.964706
2,634,670.353091
-4,476,672.103387
3,564,672.471257
-1,788,672.972051
3,611,674.794596
3,550,675.154502
4,595,675.541081
-2,646,675.958038
1,751,677.841247
2,634,678.230853
1,749,680.2418
3,640,680.809009
-1,759,681.285869
1,795,683.262385
2,710,683.732599
-3,703,684.189656
-2,650,685.976546
3,566,686.332039
-2,695,686.759947
-3,599,687.129235
-5,388,688.860255
-3,605,689.231293
2,694,689.655128
5,447,691.324211
-2,647,691.774106
-1,688,692.216602
4,632,692.621866
-3,654,694.504069
-4,473,694.797376
-1,751,695.268394
-1,750,697.226904
-1,889,697.768202
-2,650,699.479312
3,581,699.890664
-1,780,700.407935
-1,716,702.195662
-1,714,702.647656
1,734,703.10745
-4,499,703.416805
-4,494,705.182452
4,494,705.481508
2,612,705.895901
-2,677,707.80143
-3,670,708.239551
4,500,708.564308
-5,421,708.830095
-1,734,710.763292
-5,402,711.025659
-1,870,711.585976
-3,583,713.328867
-2,652,713.729388
1,757,714.192245
2,690,716.080421
-3,613,716.473823
1,759,716.949059
-1,787,718.83139
-4,542,719.17884
-1,724,719.639831
-1,727,721.539905
3,558,721.880386
4,497,722.18572
-2,717,724.113728
-1,790,724.647072
1,912,725.210926
-1,698,727.048115
-3,581,727.487961
2,698,727.948272
2,665,729.725658
3,551,730.06891
-3,564,730.421284
-3,585,732.262517
-3,575,732.679479
-4,457,732.972881
3,535,733.301519
4,511,735.042254
-2,638,735.46085
-3,552,735.814334
-3,543,736.177989
4,478,737.957765
4,547,738.297829
-2,694,738.72844
-4,541,739.069125
2,644,740.884621
5,410,741.13995
4,506,741.452925
-1,733,743.190678
-1,706,743.715917
-4,468,744.018451
2,667,745.871622
2,664,746.306654
1,767,746.777213
-3,661,748.595952
3,587,749.002494
-4,471,749.291073
-3,529,749.612165
-1,783,751.461949
1,764,751.94586
-2,668,752.376182
-1,756,754.318599
-3,661,754.729697
-2,710,755.186654
2,709,757.082127
-2,592,757.447538
-1,804,757.937086
-4,583,759.749839
-3,546,760.1542
2,686,760.598421
3,633,762.386102
-2,672,762.808708
4,519,763.138525
-2,778,765.034883
-3,548,765.378599
2,628,765.759768
-2,718,767.574566
-1,736,768.078681
-2,631,768.493711
-1,689,770.350178
-3,555,770.719786
4,486,771.027528
3,549,771.377963
3,570,773.155301
2,647,773.562263
2,609,773.938308
-3,573,774.289799
-1,758,776.29739
3,586,776.682379
2,608,777.062918
-3,591,778.876729
4,490,779.187582
-3,586,779.566254
-3,616,781.357546
-3,562,781.729631
3,644,782.135406
-1,768,783.986485
1,754,784.515869
4,497,784.848038
1,719,785.295867
-4,500,786.950363
-3,578,787.311336
-4,543,787.659714
-3,564,789.500687
3,588,789.888951
-4,515,790.213143
5,389,790.455331
-5,378,790.694123
5,474,792.433121
-4,463,792.746645
3,584,793.108854
-1,773,794.962109
-3,545,795.325348
1,795,795.843311
-2,657,797.611063
3,607,798.007424
2,697,798.443385
1,761,800.419183
3,623,800.897848
-3,552,801.187956
-1,777,801.58821
-1,782,801.994745
-1,847,802.433622
-2,659,802.779852
2,692,803.149251
-2,633,803.494102
-2,676,803.861083
-1,684,804.233067
2,649,804.593277
2,652,804.943625
-3,589,805.245027
-3,602,805.553094
2,632,805.877965
-1,797,806.285528
-2,612,806.608034
1,785,807.030075
-4,524,807.313863
2,639,807.663105
-1,768,808.081195
-1,702,808.457349
1,692,808.834869
-5,412,809.051087
-4,517,809.311092
-3,588,809.608116
1,713,809.98012
-2,648,810.309115
-1,733,810.689116
3,631,811.019092
-1,760,811.419123
-2,681,811.776116
-2,733,812.166088
3,572,812.472115
-3,548,812.7661
-2,635,813.089125
1,756,813.473131
2,688,813.822115
-3,533,814.10009
-3,576,814.395143
5,444,814.627127
2,670,814.977116
-1,795,815.390125
4,448,815.62513
2,656,815.973115
1,744,816.373116
3,552,816.67014
4,518,816.944172
-4,547,817.226178
2,631,817.547536
-4,479,817.792529
1,716,818.160541
-2,673,818.511502
-4,473,818.755543
1,743,819.144555
2,640,819.481538
-5,443,819.716528
2,731,820.106532
-5,407,820.324541
-4,483,820.579537
-1,836,821.016537
2,674,821.362537
1,704,821.719528
-3,554,822.001537
-5,415,822.214538
-2,640,822.545538
-2,725,822.921543
-2,739,823.3095
-1,726,823.702551
-3,608,824.026514
-1,758,824.430548
1,819,824.863538
-4,457,825.093515
3,531,825.361513
-4,528,825.632536
1,790,826.033536
3,625,826.34959
-4,481,826.591581
-2,628,826.915589
-3,604,827.229553
-2,676,827.585554
5,457,827.825583
4,504,828.09058
-4,565,828.39159
2,628,828.723588
-5,437,828.95058
-1,717,829.319568
2,692,829.672568
-1,848,830.10656
4,479,830.355611
1,725,830.728621
4,500,830.988621
-2,666,831.332603
-2,767,831.737658
4,475,831.988621
-2,649,832.327621
3,566,832.638648
-2,683,832.997621
-1,759,833.385628
3,630,833.712662
4,483,834.049436
5,462,834.343898
-2,660,834.775114
3,564,836.760009
-5,478,837.059294
2,790,837.54494
1,736,839.367264
2,625,839.767882
-5,401,840.037724
1,882,841.99633
3,582,842.36072
3,563,842.715038
-2,697,844.541989
1,744,845.058363
1,833,845.575504
2,626,847.489938
4,535,847.841375
-2,636,848.255958
-2,740,850.073093
1,841,850.638243
4,570,850.995993
1,814,852.950361
1,680,853.383701
4,467,853.673218
1,780,855.567844
1,723,856.042684
4,479,856.351961
4,474,856.663021
-1,743,858.609265
-2,667,859.035306
3,682,859.475122
4,466,861.283321
-1,755,861.760799
4,608,862.138092
-3,533,863.892731
-2,732,864.406272
-4,546,864.774159
2,780,866.609177
-4,578,866.989143
-1,758,867.47417
2,623,867.876279
-4,489,869.593508
-2,701,870.044004
2,654,870.445831
1,824,872.4998
3,670,872.940257
3,569,873.288846
-2,683,875.111696
3,695,875.613341
2,884,877.5349
-4,483,877.873518
2,629,878.257101
-2,672,878.677459
4,555,880.45441
2,691,880.902946
-4,469,881.190405
-3,535,881.5194
4,589,883.346569
2,731,883.825731
1,875,885.827167
3,616,886.296589
2,734,886.754821
-3,634,888.54693
-3,667,888.98595
2,708,889.42906
5,523,889.749047
-3,625,891.53249
-2,618,891.928854
-1,790,892.43814
4,516,894.100549
-2,808,894.613657
-3,566,894.973149
-1,819,896.978902
-5,454,897.255613
-3,593,897.62359
4,518,899.37406
2,851,899.948719
4,489,900.26571
-2,636,900.682886
-3,551,902.413684
-2,647,902.818874
-4,474,903.113526
4,462,904.769836
5,369,905.007477
1,734,905.459066
3,624,905.843567
2,726,907.734645
-1,755,908.231073
1,789,908.738818
2,648,910.542587
5,386,910.786878
-4,493,911.101877
-2,657,912.894589
-4,475,913.199885
1,716,913.636442
-4,544,913.965242
-1,814,915.959634
3,638,916.387591
-3,596,916.790789
-4,642,918.557297
-2,601,918.932517
1,742,919.417098
3,587,921.440391
-2,663,921.852019
1,877,922.401624
1,762,924.420848
1,737,924.902918
-2,796,926.892907
-4,489,927.23652
1,752,927.727694
4,514,928.066683
-4,445,929.775165
-3,713,930.227175
3,544,930.56927
-4,562,930.91954
-4,536,932.724289
-1,715,933.179809
-1,747,933.638972
1,779,935.644037
2,744,936.127895
1,817,938.151098
1,813,938.667685
-2,719,939.127031
4,475,940.828136
-2,630,941.22123
4,506,941.529298
4,480,941.823156
1,732,943.652229
-2,772,944.159765
-1,817,946.058057
3,608,946.455787
2,796,946.951156
-3,594,947.319371
4,502,949.077402
4,517,949.403661
-4,547,949.739352
2,759,951.607992
-4,491,951.926796
-2,629,952.401012
-2,709,954.184161
2,608,954.580369
-4,488,954.882074
4,480,955.18523
-4,543,956.939507
-5,469,957.243133
-1,755,957.705238
3,647,958.105636
5,400,959.705329
-1,853,960.262578
-2,713,960.73609
-2,692,962.56043
1,775,963.050216
4,518,963.376657
3,621,965.121359
-2,633,965.50438
-3,629,965.893877
4,563,966.42139
-1,817,966.882748
-4,495,967.148257
-4,486,967.408062
-3,625,967.743999
-2,738,968.148051
1,713,968.546498
-2,629,968.890064
1,825,969.315747
-1,748,969.698534
-3,604,970.012664
1,681,970.367046
-2,676,970.728058
-3,601,971.048042
-1,741,971.450375
-4,514,971.72815
-4,477,971.988404
3,646,972.349387
-2,652,972.711472
-3,585,973.018464
-1,803,973.432621
-1,698,973.79497
-1,870,974.242958
3,540,974.524007
1,743,974.908016
2,726,975.284007
2,663,975.631981
-2,722,976.007015
-2,770,976.414007
