#{"t_start": 1654790097.4113054, "env_id": "SlimeVolley-v0"}
r,l,t
-5,447,1681.912687
-5,488,1683.200271
-5,539,1684.853084
-5,580,1686.357797
-5,604,1688.006291
-5,458,1689.056408
-5,570,1690.325632
-5,484,1691.352757
-5,581,1692.662913
-5,645,1694.394463
-5,525,1695.592515
-5,512,1696.746457
-5,506,1697.846578
-4,767,1699.58328
-5,693,1701.387112
-5,775,1703.103881
-5,457,1704.158566
-5,413,1705.128399
-5,718,1706.738449
-5,500,1707.894902
-4,674,1709.628703
-5,513,1710.77583
-5,662,1712.317533
-5,469,1713.769802
-5,451,1715.119813
-5,590,1716.927883
-5,573,1718.304688
-5,1007,1720.603947
-5,526,1721.973868
-5,862,1724.08905
-5,736,1725.781247
-5,628,1727.196277
-5,589,1728.731484
-4,1129,1731.41915
-5,646,1732.875237
-5,624,1734.487828
-5,618,1735.903172
-5,670,1737.473199
-5,735,1739.295656
-5,619,1740.890238
-5,859,1742.938274
-5,643,1744.87053
-4,738,1746.875555
-5,949,1749.301754
-4,688,1750.917866
-5,629,1752.451747
-5,667,1754.222395
-5,521,1755.44888
-5,506,1756.624979
-5,608,1757.941955
-5,642,1759.57384
-5,624,1760.963391
-5,803,1762.747435
-5,505,1763.922882
-5,602,1765.290954
-5,451,1766.69711
-4,620,1768.121507
-5,661,1769.620157
-5,705,1771.274639
-4,650,1772.863121
-5,773,1775.059019
-4,856,1777.427711
-5,691,1779.082664
-5,767,1781.048647
-5,557,1782.304838
-5,637,1783.99662
-5,550,1785.400543
-5,810,1787.606871
-5,516,1788.87014
-5,484,1790.207955
-5,467,1791.439038
-5,383,1792.527222
-3,956,1795.349664
-5,650,1797.115152
-5,650,1798.833683
-5,580,1800.465513
-5,447,1801.70563
-5,595,1803.602861
-4,724,1806.752851
-3,864,1809.477696
-5,607,1811.235675
-5,565,1812.71199
-5,736,1814.806141
-5,641,1816.366688
-5,497,1817.48351
-4,825,1819.454249
-5,635,1820.854935
-5,682,1822.335334
-5,732,1824.021913
-5,510,1825.273924
-4,609,1826.660305
-5,657,1828.183138
-5,685,1829.680408
-5,619,1831.048542
-5,544,1832.215894
-5,621,1833.883112
-5,653,1835.823376
-5,485,1837.107112
-5,682,1838.911895
-5,703,1840.48384
-4,933,1842.614858
-5,844,1844.523568
-4,883,1846.535447
-5,659,1847.983577
-4,799,1849.718688
-5,520,1850.952248
-5,698,1852.539508
-5,501,1853.77054
-5,466,1854.820774
-5,495,1855.889476
-5,591,1857.1327
-5,948,1859.702983
-5,594,1861.423874
-5,568,1862.947569
-5,637,1864.979006
-4,770,1867.236359
-4,758,1869.171382
-5,587,1870.789611
-5,426,1871.704582
-5,877,1873.838796
-5,669,1875.536001
-5,548,1876.897774
-5,467,1877.964514
-5,596,1879.325648
-4,800,1881.162749
-5,438,1882.533232
-5,564,1883.821474
-5,473,1884.902945
-5,633,1886.461593
-5,745,1888.305174
-5,679,1889.979487
-5,435,1891.156486
-5,676,1892.941494
-5,451,1894.207463
-5,644,1896.345495
-5,608,1898.236496
-4,824,1900.164292
-5,562,1901.569317
-5,522,1903.02727
-5,750,1904.818831
-5,454,1906.154827
-5,627,1907.833851
-5,496,1909.028866
-5,551,1910.361565
-5,642,1912.159594
-5,472,1913.449627
-5,417,1914.435441
-5,590,1916.070531
-5,683,1917.698598
-5,558,1919.083626
-3,715,1920.940628
-5,814,1922.979639
-5,590,1924.607629
-5,634,1926.078668
-4,733,1927.766636
-5,545,1929.433632
-5,898,1931.767273
-4,627,1933.179686
-5,758,1935.05339
-5,735,1936.724633
-5,685,1938.518264
-5,445,1939.655442
-5,494,1940.806768
-5,502,1941.956899
-5,580,1943.273837
-5,544,1944.490737
-5,548,1945.812048
-5,639,1947.475622
-5,721,1949.108273
-5,831,1950.972342
-5,648,1952.688199
-5,519,1953.859127
-5,411,1954.786312
-5,584,1956.072949
-5,646,1957.527379
-5,637,1958.959333
-5,619,1960.395222
-5,718,1962.279388
-5,599,1963.630813
-5,966,1965.813325
-5,622,1967.417569
-5,576,1968.71786
-4,881,1970.735866
-5,454,1971.887697
-5,639,1973.52438
-5,792,1975.387259
-5,717,1977.027386
-5,516,1978.277871
-5,432,1979.390796
-5,773,1981.335707
-5,605,1982.700538
-5,808,1984.765807
-5,449,1985.816351
-5,557,1987.052058
-5,761,1988.892038
-5,600,1990.275174
-4,654,1991.923424
-5,463,1992.951936
-5,593,1994.242446
-5,489,1995.381199
-5,886,1997.835386
-5,638,1999.314051
-4,751,2001.019889
-5,585,2002.487887
-5,502,2003.789301
-5,626,2005.20744
-5,537,2006.458352
-5,719,2008.061808
-5,514,2009.458583
-5,839,2011.392693
-5,718,2013.022922
-5,948,2015.468634
-4,938,2017.605456
-4,534,2018.838873
-5,525,2020.08428
-5,479,2021.286808
-5,720,2023.160306
-4,653,2024.641471
-5,661,2026.162223
-5,910,2028.430641
-4,592,2029.908433
-5,382,2030.795552
-5,898,2032.916391
-4,670,2034.537961
-5,506,2036.18611
-5,840,2039.11329
-5,543,2040.059709
-5,688,2041.971447
-5,657,2043.311449
-5,667,2044.607556
-5,552,2045.697878
-5,521,2046.736595
-5,390,2047.66675
-5,499,2048.600351
-5,695,2049.915742
-5,723,2051.386754
-5,534,2052.435992
-4,580,2053.599775
-5,663,2054.974761
-5,534,2056.0211
-5,592,2057.156329
-5,478,2058.082048
-5,684,2059.428037
-5,446,2060.29942
-5,481,2061.323419
-5,735,2062.766886
-5,557,2063.897667
-5,551,2065.020278
-5,945,2066.816005
-5,643,2068.13095
-5,521,2069.137578
-5,534,2070.158416
-5,522,2071.171459
-5,507,2072.123312
-5,720,2073.756289
-4,574,2075.078414
-4,935,2077.112692
-5,646,2078.860251
-4,563,2079.993882
-5,518,2081.026141
-5,835,2082.617076
-5,400,2083.463909
-5,721,2084.86397
-5,658,2086.122047
-5,684,2087.501565
-5,628,2088.710109
-5,660,2089.963502
-5,564,2091.161538
-5,602,2092.377821
-5,612,2093.572074
-5,491,2094.52813
-5,534,2095.595026
-4,755,2097.001241
-5,524,2097.995779
-5,680,2099.369023
-5,494,2100.332624
-5,596,2101.568667
-5,421,2102.373086
-5,572,2103.621642
-5,431,2104.589078
-5,518,2105.872544
-4,587,2107.158057
-3,779,2108.787288
-5,811,2110.31504
-5,684,2111.680184
-5,619,2112.923711
-5,524,2113.945985
-5,509,2115.01605
-5,665,2116.253679
-5,630,2117.48126
-5,742,2118.864961
-4,702,2120.240965
-5,453,2121.107563
-4,805,2122.774185
-5,778,2124.252664
-5,577,2125.344784
-5,455,2126.334335
-5,470,2127.257246
-5,591,2128.423767
-5,432,2129.265021
-5,472,2130.166195
-5,710,2131.863264
-5,487,2132.964283
-5,466,2133.981321
-4,534,2135.203034
-5,501,2136.391287
-5,769,2138.103634
-5,527,2139.136187
-5,515,2140.108851
-5,639,2141.421837
-5,485,2142.357198
-5,786,2143.881393
-5,505,2144.897825
-5,608,2146.093275
-5,664,2147.393391
-5,594,2148.512358
-5,471,2149.617353
-5,562,2150.766741
-3,804,2152.31405
-5,397,2153.066799
-5,579,2154.172236
-5,854,2155.840373
-5,734,2157.307087
-5,697,2158.720456
-5,1216,2161.095755
-5,466,2161.962245
-5,656,2163.779502
-5,897,2165.745208
-5,622,2167.117537
-5,477,2168.135793
-5,668,2169.403042
-5,556,2170.487977
-5,461,2171.42082
-5,541,2172.500157
-5,442,2173.388053
-5,562,2174.655081
-5,596,2175.870863
-5,928,2177.7954
-5,972,2179.696393
-5,463,2180.758138
-5,705,2182.14687
-5,601,2183.352667
-5,630,2184.534541
-5,565,2185.627871
-5,621,2186.838047
-5,534,2187.923464
-5,669,2189.236192
-5,862,2190.899807
-3,866,2192.577117
-5,492,2193.580127
-5,511,2194.663462
-5,728,2196.51173
-5,521,2197.813446
-4,762,2199.482864
-4,530,2200.631911
-5,606,2201.965724
-5,687,2203.407763
-5,708,2204.875681
-5,707,2206.324293
-5,413,2207.125809
-5,477,2208.094481
-4,631,2209.442757
-4,520,2210.538192
-5,578,2211.677012
-5,681,2213.044492
-5,718,2214.514568
-5,430,2215.364771
-5,476,2216.271423
-5,566,2217.416404
-5,688,2218.700323
-5,709,2220.106446
-5,639,2221.374689
-5,439,2222.372354
-5,589,2223.623864
-5,591,2224.861613
-5,677,2225.759417
-5,529,2226.345073
-5,740,2227.351679
-5,530,2228.006757
-5,465,2229.023762
-5,620,2230.749306
-5,605,2232.362309
-5,636,2233.844812
-5,385,2234.717805
-5,609,2236.271596
-5,608,2237.845581
-5,609,2239.208254
-5,561,2240.254527
-5,567,2241.387352
-5,385,2242.208845
-5,466,2242.972161
-5,707,2244.426483
-5,472,2245.48273
-5,491,2246.629481
-5,480,2247.815181
-5,660,2249.185835
-5,495,2250.518226
-5,603,2251.951088
-5,555,2253.284679
-5,614,2254.889659
-4,703,2257.070722
-4,654,2258.841145
-4,1037,2261.010163
-5,584,2262.073092
-5,566,2263.089776
-5,588,2264.063868
-5,608,2265.112212
-5,470,2265.952921
-5,399,2266.875463
-4,564,2268.239116
-5,478,2269.538558
-5,526,2270.723284
-5,449,2271.771988
-5,773,2273.572633
-5,611,2275.163152
-5,933,2276.742275
-5,919,2278.27726
-5,516,2279.101616
-5,811,2280.496161
-5,582,2281.548573
-5,422,2282.479536
-5,605,2284.065357
-5,517,2285.372696
-5,698,2287.502769
-5,551,2288.786685
-5,424,2289.888794
-5,505,2291.205879
-5,596,2292.595581
-5,615,2293.99262
-5,661,2295.716296
-4,788,2297.567225
-5,578,2298.899962
-5,560,2300.199509
-5,446,2301.21885
-5,760,2303.126454
-5,680,2304.754964
-5,712,2306.438696
-5,754,2308.339619
-5,552,2309.613479
-5,469,2310.678347
-4,868,2312.563676
-4,620,2314.11516
-5,644,2315.95848
-3,878,2317.86396
-5,444,2318.830726
-4,844,2321.101735
-5,415,2322.177753
-5,802,2324.038259
-5,553,2325.460673
-5,661,2327.238185
-5,601,2328.387489
-4,766,2329.630968
-5,820,2331.243876
-5,546,2332.549163
-5,470,2333.545527
-5,536,2334.765413
-5,568,2336.036003
-5,513,2337.323553
-5,834,2339.425729
-5,573,2340.732777
-5,670,2342.211784
-5,601,2343.95561
-5,501,2345.162921
-5,565,2346.594623
-5,570,2348.165868
-5,671,2349.677056
-5,664,2351.13043
-5,518,2352.300555
-5,552,2353.524704
-5,733,2355.699597
-5,573,2356.86948
-5,485,2357.760461
-5,498,2358.740671
-5,389,2359.555722
-5,608,2360.795853
-5,544,2361.905676
-5,476,2362.772686
-5,742,2364.016844
-5,463,2364.901731
-5,567,2365.901058
-5,664,2367.18669
-5,736,2368.940532
-5,559,2370.173487
-5,431,2371.14267
-5,794,2372.951797
-5,519,2373.930082
-5,486,2375.158411
-5,504,2376.694306
-5,835,2378.675684
-4,548,2379.871597
-5,502,2381.216117
-5,933,2383.530365
-5,446,2384.601381
-5,678,2386.310608
-5,575,2387.72378
-5,875,2389.895976
-5,835,2392.276557
-5,534,2393.496888
-5,631,2394.972304
-5,663,2396.666345
-5,606,2398.102403
-4,581,2399.439399
-4,1153,2402.356217
-5,417,2403.456031
-4,1053,2406.506331
-5,580,2408.094765
-4,744,2410.176721
-5,568,2411.712713
-5,650,2413.402736
-5,494,2414.565917
-5,556,2415.864749
-5,562,2417.219775
-5,670,2418.982877
-5,648,2420.952089
-4,771,2423.305035
-5,684,2425.380849
-5,799,2427.4643
-5,559,2428.981795
-5,438,2429.988078
-5,595,2431.414536
-5,617,2433.00775
-5,763,2435.207025
-5,501,2436.692538
-5,876,2438.839876
-5,740,2440.739621
-5,665,2442.25508
-3,822,2444.145012
-5,548,2445.414618
-5,598,2446.763334
-5,448,2448.002381
-5,528,2449.166733
-5,653,2450.614137
-5,459,2451.686913
-5,517,2452.869423
-5,483,2453.971933
-5,441,2455.276051
-5,577,2456.646268
-4,776,2458.473466
-4,768,2460.424034
-5,420,2461.420935
-5,564,2462.729431
-4,622,2464.551057
-5,611,2466.262708
-5,656,2468.285877
-5,669,2469.901103
-5,690,2471.489263
-5,622,2473.087594
-5,622,2474.540425
-5,464,2475.690168
-5,502,2476.910179
-5,539,2478.10869
-5,469,2479.496065
-5,508,2480.62944
-5,762,2482.396346
-4,939,2484.618134
-5,775,2486.473908
-5,1000,2488.8069
-5,598,2490.139961
-4,716,2491.992966
-5,405,2493.075717
-5,664,2495.036883
-5,715,2496.96545
-5,834,2498.967076
-5,592,2500.100209
-5,503,2500.871272
-5,663,2501.941671
-5,540,2502.837413
-5,438,2503.880021
-4,580,2505.206142
-4,689,2506.660112
-5,663,2508.1647
-5,610,2509.831529
-5,667,2511.328972
-5,538,2512.515396
-5,502,2513.729425
-3,676,2515.514275
-5,617,2517.041538
-5,875,2519.011314
-4,808,2521.137846
-5,501,2522.252392
-5,820,2524.407573
-5,526,2525.995534
-5,572,2527.525384
-5,494,2528.945846
-5,797,2530.838612
-5,478,2532.019347
-4,785,2533.969648
-5,462,2535.07136
-4,693,2536.721231
-5,594,2538.076279
-5,512,2539.458818
-4,729,2541.321328
-5,440,2542.419747
-5,497,2543.839933
-5,973,2546.127321
-5,511,2547.429084
-5,451,2548.677868
-5,592,2550.100115
-4,943,2552.405449
-4,855,2554.972555
-5,432,2556.205592
-5,545,2557.844957
-5,791,2560.014174
-5,814,2562.412179
-4,628,2564.270147
-5,439,2565.21081
-5,524,2566.383608
-3,711,2567.919706
-5,570,2569.207486
-5,656,2570.733194
-5,543,2572.256499
-4,617,2573.839718
-4,662,2575.825918
-5,957,2578.526742
-5,611,2580.163333
-5,603,2581.979715
-5,600,2583.569179
-5,528,2585.229551
-5,708,2587.150148
-5,735,2589.34036
-5,740,2591.599982
-5,504,2592.960677
-4,861,2595.393164
-5,518,2596.76319
-5,451,2598.132217
-5,676,2599.921278
-4,858,2602.439503
-4,827,2604.837704
-5,780,2606.843977
-5,651,2608.777205
-5,598,2610.394875
-5,517,2611.988658
-5,587,2613.680055
-5,563,2615.451434
-5,822,2617.829176
-4,609,2619.603895
-5,462,2621.138924
-5,673,2622.957095
-5,447,2624.345784
-5,467,2625.619675
-5,548,2627.221009
-5,753,2629.325803
-5,546,2630.94713
-5,721,2632.836356
-5,695,2634.935804
-5,496,2636.253915
-5,452,2637.534156
-5,559,2639.170861
-4,888,2641.750069
-5,527,2643.147218
-5,739,2645.641824
-4,728,2647.64484
-5,780,2649.63574
-5,620,2651.457114
-5,486,2652.613842
-5,627,2653.757032
-5,797,2656.375949
-5,500,2657.165829
-5,604,2658.340804
-5,622,2659.754063
-5,706,2661.345776
-5,623,2662.701483
-5,874,2664.866289
-5,457,2665.95464
-4,692,2667.496769
-5,535,2668.688224
-5,461,2669.739349
-5,565,2670.988389
-5,931,2673.267851
-4,591,2674.627153
-5,549,2675.973964
-5,509,2677.147458
-5,507,2678.504494
-5,546,2679.695473
-5,661,2681.217902
-5,561,2682.481153
-5,585,2683.780839
-5,426,2685.049156
-4,700,2686.769497
-5,582,2688.055194
-5,519,2689.186886
-5,698,2690.903548
-5,677,2692.189317
-5,530,2693.181201
-5,654,2694.43122
-5,549,2695.480517
-5,642,2696.696865
-5,846,2698.718674
-5,460,2699.630675
-5,453,2700.596323
-5,522,2701.648745
-5,457,2702.584605
-5,864,2704.902624
-5,719,2706.717132
-5,566,2708.055245
-5,545,2709.095893
-5,602,2710.291822
-4,552,2711.392908
-5,731,2712.875241
-5,795,2714.418071
-5,955,2716.478612
-5,513,2717.442516
-5,706,2718.872812
-5,541,2719.93167
-5,546,2720.965889
-5,669,2722.428842
-5,530,2723.460103
-4,720,2724.880215
-5,403,2725.663485
-5,684,2727.076844
-4,656,2728.357346
-4,928,2730.19999
-5,565,2731.249722
-5,481,2732.144638
-5,597,2733.500316
-5,513,2734.630201
-5,691,2736.139727
-5,602,2737.521152
-5,678,2738.843087
-5,732,2740.29395
-5,624,2741.493501
-5,715,2743.137347
-5,471,2744.469423
-5,840,2746.395408
-5,451,2747.308821
-4,720,2748.780946
-5,901,2750.831503
-5,564,2752.286492
-5,419,2753.250317
-4,825,2754.918175
-5,422,2755.736025
-5,609,2756.955902
-5,570,2758.075041
-4,732,2759.508305
-5,508,2760.51273
-5,659,2761.844914
-5,551,2762.965956
-5,797,2764.913929
-4,779,2766.647676
-5,468,2767.946427
-5,709,2769.320978
-5,396,2770.124969
-5,470,2771.015922
-5,591,2772.155454
-5,376,2772.892771
-5,601,2774.152924
-5,556,2775.442893
-5,419,2776.613461
-5,609,2778.295525
-5,447,2779.37672
-5,606,2780.632555
-5,653,2781.932944
-5,623,2783.098661
-5,480,2784.021316
-5,843,2785.601974
-5,596,2786.755154
-4,895,2788.421528
-5,620,2789.587691
-5,604,2790.741856
-5,540,2791.729695
-5,613,2792.924131
-4,676,2794.375287
-5,599,2795.611978
-5,622,2796.945843
-5,579,2798.264614
-5,668,2799.53148
-5,540,2800.57202
-4,735,2802.02235
-5,562,2803.06792
-5,579,2804.182176
-5,565,2805.207874
-5,487,2806.113827
-4,641,2807.325608
-5,409,2808.141196
-4,668,2809.444385
-5,576,2810.730083
-5,528,2811.756789
-5,512,2812.698332
-5,517,2813.674059
-5,812,2815.529472
-5,761,2816.813794
-5,679,2818.115248
-5,638,2819.464977
-5,602,2820.678463
-4,828,2822.422874
-5,810,2824.561537
-5,727,2826.445633
-5,590,2827.695518
-4,854,2829.660647
-4,839,2831.666265
-5,828,2833.351558
-5,532,2834.422
-5,599,2835.735609
-5,513,2836.749114
-5,570,2837.786402
-4,574,2838.953386
-5,539,2839.956251
-5,477,2840.858196
-5,399,2841.66926
-5,564,2842.779838
-5,884,2844.495059
-5,656,2845.693859
-5,612,2846.8258
-4,675,2848.030369
-4,853,2849.769104
-5,771,2851.38533
-5,425,2852.282759
-5,549,2853.567777
-5,662,2855.00065
-5,633,2856.539868
-5,505,2857.628084
-5,492,2858.670695
-5,625,2859.914688
-5,554,2860.96183
-5,822,2862.85737
-5,783,2864.83474
-5,653,2865.997893
-4,856,2867.528869
-5,575,2868.359808
-5,526,2869.12852
-5,514,2869.952761
-5,682,2870.974614
-5,427,2871.622077
-5,719,2872.674917
-5,592,2873.616905
-5,588,2874.464812
-5,737,2875.616894
-5,531,2876.73595
-5,534,2877.791547
-5,503,2878.814955
-5,516,2880.036473
-5,680,2881.530263
-5,457,2882.457571
-5,494,2883.561407
-5,861,2885.468484
-5,634,2887.271959
-5,539,2888.353633
-5,849,2889.986551
-5,596,2891.118105
-5,884,2892.853785
-5,460,2893.727714
-5,433,2894.581505
-5,593,2895.694792
-5,586,2896.965659
-5,494,2898.117683
-4,701,2899.644855
-5,579,2900.743915
-5,700,2902.220711
-5,603,2903.790744
-5,460,2905.154155
-5,550,2906.120727
-5,473,2907.031725
-5,771,2908.630756
-5,516,2909.520722
-5,398,2910.644736
-5,557,2911.609389
-5,619,2912.624415
-5,1040,2914.229499
-5,699,2915.664501
-5,577,2916.921503
-5,673,2918.314035
-5,554,2918.979716
-5,906,2920.104005
-4,812,2921.11595
-5,509,2922.063911
-3,674,2923.310066
-5,785,2924.690476
-5,479,2925.964478
-5,530,2927.209489
-5,527,2927.866663
-5,516,2928.47947
-5,676,2929.308774
-5,522,2929.964718
-5,474,2930.505752
-5,546,2931.166505
-5,556,2931.910033
-5,576,2932.583592
-5,842,2934.185597
-5,694,2935.486808
-5,917,2936.838419
-5,633,2937.691997
-4,669,2939.015498
-4,799,2940.493757
-5,712,2941.671855
-5,801,2943.004106
-5,777,2943.999527
-5,509,2944.706768
-5,607,2945.530259
-5,716,2946.739212
-4,927,2948.400215
-4,602,2949.602244
-4,724,2951.387254
-5,870,2953.150066
-4,660,2954.447506
-5,649,2955.636502
-5,458,2956.450497
-5,732,2957.763467
-5,773,2959.568472
-5,510,2960.729188
-5,444,2961.730193
-5,571,2962.908589
-5,717,2964.805603
-5,454,2966.201582
-5,534,2967.320579
-5,619,2968.255985
-5,491,2968.803314
-5,567,2969.548613
-5,837,2970.532764
-5,582,2971.210094
-5,611,2971.940691
-4,580,2972.593742
-5,553,2973.371012
-5,451,2973.945906
-5,590,2974.857961
-5,656,2975.922676
-5,760,2977.226678
-5,863,2978.598542
-5,799,2979.580859
-5,686,2980.50883
-5,775,2981.428391
-5,479,2981.952543
-5,1115,2983.485864
-5,465,2983.9836
-5,570,2984.616391
-5,700,2985.467899
-5,479,2986.031946
-5,424,2986.585991
-5,745,2987.490824
-5,537,2988.111814
-5,442,2988.843106
-5,848,2990.014143
-5,725,2990.891843
-5,454,2991.479302
-5,496,2992.086915
-5,454,2992.759152
-5,736,2994.09867
-5,497,2994.879453
-5,549,2995.610022
-4,624,2996.572657
-5,542,2997.408188
-5,697,2998.427807
-5,698,2999.170472
-5,526,2999.792449
-5,447,3000.303761
-5,713,3001.499412
-4,853,3002.968698
-5,398,3003.618339
-5,483,3004.143651
-5,808,3005.084262
-5,917,3006.190713
-5,688,3006.985728
-5,700,3007.830301
-5,694,3008.654928
-5,724,3009.464471
-5,637,3010.153857
-5,652,3011.044582
-5,617,3011.9671
-5,575,3012.717044
-5,499,3013.257917
-5,490,3013.778937
-5,575,3014.825632
-5,803,3015.902778
-5,656,3016.817693
-5,1013,3018.470734
-5,623,3019.401318
-4,710,3020.303984
-5,548,3021.178951
-5,605,3021.939865
-5,467,3022.520539
-5,532,3023.19895
-5,535,3023.868273
-5,711,3024.841623
-5,688,3025.960905
-5,569,3026.870521
-5,456,3027.503357
-4,915,3028.631777
-5,667,3029.473595
-5,665,3030.382472
-5,829,3031.515145
-5,777,3032.728429
-5,612,3033.469432
-5,768,3034.299988
-5,434,3034.804771
-5,528,3035.488613
-5,534,3036.289891
-5,834,3037.340699
-5,701,3038.225812
-5,435,3038.73507
-4,625,3039.61109
-5,551,3040.434399
-5,611,3041.139986
-5,526,3041.754552
-4,668,3042.522628
-5,516,3043.275136
-5,732,3044.350386
-5,406,3044.857469
-5,616,3045.636971
-5,573,3046.69019
-5,622,3047.515824
-5,555,3048.501752
-5,709,3049.347931
-5,540,3050.158215
-4,915,3051.99723
-5,534,3053.114251
-5,704,3053.953738
-5,1055,3055.593095
-5,832,3057.238896
-5,454,3057.973893
-5,664,3059.185631
-4,883,3060.560972
-4,618,3061.687975
-5,459,3062.180487
-5,530,3062.823184
-5,633,3063.720368
-5,726,3064.661412
-5,620,3065.479801
-5,853,3066.601028
-5,452,3067.131981
-5,493,3067.678926
-5,607,3068.424772
-5,765,3069.501833
-5,419,3070.074074
-4,602,3070.821558
-5,673,3071.846514
-5,783,3072.739995
-5,566,3073.420026
-5,488,3074.126581
-5,692,3075.218458
-5,544,3075.896651
-5,455,3076.459508
-5,749,3077.434746
-5,461,3078.031989
-5,377,3078.647224
-5,470,3079.412086
-5,998,3080.602513
-5,496,3081.267907
-5,731,3082.084046
-5,709,3083.148809
-5,525,3083.884648
-5,519,3084.563375
-5,630,3085.400938
-5,665,3086.146069
-4,503,3086.773514
-5,567,3087.437308
-5,670,3088.437022
-4,635,3089.320925
-5,455,3089.944102
-5,495,3090.668218
-5,995,3091.964801
-5,566,3092.606121
-5,669,3093.404831
-4,734,3094.289904
-5,591,3094.977069
-5,694,3095.91957
-5,641,3096.892692
-5,724,3097.899321
-5,550,3098.694195
-5,924,3100.082747
-5,472,3100.767606
-5,502,3101.477395
-4,618,3102.364779
-5,747,3103.216582
-5,467,3103.995025
-5,669,3105.11864
-5,519,3105.932626
-5,759,3107.121528
-4,859,3108.280797
-5,792,3109.30892
-5,618,3110.077266
-5,519,3110.712043
-4,804,3111.726996
-5,400,3112.171668
-5,663,3112.935669
-5,736,3113.747851
-5,738,3114.696374
-5,532,3115.304862
-5,687,3116.050107
-5,672,3117.023489
-4,1039,3119.112314
-5,540,3120.092053
-5,459,3120.877095
-5,623,3121.922385
-5,591,3122.726247
-5,493,3123.48627
-5,638,3124.894303
-5,514,3126.007293
-5,627,3127.428376
-5,428,3128.633373
-5,513,3129.928613
-5,529,3131.046784
-5,625,3132.142705
-4,571,3133.053775
-5,762,3134.431654
-5,422,3135.20566
-4,581,3135.906031
-5,484,3136.65675
-5,449,3137.472153
-5,840,3138.942138
-5,431,3139.533675
-5,804,3140.592636
-5,603,3141.358147
-4,1206,3143.72746
-5,762,3144.928236
-5,675,3145.894834
-4,577,3146.73544
-4,898,3148.220202
-4,659,3148.965742
-5,603,3149.755292
-4,658,3150.6959
-5,546,3151.633329
-5,431,3152.286402
-5,624,3153.15582
-5,439,3153.853354
-5,933,3155.620398
-5,502,3156.834301
-5,456,3157.838647
-5,1134,3160.47895
-5,611,3161.656955
-5,471,3162.400307
-5,734,3164.104637
-5,628,3164.914591
-5,487,3165.621708
-5,620,3166.511354
-5,1028,3168.169285
-5,482,3168.887327
-3,1030,3170.100556
-5,517,3170.708057
-5,539,3171.367572
-5,523,3172.089916
-5,458,3172.583248
-5,484,3173.195537
-5,798,3174.060699
-4,733,3174.95537
-5,764,3175.951259
-5,686,3177.053897
-5,612,3178.376835
-5,498,3179.219726
-4,658,3180.802572
-4,578,3181.639224
-4,919,3182.98809
-5,519,3183.602498
-5,532,3184.354256
-5,474,3185.000855
-5,674,3185.830199
-5,685,3186.822017
-5,497,3187.561676
-5,825,3188.850174
-5,563,3190.166433
-5,816,3192.195307
-5,787,3193.898114
-5,630,3195.424033
-5,441,3196.713105
-5,797,3197.57609
-4,1040,3198.843466
-5,543,3199.517196
-4,592,3200.313811
-5,565,3201.029926
-5,742,3201.842265
-5,1022,3202.973414
-5,581,3203.900244
-3,1110,3205.426382
-5,716,3206.319265
-4,740,3207.264151
-5,792,3208.376197
-5,552,3208.96307
-5,571,3209.579541
-5,615,3210.279239
-5,443,3210.757566
-5,444,3211.226316
-5,475,3211.816373
-3,763,3212.653508
-4,903,3213.65297
-5,445,3214.127851
-5,426,3214.61992
-5,544,3215.471234
-5,540,3216.11388
-5,678,3216.871495
-5,583,3217.506649
-5,661,3218.204743
-5,557,3218.825596
-5,634,3219.505933
-5,547,3220.082032
-5,686,3220.810889
-5,471,3221.367493
-5,388,3221.867484
-4,840,3222.755966
-5,412,3223.19344
-4,805,3224.049083
-5,653,3224.816728
-5,566,3225.453839
-5,923,3226.480169
-5,783,3227.325966
-5,593,3228.044729
-5,571,3228.674892
-4,559,3229.283821
-5,882,3230.293103
-5,497,3230.835965
-5,761,3231.790118
-5,1032,3232.93932
-5,572,3233.552385
-5,862,3234.591246
-5,491,3235.131063
-4,727,3235.925983
-5,619,3236.584757
-5,617,3237.257156
-5,684,3237.984404
-5,409,3238.441878
-5,579,3239.163523
-5,538,3239.800024
-4,719,3240.641083
-5,412,3241.069729
-5,548,3241.735726
-4,727,3242.530922
-5,858,3243.451957
-5,655,3244.174051
-4,704,3244.924155
-5,657,3245.624147
-4,669,3246.413038
-5,426,3246.860145
-5,536,3247.456352
-5,588,3248.073904
-5,453,3248.556222
-5,650,3249.251049
-5,435,3249.71758
-5,491,3250.263982
-4,790,3251.19188
-5,776,3251.99739
-5,884,3253.037281
-4,766,3253.873121
-4,751,3254.689636
-5,647,3255.371793
-5,571,3255.978595
-5,603,3256.663717
-5,481,3257.182487
-5,836,3258.128816
-4,687,3258.880901
-4,1132,3260.108665
-5,514,3260.659344
-4,945,3261.658025
-5,456,3262.132343
-5,541,3262.819303
-5,752,3263.617894
-4,785,3264.544038
-5,767,3265.347515
-5,562,3265.945536
-4,789,3266.821947
-5,663,3267.668032
-5,564,3268.304667
-5,555,3268.966491
-5,524,3269.582154
-5,587,3270.200177
-4,663,3270.912549
-5,804,3271.876182
-4,604,3272.539476
-5,489,3273.106033
-5,927,3274.110196
-4,670,3274.888433
-5,510,3275.425063
-5,566,3276.017715
-5,583,3276.75211
-5,619,3277.420942
-4,555,3278.009441
-4,591,3278.63849
-5,707,3279.473074
-5,664,3280.202125
-5,637,3280.893879
-5,493,3281.426783
