#{"t_start": 1654878590.4855926, "env_id": "SlimeVolley-v0"}
r,l,t
-5,492,130.06431
-5,470,130.835147
-5,774,131.86634
-5,599,132.646141
-5,533,133.344728
-5,634,134.191762
-5,635,135.053557
-5,818,136.179506
-5,422,136.75233
-5,518,137.437975
-5,699,138.398765
-5,626,139.276683
-5,469,139.942816
-5,794,140.98255
-5,726,141.948093
-4,818,143.138943
-5,851,144.25022
-5,480,144.877451
-5,584,145.64518
-5,539,146.370832
-5,683,147.33855
-5,433,147.899658
-5,467,148.503257
-5,398,149.024853
-5,531,149.736019
-5,533,150.463349
-5,440,151.06001
-5,390,151.638062
-4,624,152.45543
-5,417,152.992987
-5,886,154.175917
-5,695,155.154823
-5,570,155.941048
-5,650,156.793254
-5,526,157.489695
-5,632,158.356491
-5,719,159.384557
-5,501,160.028327
-5,677,160.898054
-5,445,161.513845
-5,439,162.104429
-5,677,163.03736
-5,529,163.739333
-5,576,164.478313
-4,878,165.621186
-4,704,166.635542
-5,535,167.55998
-5,735,168.50887
-5,665,169.385878
-5,516,170.072449
-5,576,170.857889
-5,634,171.749932
-5,555,172.481605
-5,507,173.141277
-5,544,173.85924
-4,506,174.549137
-4,765,175.640527
-5,464,176.229882
-5,659,177.076807
-5,604,177.891506
-5,604,178.734181
-5,678,179.683857
-5,451,180.26993
-5,386,180.767241
-5,488,181.396823
-4,623,182.235858
-5,567,183.039865
-5,508,183.748177
-5,486,184.374509
-5,406,184.89607
-5,663,185.805264
-5,617,186.652544
-5,443,187.271883
-5,604,188.074705
-5,491,188.723004
-5,603,189.582139
-5,404,190.111839
-5,465,190.74285
-5,837,191.86227
-5,504,192.512396
-5,585,193.290263
-4,575,194.048804
-5,536,194.787604
-5,481,195.445284
-5,467,196.048874
-4,742,197.061346
-4,623,197.890449
-3,803,199.008214
-5,543,199.728147
-5,665,200.618363
-5,715,201.571212
-5,449,202.162797
-5,648,203.068076
-5,562,203.852254
-5,470,204.489182
-5,509,205.160691
-2,878,206.341167
-5,498,207.014172
-5,598,207.856853
-5,493,208.492907
-5,536,209.180399
-5,752,210.196477
-5,412,210.83481
-5,499,211.531408
-5,564,212.248245
-5,464,212.855031
-5,626,213.702493
-5,469,214.361475
-5,435,214.950077
-4,652,215.830719
-5,521,216.522686
-5,482,217.142671
-5,687,218.075106
-5,731,219.076539
-4,675,219.988655
-5,552,220.704539
-5,449,221.276761
-5,733,222.307669
-5,521,223.025777
-4,831,224.126009
-5,756,225.133459
-5,467,225.761911
-5,504,226.464437
-5,555,227.24369
-5,533,227.952479
-4,569,228.719905
-5,560,229.466681
-4,563,230.218796
-5,748,231.255038
-5,477,231.878981
-5,585,232.68844
-5,649,233.541934
-5,806,234.659709
-5,694,235.61557
-5,480,236.26837
-5,727,237.201691
-5,575,237.967357
-5,496,238.637065
-5,470,239.343083
-5,408,239.888946
-5,471,240.508293
-5,861,241.655016
-5,525,242.414813
-5,828,243.548339
-5,682,244.418368
-4,644,245.245399
-5,483,245.946997
-5,529,246.665389
-5,476,247.345792
-4,867,248.465255
-5,713,249.441018
-5,654,250.353384
-5,551,251.134483
-5,459,251.741627
-5,575,252.492184
-5,439,253.078302
-5,631,253.977284
-5,555,254.7239
-5,673,255.636965
-5,690,256.522071
-5,597,257.340995
-5,479,257.994068
-5,634,258.843888
-3,762,259.881409
-5,514,260.596907
-5,574,261.34346
-5,802,262.433868
-5,777,263.494322
-5,453,264.112124
-5,540,264.822739
-5,584,265.59596
-5,538,266.31524
-5,519,267.019506
-5,570,267.834886
-5,724,268.794668
-5,549,269.535698
-5,497,270.260686
-5,459,270.907722
-5,456,271.540663
-5,508,272.201136
-5,397,272.724465
-5,527,273.414861
-5,415,273.964841
-5,534,274.723235
-5,443,275.345443
-5,629,276.164207
-5,629,276.981983
-5,520,277.717283
-5,649,278.607996
-5,559,279.388965
-5,627,280.196732
-5,694,281.157743
-4,843,282.290836
-4,586,283.091229
-5,622,283.935751
-5,505,284.609464
-5,801,285.673706
-5,605,286.474178
-3,638,287.336829
-5,806,288.395992
-5,518,289.07095
-4,781,290.155321
-5,581,290.971473
-5,837,292.06362
-5,613,292.863887
-5,563,293.68312
-5,500,294.35341
-5,551,295.104008
-5,546,295.840219
-5,733,296.815707
-5,451,297.423216
-5,642,298.289678
-5,491,298.974149
-5,438,299.58934
-5,566,300.332441
-5,645,301.207073
-5,671,302.083844
-5,415,302.653378
-5,482,303.368479
-5,537,304.070864
-5,710,304.989346
-5,571,305.763157
-5,695,306.775588
-5,682,307.689181
-5,540,308.384112
-4,587,309.206407
-5,601,310.008824
-5,523,310.709497
-5,578,311.54574
-4,541,312.261449
-5,404,312.782455
-5,658,313.676398
-5,618,314.549506
-5,637,315.419269
-5,590,316.182302
-5,529,316.898066
-5,586,317.668423
-5,480,318.335742
-5,756,319.371497
-5,569,320.136786
-4,553,320.855302
-5,424,321.412369
-4,767,322.441545
-5,550,323.181626
-5,569,323.979809
-5,1097,325.411712
-5,526,326.108851
-5,452,326.760718
-5,556,327.545661
-5,514,328.200783
-5,569,328.971039
-4,599,329.765953
-5,467,330.422193
-5,653,331.331136
-5,471,331.955671
-5,651,332.840291
-5,645,333.688782
-5,520,334.389251
-5,511,335.134962
-5,472,335.777692
-5,640,336.609107
-5,777,337.629841
-5,664,338.571945
-5,622,339.423516
-5,563,340.16626
-5,638,341.025336
-5,708,341.997816
-5,465,342.625467
-5,435,343.225274
-5,487,343.85837
-5,632,344.664063
-5,587,345.476178
-5,538,346.200355
-5,630,347.082304
-5,633,347.910312
-5,419,348.440805
-5,511,349.137975
-5,602,349.938963
-4,793,351.064402
-5,511,351.810564
-5,508,352.472173
-5,502,353.12657
-5,413,353.658426
-4,836,354.829298
-5,483,355.497454
-5,583,356.281719
-5,467,356.899145
-5,549,357.62706
-5,478,358.306958
-4,878,359.549707
-5,554,360.263048
-4,533,360.942733
-5,445,361.566888
-5,584,362.685021
-5,704,365.289995
-5,499,366.538884
-5,429,367.192055
-5,476,367.977515
-5,772,369.18538
-5,466,370.002584
-5,574,371.69556
-5,586,372.665472
-5,418,373.137127
-5,631,373.883715
-5,442,374.381526
-5,426,374.856425
-4,813,375.744824
-5,714,376.531105
-5,528,377.104399
-5,518,377.673283
-5,604,378.335846
-5,546,378.926624
-4,546,379.58383
-5,654,380.277131
-5,486,380.870575
-5,634,381.638958
-5,470,382.160161
-5,627,382.869793
-5,658,383.604482
-5,563,384.222365
-5,591,384.995889
-4,599,385.735476
-5,430,386.239422
-5,472,386.90418
-4,621,387.592551
-5,549,388.295285
-5,723,389.068427
-5,762,389.9253
-5,681,390.686699
-5,460,391.196925
-5,475,391.805095
-5,438,392.280593
-5,571,392.940465
-5,522,393.507798
-5,532,394.080068
-5,421,394.56757
-5,722,395.407457
-5,813,396.515208
-5,460,397.000817
-5,457,397.497728
-5,615,398.139326
-5,779,398.987639
-5,522,399.538861
-5,485,400.133052
-5,491,400.669569
-5,481,401.175225
-4,599,401.848202
-5,517,402.430915
-5,450,402.899287
-5,1009,403.997006
-5,773,404.840211
-5,571,405.473811
-5,661,406.157999
-5,580,406.829264
-5,521,407.388809
-5,568,408.032165
-5,462,408.531004
-5,516,409.124792
-5,608,409.78228
-4,635,410.449828
-5,594,411.084789
-4,608,411.752711
-5,535,412.492558
-5,417,412.950208
-5,451,413.499883
-5,513,414.19275
-5,425,414.767962
-5,493,415.425785
-5,599,416.056866
-5,418,416.521744
-4,805,417.504969
-5,569,418.154649
-5,572,418.779418
-5,640,419.477647
-4,644,420.21028
-5,679,420.975084
-5,518,421.524484
-5,588,422.127145
-5,480,422.664032
-5,573,423.373432
-5,636,424.134658
-5,699,424.90683
-5,566,425.659894
-5,675,426.398275
-5,417,426.840006
-5,502,427.387059
-5,475,427.898694
-5,474,428.431753
-5,573,429.038364
-5,493,429.592704
-5,396,430.051306
-5,431,430.520566
-5,490,431.035141
-5,542,431.605224
-5,528,432.154004
-5,709,432.924012
-4,682,433.651377
-5,762,434.487592
-5,592,435.110019
-5,482,435.627177
-5,523,436.205277
-5,500,436.735252
-5,916,437.69065
-5,657,438.390388
-5,428,438.846445
-5,424,439.283905
-5,662,440.018776
-5,632,440.69434
-5,490,441.201629
-5,648,441.88625
-5,465,442.365072
-5,634,443.061436
-5,537,443.64494
-5,494,444.168561
-5,503,444.691456
-4,696,445.470576
-5,743,446.352188
-4,757,447.223266
-5,528,447.921539
-5,472,448.486036
-5,597,449.187703
-5,664,450.041494
-5,717,450.812093
-5,550,451.396362
-5,424,451.922987
-5,383,452.379533
-4,614,453.014435
-5,866,453.943026
-5,424,454.392658
-5,446,454.854734
-5,419,455.408846
-5,442,456.042315
-5,503,456.674126
-5,662,457.536011
-5,518,458.106096
-5,503,458.71958
-5,536,459.395149
-5,646,460.284549
-5,406,460.869246
-5,667,461.666197
-5,490,462.371649
-4,638,463.14421
-5,455,463.657406
-5,465,464.136407
-5,605,464.820075
-5,531,465.492575
-5,583,466.242299
-5,489,466.850031
-4,575,467.505111
-5,526,468.062092
-4,667,468.850626
-5,602,469.52388
-5,565,470.228589
-5,517,470.789115
-5,613,471.451483
-3,895,472.417462
-4,773,473.432341
-5,515,474.045108
-5,535,474.688104
-5,390,475.216801
-5,533,475.865403
-5,613,476.548908
-5,462,477.023406
-5,601,477.668064
-5,589,478.382406
-5,466,478.984801
-5,555,479.59016
-5,580,480.254711
-5,546,480.865433
-5,562,481.591004
-5,527,482.150895
-5,489,482.702471
-5,463,483.240407
-5,662,484.157989
-5,633,484.943277
-5,499,485.517966
-5,541,486.220789
-5,498,486.771756
-5,463,487.266049
-5,606,488.007766
-5,517,488.692211
-5,591,489.452373
-5,603,490.087816
-5,415,490.540051
-5,591,491.344447
-4,552,491.95208
-5,630,492.601378
-5,474,493.211316
-5,554,493.816783
-5,631,494.660311
-5,510,495.405796
-5,825,496.491061
-5,664,497.193849
-5,406,497.618917
-5,551,498.288869
-5,531,498.982462
-4,664,499.790237
-5,726,500.646864
-5,605,501.416621
-5,529,501.972153
-5,592,502.606206
-5,518,503.147053
-5,654,503.878501
-5,590,504.529488
-5,776,505.796191
-4,732,506.872366
-5,581,507.669906
-5,438,508.258245
-5,578,509.006153
-5,471,509.645975
-5,443,510.277561
-5,590,511.079672
-5,479,511.724296
-5,432,512.31538
-5,638,513.163114
-5,463,513.786544
-5,515,514.519498
-5,399,515.070548
-5,546,515.795881
-5,494,516.459305
-5,488,517.10637
-5,747,518.159301
-5,954,519.483065
-5,647,520.350404
-5,433,520.950968
-5,570,521.704969
-5,617,522.607085
-5,441,523.208746
-5,440,523.797373
-5,631,524.645753
-4,570,525.431326
-5,588,526.262805
-5,639,527.149531
-5,644,527.990245
-5,629,528.812231
-4,732,529.86364
-5,668,530.76395
-5,549,531.518764
-5,608,532.298619
-5,580,533.082394
-4,758,534.123339
-5,462,534.750811
-5,562,535.57743
-5,611,536.359639
-5,477,536.985931
-4,862,538.153598
-5,544,538.930707
-5,407,539.484421
-5,484,540.118489
-5,434,540.686623
-5,437,541.305356
-5,479,541.939764
-5,511,542.651115
-5,761,543.745035
-4,827,544.79654
-5,524,545.51491
-5,485,546.170163
-5,518,546.91377
-5,568,547.699521
-5,470,548.352053
-5,555,549.065924
-5,518,549.758041
-5,600,550.636416
-5,686,551.593835
-5,621,552.389519
-5,486,553.060738
-5,525,553.784256
-5,689,554.744672
-5,892,555.958117
-5,529,556.682873
-5,498,557.338032
-5,571,558.157501
-5,474,558.812216
-5,565,559.607189
-5,466,560.199421
-5,503,560.889938
-5,611,561.708369
-5,542,562.437366
-5,419,563.014529
-5,689,563.984075
-5,496,564.651911
-4,619,565.450243
-5,524,566.207023
-5,487,566.889281
-5,563,567.692597
-5,493,568.373094
-5,789,569.416693
-5,479,570.061718
-5,643,570.952003
-5,657,571.923654
-5,577,572.675449
-5,500,573.392139
-5,468,574.338764
-5,612,575.557881
-5,665,576.645765
-5,494,577.522317
-5,672,578.512435
-4,585,579.387712
-5,486,580.053282
-5,571,580.888046
-3,668,581.767121
-4,605,582.575739
-5,569,583.373967
-4,653,584.272796
-5,578,585.121216
-5,485,585.744287
-5,562,586.482214
-5,455,587.091852
-5,492,587.802886
-4,593,588.624443
-5,549,589.387024
-5,408,589.92874
-5,469,590.577326
-5,454,591.187682
-5,504,591.876512
-5,544,592.612381
-5,532,593.389665
-5,544,594.092638
-5,492,594.729565
-5,525,595.464728
-4,656,596.352587
-5,559,597.134063
-5,655,597.996934
-5,495,598.689608
-5,453,599.316088
-5,588,600.109046
-5,439,600.759319
-5,527,601.476073
-5,894,602.631753
-5,674,603.52582
-5,584,604.36989
-5,791,605.472354
-5,438,606.074342
-5,520,606.756395
-5,571,607.51375
-3,804,608.668446
-5,628,609.51313
-4,537,610.228413
-5,560,611.003237
-5,707,611.94985
-4,715,612.953828
-5,515,613.662571
-5,542,614.373477
-5,525,615.081234
-4,566,615.837724
-5,524,616.588743
-5,430,617.183489
-5,574,617.938108
-5,533,618.625265
-5,640,619.538852
-5,641,620.445848
-5,574,621.22277
-5,570,621.997276
-5,484,622.635215
-5,506,623.31214
-5,579,624.143594
-5,565,624.914027
-5,775,625.951529
-5,520,626.677265
-5,704,627.616542
-5,463,628.252578
-5,541,629.033716
-5,639,629.889569
-5,673,630.806319
-5,441,631.395641
-5,569,632.172348
-5,566,632.989382
-4,691,633.904552
-5,515,634.592082
-5,567,635.336987
-3,861,636.562173
-5,437,637.171183
-5,589,637.942519
-5,481,638.611043
-5,841,639.730593
-5,535,640.45413
-4,750,641.530379
-5,644,642.37747
-5,539,643.082071
-5,623,643.943785
-5,507,644.634526
-5,636,645.517922
-5,651,646.384278
-5,555,647.122485
-5,685,648.040072
-5,570,648.906444
-5,771,649.903461
-5,543,650.62031
-4,685,651.591511
-5,635,652.456792
-5,472,653.089077
-5,448,653.714686
-5,531,654.401086
-5,592,655.212096
-5,544,655.985754
-5,505,656.677099
-5,601,657.465434
-5,614,658.261293
-5,522,659.017362
-4,592,659.801647
-5,418,660.410657
-4,559,661.196399
-4,646,662.042347
-5,505,662.720583
-5,575,663.503422
-5,621,664.37958
-5,517,665.101024
-5,563,665.870001
-5,734,666.859151
-5,419,667.420537
-5,817,668.538783
-5,703,669.553615
-5,425,670.122959
-5,522,670.811677
-5,631,671.673556
-5,481,672.380691
-5,527,673.110013
-5,627,673.936135
-5,450,674.525094
-5,394,675.108527
-5,577,675.900604
-5,438,676.496115
-5,468,677.145796
-5,399,677.697606
-5,466,678.334722
-4,595,679.117591
-4,906,680.387627
-5,421,680.972349
-5,513,681.643537
-5,582,682.419873
-5,495,683.114739
-5,494,683.775451
-5,531,684.500358
-5,854,685.659198
-5,700,686.600549
-5,553,687.400283
-4,585,688.185389
-5,493,688.889752
-5,408,689.438671
-5,451,690.019081
-5,386,690.592833
-5,543,691.310959
-5,468,691.931892
-5,758,692.984187
-5,651,693.868559
-5,647,694.744294
-5,565,695.568716
-4,529,696.299032
-5,566,697.072618
-5,570,697.819985
-5,506,698.520268
-5,443,699.135221
-5,554,699.889131
-5,606,700.716851
-5,774,701.83969
-5,687,702.719669
-5,634,703.650402
-4,591,704.453783
-5,547,705.211981
-5,555,705.969361
-5,402,706.524476
-5,577,707.293731
-5,693,708.220872
-5,476,708.929521
-5,424,709.495602
-5,480,710.149295
-5,583,710.925202
-5,499,711.636649
-5,579,712.429137
-5,806,713.569327
-5,549,714.273101
-4,641,715.168328
-5,651,716.088989
-5,609,716.933882
-4,729,717.892799
-5,401,718.473557
-5,768,719.506308
-5,465,720.169694
-5,602,721.134299
-5,519,721.803447
-5,475,722.430627
-5,525,723.129005
-5,565,723.927002
-5,694,724.893552
-4,737,725.917104
-5,602,726.730457
-5,578,727.509109
-5,549,728.253162
-5,501,728.97823
-5,541,729.714047
-5,621,730.549753
-5,664,731.4725
-5,576,732.255178
-5,450,732.900845
-5,542,733.611797
-5,480,734.272634
-5,523,734.964699
-5,572,735.754841
-5,736,736.817404
-5,637,737.650308
-5,427,738.263931
-5,660,739.141925
-5,594,739.946881
-5,458,740.580594
-5,511,741.326043
-5,434,741.908037
-5,403,742.459985
-5,637,743.339419
-5,552,744.091567
-5,598,744.925391
-5,632,745.795125
-5,532,746.484634
-4,635,747.334876
-5,429,747.922837
-5,457,748.59959
-5,573,749.390538
-3,941,750.63993
-5,533,751.352865
-5,467,752.025768
-5,558,752.816632
-4,845,753.929504
-5,514,754.643231
-5,510,755.346694
-5,547,756.120103
-5,615,756.97406
-5,766,757.994041
-5,519,758.664537
-5,629,759.511703
-5,438,760.159205
-5,701,761.156761
-5,514,761.824381
-4,834,762.946624
-5,634,763.829386
-5,595,764.656029
-5,449,765.270083
-5,529,765.944966
-5,669,766.896393
-5,588,767.691282
-5,497,768.427649
-5,597,769.269288
-5,715,770.219701
-5,452,770.848698
-5,474,771.489993
-3,1026,772.940019
-5,615,773.772967
-4,595,774.53362
-4,646,775.400916
-5,592,776.258693
-5,714,777.24534
-5,701,778.159555
-5,508,778.890682
-5,473,779.532675
-5,668,780.443017
-5,643,781.386207
-5,654,782.232392
-5,593,783.035959
-5,492,783.703251
-5,493,784.407768
-5,514,785.110163
-5,556,785.828097
-5,567,786.641717
-5,390,787.169004
-5,675,788.089791
-5,662,789.039177
-5,425,789.62481
-5,509,790.306767
-5,431,790.879206
-5,590,791.708578
-5,687,792.656379
-5,420,793.242934
-5,428,793.802409
-5,494,794.492953
-5,500,795.196784
-5,488,795.865909
-5,413,796.433913
-5,587,797.26284
-5,496,797.925946
-5,475,798.548518
-5,588,799.389601
-4,706,800.342264
-4,623,801.240294
-5,768,802.289081
-5,575,803.070238
-5,715,804.04076
-5,520,804.809079
-5,641,805.695509
-5,527,806.376325
-5,475,807.077139
-4,913,808.31668
-5,593,809.138965
-5,479,809.814143
-5,585,810.610956
-4,495,811.269288
-5,549,812.068185
-5,583,812.882197
-5,574,813.667341
-4,694,814.628225
-5,581,815.43104
-5,643,816.318906
-5,406,816.89272
-4,583,817.725984
-5,631,818.556412
-5,622,819.504669
-4,595,820.36018
-4,627,821.238329
-5,579,822.075563
-5,475,822.777021
-5,732,823.792327
-5,476,824.427097
-5,397,825.041465
-5,582,825.832973
-5,499,826.479035
-5,500,827.159677
-5,622,828.061964
-5,516,828.774408
-5,538,829.483151
-5,696,830.459646
-5,602,831.267526
-5,748,832.271379
-5,500,832.998273
-5,594,833.786227
-5,599,834.617834
-5,464,835.237087
-5,626,836.083494
-5,602,836.978637
-5,759,837.961316
-5,704,838.961369
-5,574,839.721295
-5,508,840.413904
-5,409,840.995429
-5,705,841.979778
-5,506,842.643992
-5,519,843.348482
-5,492,844.019189
-5,472,844.714492
-5,536,845.430738
-5,404,845.95453
-5,589,846.738434
-5,499,847.461532
-5,644,848.345793
-5,534,849.118196
-5,646,849.977641
-5,619,850.79282
-5,574,851.598362
-5,488,852.256767
-5,483,852.918749
-5,552,853.720898
-3,784,854.755198
-5,581,855.522935
-5,423,856.158988
-5,435,856.788159
-5,510,857.465735
-5,582,858.216676
-5,557,858.997839
-5,545,859.772884
-5,553,860.664758
-4,681,861.611248
-5,476,862.290296
-5,498,862.942203
-5,706,863.884092
-5,733,864.984988
-5,523,865.674926
-5,530,866.371534
-5,557,867.175714
-5,578,867.964303
-5,684,868.902701
-5,552,869.683842
-4,757,870.708663
-5,572,871.530232
-5,612,872.357291
-5,456,872.996194
-5,458,873.615468
-5,659,874.521883
-5,536,875.254311
-5,601,876.065385
-4,566,876.893672
-5,508,877.574289
-5,608,878.358385
-5,756,879.443424
-5,584,880.218769
-4,673,881.176815
-5,442,881.75665
-5,566,882.539116
-5,527,883.263155
-5,525,883.968905
-5,454,884.639839
-5,628,885.502851
-4,747,886.491927
-5,525,887.270896
-5,482,887.924772
-5,536,888.66148
-5,511,889.359765
-5,645,890.240282
-5,557,890.987789
-5,737,892.040792
-5,409,892.612375
-5,516,893.322387
-5,806,894.433579
-5,494,895.108817
-5,459,895.733119
-5,540,896.480931
-5,481,897.165505
-5,527,897.851608
-5,673,898.767478
-5,621,899.63602
-5,563,900.451385
-5,494,901.135321
-5,754,902.14309
-5,518,902.871282
-5,651,903.742992
-5,477,904.423349
-5,650,905.312971
-5,512,906.028473
-5,513,906.707382
-4,577,907.539868
-5,651,908.460771
-5,532,909.187693
-5,525,909.948525
-5,596,910.730643
-5,457,911.351408
-5,531,912.106891
-5,682,913.065948
-5,543,913.766031
-5,469,914.437893
-5,604,915.26813
-5,396,915.802438
-5,639,916.697505
-5,452,917.350411
-5,436,917.906374
-5,511,918.581898
-5,673,919.506498
-5,482,920.209447
-5,537,920.945014
-5,562,921.679483
-5,544,922.423406
-5,608,923.287735
-5,537,924.043399
-5,616,924.945165
-5,483,925.592123
-5,549,926.305709
-5,752,927.330727
-5,659,928.281114
-5,615,929.151398
-5,538,929.846828
-5,441,930.493415
-5,513,931.179321
-5,500,931.855016
-5,402,932.397869
-5,400,932.989556
-4,650,933.87018
-5,492,934.515835
-5,537,935.22567
-5,568,936.039459
-5,484,936.712328
-5,524,937.409877
-5,571,938.196202
-5,617,939.03776
-5,676,939.953316
-4,1019,941.407045
-5,681,942.323885
-5,532,943.040735
-5,462,943.6914
-5,516,944.402772
-5,574,945.226374
-5,612,946.019578
-5,482,946.716803
-4,519,947.428886
-4,835,948.578858
-5,475,949.248683
-5,524,949.962366
-5,460,950.564637
-5,575,951.357409
-5,483,952.024867
-5,845,953.24033
-5,637,954.099534
-5,525,954.786479
-5,549,955.545079
-4,871,956.804463
-5,585,957.568826
-5,448,958.180476
-4,661,959.082724
-5,648,959.998749
-5,592,960.813815
-5,451,961.451937
-5,470,962.094013
-5,455,962.682676
-4,1006,964.070184
-5,496,964.751294
-5,538,965.502888
-5,503,966.217097
-5,579,966.979802
-5,572,967.7759
-5,467,968.424775
-5,506,969.166799
-5,630,970.00988
-5,599,970.800419
-5,513,971.5199
-5,566,972.303465
-4,757,973.408233
-5,503,974.063698
-5,456,974.67733
-5,664,975.550539
-5,726,976.593685
-5,601,977.385985
-5,513,978.085489
-5,562,978.837304
-5,412,979.436885
-5,502,980.131189
-5,601,980.986551
-5,517,981.705778
-3,637,982.547303
-5,523,983.250227
-5,434,983.858107
-5,434,984.493122
-5,501,985.185513
-5,528,985.870405
-5,471,986.554528
-5,559,987.285472
-4,587,988.075188
-5,559,988.940121
-5,495,989.608549
-5,654,990.496386
-5,600,991.341213
-5,490,992.009181
-5,467,992.677118
-5,483,993.363746
-5,393,993.871596
-5,457,994.507497
-5,557,995.247668
-5,666,996.218279
-5,509,996.930539
-5,535,997.662595
-5,415,998.234131
-5,577,999.03825
-5,512,999.719586
-5,479,1000.399585
-5,690,1001.382339
-5,599,1002.221923
-5,417,1002.764771
-5,600,1003.620885
-5,625,1004.502285
-4,711,1005.486918
-5,603,1006.29559
-5,441,1006.873199
-5,813,1008.007618
-5,434,1008.638519
-5,454,1009.261417
-5,573,1010.006552
-5,579,1010.807378
-5,451,1011.43809
-4,621,1012.316871
-5,551,1013.083073
-5,482,1013.747398
-5,585,1014.54502
-4,1071,1016.0222
-5,528,1016.75742
-4,751,1017.783108
-5,483,1018.474481
-5,421,1019.050476
-5,758,1020.165323
-5,518,1020.911781
-5,581,1021.728422
-5,767,1022.743279
-5,542,1023.508048
-5,540,1024.270372
-5,461,1024.975637
-5,823,1026.059074
-5,506,1026.78416
-5,663,1027.67645
-4,713,1028.697782
-4,705,1029.698755
-5,810,1030.788125
-5,761,1031.84288
-5,399,1032.415959
-4,654,1033.330032
-5,499,1034.031255
-5,471,1034.64735
-5,508,1035.33291
-5,721,1036.402601
-5,629,1037.285597
-5,720,1038.229594
-5,579,1039.052687
-5,631,1039.907592
-5,501,1040.64765
-3,785,1041.700013
-5,488,1042.390271
-5,535,1043.11249
-4,651,1044.013261
-5,592,1044.893225
-5,595,1045.681662
-5,580,1046.434904
-5,598,1047.326021
-5,787,1048.399891
-5,570,1049.2279
-5,792,1050.287926
-5,469,1050.964864
-5,421,1051.531432
-5,568,1052.366009
-5,509,1053.072735
-5,843,1054.229123
-4,746,1055.219434
-4,656,1056.163539
-5,729,1057.210714
-5,560,1057.943872
-5,501,1058.661009
-5,577,1059.445165
-5,623,1060.326953
-4,787,1061.434581
-5,557,1062.168889
-5,406,1062.749254
-5,722,1063.743374
-5,546,1064.553555
-5,488,1065.228371
-5,419,1065.786506
-5,559,1066.561384
-5,658,1067.472392
-5,396,1068.042699
-5,532,1068.821974
