#{"t_start": 1657122720.3781674, "env_id": "SlimeVolley-v0"}
r,l,t
1.35,635,733.856874
2.5,650,734.594877
-0.13,487,735.132874
0.56,556,735.781878
0.21,521,736.316875
4.41,741,737.135882
0.84,584,737.784876
3.17,717,738.514876
0.99,599,739.167873
0.86,586,739.87541
0.36,536,740.492466
0.61,561,741.188465
5.07,1007,742.247464
1.17,617,742.890064
6.32,1032,744.052591
0.68,568,744.721544
4.18,918,745.749544
0.39,539,746.353893
0.2,520,746.947935
2.49,749,747.739895
0.74,474,748.24792
2.36,736,749.113891
1.67,667,749.796896
0.41,541,750.356893
2.07,607,750.989894
0.35,535,751.583898
0.79,579,752.198922
5.97,997,753.21192
0.2,520,753.79293
1.68,668,754.606918
1.08,608,755.288437
1.84,684,756.023436
1.44,644,756.746434
8.92,1292,758.121434
3.77,777,758.948433
1.52,652,759.667438
0.69,569,760.278435
4.64,864,761.345012
-0.24,476,761.871992
2.05,705,762.647995
1.66,666,763.363993
5.26,926,764.35899
3.94,894,765.322996
2.32,632,766.06902
-0.32,468,766.545993
-1.32,368,767.017902
3.99,799,767.913898
0.02,502,768.46977
2.05,705,769.248732
5.99,999,770.397772
1.46,646,771.174733
-0.68,432,771.671731
3.06,806,772.521734
1.33,633,773.200734
2.47,747,774.036318
6.37,1037,775.130317
0.12,512,775.722321
1.33,633,776.448321
0.96,596,777.157346
-0.12,488,777.718318
0.22,522,778.260319
2.36,736,779.146875
1.13,613,779.876876
0.93,593,780.558874
-0.35,465,781.037872
4.16,816,781.937876
0.98,598,782.581881
1.26,626,783.294873
0.22,522,783.878903
0.05,505,784.422905
-0.71,429,784.834875
-0.27,473,785.323878
-0.25,475,785.843903
3.62,762,786.751437
1.47,647,787.461467
1.28,628,788.196459
0.44,544,788.827436
1.14,614,789.564436
0.32,532,790.187436
-0.69,431,790.653439
0.92,592,791.353441
-0.53,447,791.88096
1.04,604,792.503843
0.1,510,793.047847
1.49,649,793.70384
0.35,535,794.304872
-0.42,458,794.833863
1.6,660,795.538864
3.01,801,796.335863
-0.56,444,796.848429
0.76,576,797.497253
1.42,642,798.343254
1.03,603,798.985254
1.83,683,799.693252
2.86,786,800.498341
1.3,630,801.194849
-0.75,425,801.632852
0.58,558,802.28083
2.53,753,803.15376
1.71,671,803.884761
-0.7,430,804.356788
1.59,659,805.080761
3.14,814,805.985805
0.82,582,806.628783
1.31,631,807.310776
-0.2,480,807.883775
0.94,594,808.517775
-0.72,428,808.98278
-0.14,486,809.505775
2.52,752,810.33033
-1.08,392,810.78433
1.36,636,811.492331
5.08,908,812.481358
0.79,579,813.121364
4.76,976,814.16285
2.96,796,815.038853
1.39,639,815.685856
1.74,674,816.42685
1.14,614,817.078462
0.41,541,817.639892
4.56,856,818.559892
1.56,656,819.299947
1.27,627,820.031123
-0.63,437,820.497094
3.05,705,821.217094
0.71,571,821.895096
0.08,508,822.433096
1.14,614,823.119096
4.15,915,824.115093
0.85,585,824.858097
0.19,519,825.460997
0.25,525,826.058994
0.61,561,826.643986
-0.25,475,827.209985
0.33,533,827.814991
1.5,650,828.511988
1.33,633,829.209986
2.28,628,829.909987
0.99,599,830.546641
1.69,669,831.280643
-0.49,451,831.755644
2.09,709,832.554161
1.76,676,833.374164
0.01,501,833.932163
1.86,686,834.702162
0.37,537,835.294167
0.84,584,835.884745
2.7,770,836.684746
1.85,685,837.419744
4.62,862,838.360743
0.21,521,838.953743
4.11,811,839.808745
2.92,692,840.570742
4.16,716,841.390764
0.07,507,841.957793
0.45,545,842.532801
3.12,712,843.335862
0.79,579,843.94883
2.7,770,844.770828
1.59,659,845.414835
1.62,662,846.194826
-0.27,473,846.893392
0.49,549,847.578442
0.9,590,848.168468
1.37,637,848.834443
-0.16,484,849.375439
0.56,556,849.982013
1.03,603,850.693017
0.5,550,851.308013
1.43,643,852.028012
1.69,569,852.639056
2.41,741,853.394876
1.39,639,854.056876
2.77,677,854.773905
1.63,663,855.512891
0.39,539,856.04189
4.06,906,857.052934
0.54,554,857.670362
3.5,850,858.584367
2.79,779,859.450367
5.83,983,860.490364
0.54,554,861.14737
-0.07,493,861.711375
1.0,600,862.346366
0.55,555,862.938363
0.79,579,863.625853
-0.13,487,864.154822
2.32,632,864.841823
-1.11,389,865.248827
-0.91,409,865.708823
6.32,1032,866.87483
2.49,749,867.699825
4.43,843,868.624821
0.57,557,869.266824
1.14,614,869.947397
3.34,834,870.780379
0.38,538,871.371375
1.91,691,872.131423
2.35,735,872.906384
0.06,506,873.461388
4.5,850,874.328388
0.7,570,874.983415
-0.01,499,875.536386
1.58,658,876.233387
1.77,677,876.979446
0.35,535,877.592384
0.52,552,878.186416
0.93,593,878.832419
1.1,610,879.518385
0.83,583,880.212387
-0.35,465,880.676383
1.6,660,881.378387
-0.37,463,881.925388
0.21,521,882.493387
1.93,593,883.111386
7.19,1219,884.479387
2.09,709,885.224387
0.17,517,885.840385
-0.26,474,886.367408
6.35,935,887.401544
0.55,555,887.986548
2.81,781,888.878523
-0.38,462,889.391522
0.97,597,889.984524
0.04,504,890.546525
-0.64,436,891.069565
0.53,553,891.679595
1.31,631,892.335567
1.72,672,893.104564
0.64,564,893.807567
1.56,656,894.561597
5.54,954,895.568565
0.32,532,896.174576
-0.41,459,896.675448
0.41,541,897.28541
2.39,739,898.023414
0.82,582,898.624406
1.75,675,899.393476
3.58,858,900.379452
2.44,744,901.18645
3.23,823,902.042479
3.84,884,903.075478
2.42,642,903.85245
1.08,608,904.485448
2.83,683,905.215453
2.16,616,905.95046
4.94,894,906.949452
4.63,963,907.920478
5.96,996,908.95148
0.49,549,909.651759
0.31,531,910.184758
0.37,537,910.714802
1.75,675,911.44276
1.42,642,912.174789
2.2,720,912.935758
-0.07,493,913.497778
2.43,743,914.312803
-0.14,486,914.870853
-0.06,494,915.42987
1.28,628,916.17985
2.12,612,916.849853
3.62,862,917.815901
1.18,618,918.515814
2.42,742,919.327808
-0.25,475,919.802813
0.48,548,920.430333
1.38,638,921.136333
0.09,509,921.67633
0.73,573,922.318331
5.08,1008,923.491335
0.93,593,924.133332
0.51,551,924.749332
1.49,649,925.405333
1.57,657,926.115331
-0.17,483,926.655331
-0.19,481,927.212332
1.65,665,927.917359
1.51,651,928.667329
0.35,535,929.202329
1.54,654,929.936332
1.61,661,930.677868
-0.36,464,931.242947
0.95,595,931.865955
0.05,505,932.430947
0.64,564,933.009948
-0.14,486,933.621949
4.96,896,934.617974
3.02,702,935.377947
1.59,559,936.066972
-0.97,403,936.529944
0.55,555,937.200947
2.19,719,937.939944
0.0,500,938.446943
0.26,526,939.034945
1.41,641,939.711945
-0.35,465,940.274944
0.84,584,941.012946
5.37,937,942.091945
1.49,649,942.835942
6.08,908,943.837946
2.61,661,944.571944
0.74,574,945.198475
3.25,825,946.12948
2.0,600,946.748478
1.23,623,947.459463
3.25,725,948.276463
-0.37,463,948.792461
-0.03,497,949.298461
-0.37,463,949.803465
-0.86,414,950.293478
2.07,707,951.124481
0.1,510,951.786478
4.45,845,952.675529
-0.36,464,953.264088
-0.65,435,953.853089
1.12,612,954.534088
2.15,715,955.301102
1.35,635,956.000117
0.66,566,956.652902
2.79,679,957.401905
1.5,650,958.099901
0.02,502,958.702422
2.61,761,959.606426
3.13,813,960.467422
0.47,547,961.133451
-0.65,435,961.628422
4.6,860,962.534467
-0.61,439,963.040052
3.62,862,963.969025
1.03,603,964.670384
-0.44,456,965.19339
2.24,624,965.884372
5.6,960,966.951374
-1.21,379,967.402374
1.52,652,968.080374
2.98,798,968.914372
0.38,538,969.483403
0.93,593,970.21689
0.6,560,970.83489
0.95,595,971.512947
2.5,750,972.333997
0.74,574,972.978996
7.58,1158,974.31799
1.43,643,975.031965
-0.37,463,975.511966
1.87,687,976.292995
-0.27,473,976.807571
1.17,617,977.493565
0.08,508,978.081535
2.07,707,978.892539
-0.52,448,979.356538
1.8,680,980.079538
1.84,684,980.822537
-0.16,484,981.44354
5.51,851,982.412565
2.41,641,983.109538
2.35,735,983.907537
2.46,746,984.819575
2.76,776,985.709575
1.7,670,986.457607
2.69,769,987.32058
0.02,502,987.90358
2.27,727,988.656578
1.44,644,989.326577
0.31,531,989.925577
0.4,540,990.521096
0.88,588,991.150098
2.39,739,991.988099
0.25,525,992.513093
1.31,631,993.214093
0.48,548,993.80712
0.16,516,994.325094
0.3,530,994.933037
1.48,648,995.64004
2.04,704,996.385033
2.06,706,997.118036
1.51,651,997.795034
6.15,1015,998.941034
2.24,724,999.675041
3.12,812,1000.562032
5.1,1010,1001.671036
3.58,858,1002.570033
-0.34,466,1003.020033
1.1,610,1003.715038
0.73,573,1004.325035
2.9,790,1005.213051
0.4,540,1005.749052
0.33,533,1006.311051
4.61,961,1007.326054
1.71,671,1008.128051
4.61,861,1009.13505
2.07,707,1009.91905
1.59,559,1010.520054
2.23,723,1011.437054
3.07,707,1012.205081
0.04,504,1012.782052
-0.25,475,1013.275053
1.6,660,1014.053052
2.19,719,1014.790084
-0.18,482,1015.347052
7.99,1099,1016.507063
2.58,758,1017.370604
1.47,647,1018.129965
0.83,583,1018.787964
-0.38,462,1019.282963
2.35,735,1020.13048
2.66,766,1020.940481
2.17,717,1021.750481
0.89,589,1022.392483
1.84,684,1023.15348
2.03,703,1023.948482
1.16,616,1024.63748
0.23,523,1025.17848
2.08,708,1025.966487
0.23,523,1026.57748
0.47,547,1027.149517
1.12,612,1027.816481
1.53,653,1028.52448
1.4,640,1029.23148
4.04,804,1030.042481
3.09,809,1030.876482
2.54,754,1031.704037
1.3,630,1032.416009
0.85,585,1033.072007
2.41,641,1033.763006
1.13,613,1034.471007
0.6,560,1035.075031
1.11,611,1035.803034
0.09,509,1036.28108
0.09,509,1036.887032
0.44,544,1037.539444
-0.15,485,1038.050445
3.58,858,1038.942442
2.73,673,1039.71973
-0.66,434,1040.276818
2.37,737,1041.064822
-0.34,466,1041.667862
0.34,534,1042.299817
0.39,539,1042.914819
2.22,622,1043.564818
2.21,721,1044.455825
2.28,628,1045.161865
2.56,756,1045.938865
1.16,616,1046.591866
0.72,572,1047.191897
-0.38,462,1047.723181
5.87,1087,1048.890184
0.51,551,1049.509184
0.0,500,1050.053185
4.38,838,1050.98718
2.34,634,1051.678224
1.51,651,1052.353179
4.21,821,1053.269182
0.33,533,1053.893209
2.84,784,1054.723181
0.27,527,1055.295219
-0.34,466,1055.795207
0.86,586,1056.460224
2.42,642,1057.147181
1.87,687,1057.889211
1.45,645,1058.586179
3.54,854,1059.664184
2.81,781,1060.48722
3.2,720,1061.25121
1.12,612,1061.931182
2.25,625,1062.577182
-0.02,498,1063.159781
3.28,828,1064.019779
0.02,502,1064.566783
0.85,585,1065.24478
-1.0,400,1065.643787
7.93,1093,1066.876787
0.63,563,1067.466781
2.3,730,1068.28578
0.02,502,1068.838782
1.12,612,1069.4828
2.14,714,1070.252797
0.29,529,1070.854814
5.09,1009,1071.915813
0.54,554,1072.501817
0.04,504,1073.035812
1.96,696,1073.821811
1.09,609,1074.478843
0.12,512,1075.044811
-0.02,498,1075.570841
2.0,700,1076.349812
4.24,924,1077.420815
2.31,731,1078.264811
4.11,911,1079.279814
0.45,545,1079.895812
-0.31,469,1080.435813
1.46,546,1080.974812
4.51,951,1081.996812
0.7,570,1082.654814
0.48,548,1083.282093
2.58,658,1083.989096
0.43,543,1084.529094
2.92,692,1085.373102
2.01,601,1086.007103
1.69,669,1086.728126
-0.62,438,1087.160094
0.82,582,1087.854095
2.04,704,1088.622114
2.79,779,1089.410139
1.18,618,1090.134112
1.01,601,1090.770112
1.2,620,1091.399111
1.76,676,1092.146114
1.03,603,1092.760113
2.9,790,1093.675111
-0.23,477,1094.20437
-0.47,453,1094.697399
1.46,646,1095.395369
-0.21,479,1095.953616
2.21,721,1096.734643
1.02,602,1097.348514
0.9,590,1097.981514
3.81,881,1098.931515
5.86,986,1100.076519
1.74,674,1100.80057
-0.45,455,1101.262517
0.82,582,1101.958514
1.66,666,1102.666742
4.52,852,1103.565711
2.69,769,1104.448715
0.03,503,1105.022727
-0.62,438,1105.493716
1.23,623,1106.159712
0.1,510,1106.743714
-0.14,486,1107.284715
1.45,645,1107.976715
1.38,638,1108.684713
0.89,589,1109.30071
1.91,691,1110.178711
0.53,553,1110.761752
3.11,811,1111.617711
3.57,757,1112.418715
4.19,819,1113.324714
3.52,852,1114.250217
2.1,710,1114.976213
12.37,1437,1116.562286
4.38,938,1117.664307
2.19,719,1118.475312
1.98,698,1119.24037
0.75,575,1119.803351
0.21,521,1120.390352
0.3,530,1120.96432
4.06,806,1121.813328
0.29,529,1122.345366
0.08,508,1122.923334
0.61,561,1123.511333
1.33,633,1124.183335
-0.3,470,1124.680335
0.11,511,1125.262333
0.48,548,1125.867336
7.01,1101,1127.037335
0.32,532,1127.602336
-0.82,418,1128.077333
2.15,715,1128.855337
-0.37,463,1129.327336
1.91,591,1129.972526
1.8,680,1130.747524
0.11,511,1131.299962
-0.42,458,1131.747007
-0.29,471,1132.210962
3.44,844,1133.148962
0.55,555,1133.72096
3.42,842,1134.713964
2.01,701,1135.489283
1.75,675,1136.333694
1.19,619,1137.0516
2.66,766,1137.827601
6.82,1082,1138.986598
1.16,616,1139.710597
0.8,580,1140.373603
2.35,735,1141.190604
0.67,567,1141.801603
2.62,762,1142.701635
0.68,568,1143.329239
1.42,642,1144.001237
-0.39,461,1144.520236
0.98,598,1145.193243
4.68,868,1146.116238
2.77,677,1146.871238
1.02,602,1147.504237
0.14,514,1148.085267
2.24,724,1148.87024
-0.44,456,1149.369241
0.82,582,1149.998237
2.75,775,1150.962236
2.36,736,1151.718609
5.86,986,1152.838578
0.91,591,1153.452871
-0.18,482,1154.050842
1.32,632,1154.711841
-0.3,470,1155.282881
2.25,725,1156.062871
0.9,590,1156.729869
-0.23,477,1157.221881
2.63,763,1158.010867
2.71,771,1158.856895
0.06,506,1159.431897
1.47,647,1160.194868
2.61,661,1160.884866
0.36,536,1161.486866
5.57,1057,1162.688895
3.32,832,1163.591895
1.94,594,1164.200897
-0.45,455,1164.720938
3.84,884,1165.707895
1.14,614,1166.633902
-0.36,464,1167.120893
-0.09,491,1167.617899
0.1,510,1168.187896
2.06,706,1168.944894
1.88,688,1169.660894
-0.54,446,1170.152894
0.37,537,1170.780605
2.74,674,1171.503123
1.75,675,1172.216125
2.1,710,1172.999122
0.23,523,1173.635121
3.47,747,1174.455122
-0.25,475,1174.965153
-0.57,443,1175.444122
1.93,693,1176.195122
0.38,538,1176.791122
-0.17,483,1177.265122
1.34,634,1177.95405
-0.46,454,1178.562022
3.08,708,1179.279021
0.85,585,1179.916142
1.08,608,1180.575171
0.2,520,1181.374217
-0.5,450,1181.961213
2.22,622,1182.581213
0.8,580,1183.187241
3.02,802,1184.127241
-0.31,469,1184.652746
-0.79,421,1185.099747
0.4,540,1185.666748
0.7,570,1186.327776
4.75,875,1187.335747
0.9,590,1187.942747
0.6,560,1188.505748
0.03,503,1189.095747
1.9,690,1189.853745
1.48,648,1190.609749
-1.1,390,1191.057746
0.25,525,1191.646745
-0.36,464,1192.123359
-0.29,471,1192.668372
0.73,573,1193.282345
4.97,997,1194.443845
1.31,631,1195.094829
10.47,1447,1196.634697
6.22,1022,1197.796736
2.51,751,1198.699698
2.64,764,1199.498697
1.15,615,1200.127697
3.67,867,1201.139735
2.21,621,1201.872718
2.58,758,1202.662719
0.77,577,1203.349715
2.08,708,1204.186715
0.3,530,1204.77272
0.79,579,1205.439723
0.64,564,1206.104746
0.64,564,1206.776715
1.06,606,1207.484716
0.53,553,1208.144718
2.03,703,1208.919715
-0.4,460,1209.432716
0.89,589,1210.086732
-0.3,470,1210.607735
1.4,640,1211.293732
0.34,534,1211.813738
0.55,555,1212.447732
2.74,774,1213.298737
2.59,659,1214.017338
3.42,742,1214.837371
2.33,633,1215.555338
0.62,562,1216.186868
0.53,553,1216.72242
-0.26,474,1217.255416
2.13,713,1218.070443
2.93,793,1219.032439
1.55,655,1219.701473
2.13,713,1220.447432
0.14,514,1221.132435
6.95,1095,1222.371451
0.58,558,1222.994478
-0.26,474,1223.515452
4.29,829,1224.421449
3.83,883,1225.452959
0.42,542,1226.053963
3.12,812,1226.943007
2.79,779,1227.834974
0.6,560,1228.438014
3.71,771,1229.284052
1.16,616,1229.971054
1.98,698,1230.70705
0.78,578,1231.378052
3.24,724,1232.147052
1.15,615,1232.815053
-0.01,499,1233.345052
0.71,571,1234.026053
3.2,720,1234.941052
2.13,713,1235.872052
2.14,614,1236.600081
2.25,725,1237.414092
0.95,595,1238.028051
0.6,560,1238.610512
1.92,692,1239.408511
0.44,544,1240.043513
7.02,1202,1241.364555
2.77,777,1242.261557
1.95,595,1243.00652
1.94,694,1243.729557
2.67,767,1244.625541
0.91,591,1245.239514
-0.48,452,1245.775511
0.03,503,1246.306513
4.12,912,1247.342029
0.4,540,1247.905084
2.04,704,1248.729058
0.84,584,1249.42008
2.36,736,1250.177078
1.26,626,1250.848076
1.24,624,1251.574668
4.57,957,1252.667688
5.83,883,1253.600658
2.8,780,1254.415689
-0.09,491,1254.984641
1.91,691,1255.736612
0.41,541,1256.319614
0.71,571,1256.995613
1.79,679,1257.776131
0.7,570,1258.398133
0.3,530,1258.964136
0.91,591,1259.618178
1.21,621,1260.325173
1.94,694,1261.055012
2.04,704,1261.800007
1.29,629,1262.466006
0.68,568,1263.184005
3.61,661,1263.909007
0.63,563,1264.496007
2.21,721,1265.270007
0.98,598,1265.963007
5.26,926,1267.006007
-0.38,462,1267.514006
0.81,581,1268.14101
-0.8,420,1268.620039
2.39,739,1269.430005
-0.77,423,1269.873006
1.2,620,1270.542007
-0.2,480,1271.09716
0.44,544,1271.748195
0.51,551,1272.307197
2.31,731,1273.121193
0.28,528,1273.738193
0.25,525,1274.312172
-0.57,443,1274.745172
1.8,680,1275.473172
1.44,644,1276.210171
2.36,736,1277.040179
1.16,616,1277.692171
3.35,735,1278.503173
1.2,620,1279.199186
2.85,785,1280.063189
0.93,593,1280.685189
6.02,1002,1281.729226
1.36,636,1282.522227
1.93,693,1283.367226
1.02,602,1284.017255
7.76,976,1285.053374
-0.1,490,1285.607371
3.98,898,1286.648374
2.05,705,1287.418371
1.37,637,1288.199401
1.43,543,1288.820951
0.98,598,1289.471952
3.51,851,1290.426026
3.1,810,1291.250997
5.68,1068,1292.424175
3.67,767,1293.288175
-0.62,438,1293.737173
4.19,819,1294.644177
1.6,660,1295.415212
-0.42,458,1295.934232
1.2,620,1296.61975
-0.63,437,1297.089753
0.76,576,1297.77077
2.01,601,1298.459771
1.58,658,1299.160592
1.51,651,1299.905594
2.95,695,1300.710622
1.93,693,1301.548614
1.71,671,1302.748612
2.95,795,1303.877613
1.73,673,1304.746622
1.02,602,1305.45963
-0.52,448,1305.982679
2.9,790,1306.905233
1.67,667,1307.687203
0.59,559,1308.297206
0.75,575,1308.918204
0.37,537,1309.495201
0.62,562,1310.146203
0.74,574,1310.752719
3.1,810,1311.610721
0.29,529,1312.152722
0.99,599,1312.81972
3.8,780,1313.856762
1.17,617,1314.624719
-0.08,492,1315.252237
0.36,536,1315.908796
0.58,558,1316.559793
7.86,1186,1317.849797
2.41,641,1318.541834
0.76,576,1319.236795
8.08,1008,1320.324819
4.11,911,1321.310866
3.57,857,1322.260854
2.3,730,1323.067847
1.32,632,1323.783817
1.2,620,1324.496777
1.58,658,1325.181777
2.46,646,1325.942009
-0.35,465,1326.456014
1.66,666,1327.279012
0.4,540,1327.855007
0.37,537,1328.426576
4.73,873,1329.40687
1.75,675,1330.136899
6.01,1001,1331.271869
4.92,992,1332.41274
1.01,601,1333.020771
1.8,580,1333.622642
4.11,811,1334.485642
0.25,525,1335.094671
3.67,867,1336.065166
1.75,675,1336.804202
3.1,810,1337.674192
3.0,700,1338.490166
0.36,536,1339.081166
-0.52,448,1339.559169
1.15,615,1340.242681
-0.51,449,1340.743269
1.4,640,1341.481003
1.27,627,1342.101003
3.1,810,1342.983004
2.75,675,1343.721004
3.26,826,1344.661033
0.75,575,1345.295011
2.01,701,1346.070004
4.35,935,1347.232099
1.26,626,1347.860065
4.43,943,1348.885064
2.08,708,1349.61708
1.0,600,1350.311064
1.41,641,1350.995093
0.68,568,1351.625067
2.58,658,1352.352064
0.55,555,1353.013065
2.66,666,1353.731067
5.23,923,1354.751079
2.35,735,1355.539082
2.6,760,1356.417098
0.12,512,1356.980199
2.93,693,1357.746427
3.61,761,1358.533408
2.62,762,1359.413411
2.21,721,1360.238986
5.08,908,1361.234984
1.15,615,1361.884984
5.87,1087,1363.110985
2.41,741,1363.93598
1.48,648,1364.624981
3.79,879,1365.616984
8.33,1133,1366.891003
4.28,828,1367.735014
2.78,678,1368.486034
3.07,807,1369.334035
-1.06,394,1369.782385
-0.28,472,1370.294383
0.23,523,1370.965386
0.14,514,1371.481383
0.43,543,1372.137413
0.29,529,1372.741383
2.68,768,1373.538946
0.45,545,1374.157945
5.17,917,1375.217949
1.02,502,1375.793943
2.47,747,1376.636945
1.32,632,1377.307974
-0.44,456,1377.829973
1.95,595,1378.484944
0.78,578,1379.166944
0.13,513,1379.726943
2.46,746,1380.562549
2.67,767,1381.368505
3.88,888,1382.277505
-0.04,496,1382.774503
0.85,585,1383.512533
1.2,620,1384.215505
1.52,652,1384.900504
3.74,874,1385.869502
0.51,551,1386.533505
5.14,1014,1387.619503
1.51,551,1388.209055
-0.28,472,1388.737017
2.16,716,1389.596013
1.69,669,1390.322017
0.48,548,1390.927043
1.06,606,1391.638019
3.06,706,1392.427013
-0.34,466,1392.918017
3.59,759,1393.67462
1.31,631,1394.34361
2.18,718,1395.127636
2.37,737,1395.902608
0.53,553,1396.536636
-0.49,451,1397.028606
3.38,838,1397.957636
2.36,736,1398.748609
-0.7,430,1399.213634
0.54,554,1399.748605
-0.39,461,1400.274608
0.32,532,1400.836628
0.9,590,1401.461636
1.57,657,1402.194637
0.26,526,1402.786638
2.29,729,1403.592124
1.37,637,1404.274154
2.67,767,1405.055127
2.65,665,1405.837144
-1.07,393,1406.291751
-1.0,400,1406.770722
-0.38,462,1407.252725
3.91,891,1408.343726
4.97,897,1409.31272
0.7,570,1409.911722
0.17,517,1410.469725
3.88,888,1411.504314
0.96,596,1412.165277
-0.05,495,1412.715274
1.03,603,1413.350277
-0.23,477,1413.926278
-0.79,421,1414.354274
-0.78,422,1414.829306
-0.82,418,1415.295276
6.08,1108,1416.523277
1.87,687,1417.266276
2.04,704,1418.07332
2.64,764,1418.897277
0.5,550,1419.506743
3.01,801,1420.403743
4.51,951,1421.46974
0.59,559,1422.082768
0.95,595,1422.763299
1.17,617,1423.4723
-0.07,493,1424.017301
2.78,778,1424.842301
0.68,568,1425.521329
1.68,668,1426.211743
6.04,1104,1427.458743
5.84,984,1428.557987
0.34,534,1429.243513
0.95,595,1429.941193
3.84,884,1430.897195
1.32,632,1431.613237
3.1,710,1432.448222
4.66,966,1433.512264
4.14,914,1434.484236
2.2,720,1435.307235
2.65,765,1436.261259
2.34,734,1437.164235
0.44,544,1437.768232
2.14,714,1438.553236
1.95,695,1439.580235
1.84,684,1440.448234
1.81,681,1441.184237
1.82,682,1441.896244
0.87,587,1442.572235
1.69,669,1443.297235
1.73,673,1443.978237
1.0,600,1444.624235
0.56,556,1445.240238
0.22,522,1445.823235
0.48,548,1446.398237
5.49,949,1447.508235
0.62,562,1448.119239
1.93,693,1448.894235
0.17,517,1449.503774
0.74,574,1450.137745
3.79,879,1451.184775
0.75,575,1451.803805
4.1,810,1452.68278
-0.2,480,1453.18878
3.29,829,1454.166778
3.3,830,1455.096777
2.83,783,1455.975804
1.4,640,1456.702779
1.0,600,1457.457776
0.72,572,1458.175775
0.12,512,1458.715773
0.58,558,1459.326776
2.57,757,1460.191779
2.33,733,1461.035774
0.82,582,1461.642774
1.15,615,1462.321844
0.31,531,1462.881816
-0.17,483,1463.361814
0.66,566,1463.994817
0.54,554,1464.608876
1.42,642,1465.378874
1.28,628,1466.078916
0.11,511,1466.613873
4.02,802,1467.490873
0.27,527,1468.091871
0.06,506,1468.667875
0.8,580,1469.307871
2.54,754,1470.145424
2.64,764,1470.978395
1.52,652,1471.666423
3.15,715,1472.421395
2.02,702,1473.159438
6.47,1047,1474.355396
0.51,551,1475.008427
1.3,630,1475.665395
1.76,676,1476.408396
1.97,697,1477.230407
2.67,767,1478.003394
5.48,1048,1479.158394
2.35,735,1480.004396
1.16,616,1480.690396
1.06,606,1481.363395
1.91,691,1482.120394
3.46,846,1483.023393
2.27,727,1483.847407
1.51,651,1484.5574
0.54,554,1485.17146
3.16,716,1485.932461
1.9,690,1486.715495
-0.6,440,1487.200526
2.29,729,1487.943492
0.84,584,1488.576495
-1.01,399,1489.024058
4.35,935,1490.078056
0.01,501,1490.635058
-0.85,415,1491.09106
-0.24,476,1491.649594
3.07,807,1492.512596
0.76,576,1493.135596
1.92,692,1493.872594
0.87,587,1494.543622
0.02,502,1495.115594
0.13,513,1495.653595
4.5,950,1496.750635
0.44,544,1497.400624
1.61,661,1498.180145
1.19,619,1498.829115
3.95,895,1499.772115
2.83,783,1500.749113
0.53,553,1501.329633
2.21,721,1502.146636
1.66,666,1502.882635
0.55,555,1503.556234
0.6,560,1504.148274
0.99,599,1504.768502
1.87,587,1505.387478
0.7,570,1506.015471
1.93,693,1506.804471
2.05,705,1507.585509
2.88,788,1508.431472
4.32,932,1509.542473
3.57,857,1510.472475
1.06,606,1511.112471
0.82,582,1511.729472
2.99,799,1512.636341
1.96,696,1513.426857
3.11,811,1514.322855
1.94,694,1515.0832
0.85,585,1515.742346
5.02,902,1516.721526
4.82,882,1517.776545
3.1,810,1518.679543
1.01,601,1519.321107
1.82,682,1520.108109
1.95,695,1520.861774
4.04,904,1521.841776
-0.14,486,1522.435774
1.95,695,1523.206784
3.04,804,1524.063817
2.89,789,1524.874804
0.1,510,1525.498352
-0.12,488,1526.054321
0.36,536,1526.649325
2.57,757,1527.497323
1.95,595,1528.171339
2.1,710,1528.901373
0.65,565,1529.517373
2.59,659,1530.232416
1.25,625,1530.948381
1.0,600,1531.695374
2.71,571,1532.359371
1.93,693,1533.118376
1.14,614,1533.814399
0.73,573,1534.405374
2.09,709,1535.240372
1.91,691,1536.076372
-0.02,498,1536.672376
1.14,614,1537.3574
1.34,634,1538.013372
3.2,820,1538.883651
3.09,809,1539.806684
2.43,743,1540.618652
4.99,899,1541.538653
3.54,854,1542.44818
2.68,668,1543.179211
6.8,1180,1544.45018
1.56,656,1545.111253
0.69,569,1545.726196
2.03,703,1546.570197
0.43,543,1547.204198
-0.9,410,1547.688198
-0.94,406,1548.096195
1.4,640,1548.819198
1.79,679,1549.578195
5.71,1071,1550.720196
5.5,1050,1551.827226
4.17,917,1552.886199
-0.59,441,1553.3412
2.64,664,1554.064195
0.84,584,1554.631195
2.24,724,1555.511198
0.55,555,1556.120098
1.79,679,1556.828099
5.63,1063,1557.974117
2.02,702,1558.764704
2.25,725,1559.52976
2.21,721,1560.329759
0.86,586,1561.077759
0.42,542,1561.644756
4.0,800,1562.549759
0.17,517,1563.108763
0.19,519,1563.674784
2.14,614,1564.38976
3.12,812,1565.242757
0.12,512,1565.779759
2.89,789,1566.628759
1.53,653,1567.446763
6.4,1040,1568.589623
1.84,684,1569.293606
6.04,1104,1570.554611
0.89,589,1571.277606
4.05,905,1572.339618
0.23,523,1572.936637
1.73,673,1573.653613
-0.04,496,1574.23861
2.07,707,1575.020551
0.37,537,1575.628569
3.26,826,1576.498607
8.5,1250,1577.97157
2.51,651,1578.652565
6.58,1058,1579.770617
2.76,776,1580.575644
1.59,659,1581.288646
2.66,666,1581.97169
4.44,944,1583.017646
0.18,518,1583.57351
2.13,713,1584.423534
0.76,576,1585.091562
-0.08,492,1585.622558
5.04,904,1586.646728
1.18,618,1587.355696
