#{"t_start": 1657000094.4394138, "env_id": "SlimeVolley-v0"}
r,l,t
4.63,963,600.126211
20.64,2464,601.320224
7.13,1213,601.910238
8.1,1310,602.544239
21.18,2618,603.812492
7.27,1227,604.407724
5.28,1028,604.904689
5.9,1090,605.432689
5.06,1006,605.922907
10.33,1533,606.667656
4.88,988,607.147665
4.47,947,607.606856
12.99,1699,608.428865
10.31,1531,609.172831
13.15,1815,610.051829
10.17,1517,610.810077
7.66,1266,611.433126
10.44,1444,612.152336
16.23,2123,613.187337
8.11,1311,613.821739
3.72,872,614.242741
8.32,1232,614.846786
10.66,1566,615.607785
22.02,2702,616.916711
9.62,1462,617.627701
21.61,2461,618.8399
10.01,1501,619.567929
7.83,1183,620.141935
4.84,984,620.61493
17.52,2152,621.649944
8.53,1353,622.30676
4.11,911,622.744761
4.23,923,623.192763
6.41,1141,623.746787
19.0,2300,624.848865
14.52,1952,625.801035
3.3,830,626.209422
11.63,1663,627.028188
7.42,1142,627.589181
8.28,1328,628.23928
3.75,875,628.671467
8.64,1364,629.334926
6.05,1105,629.870927
17.07,2007,630.833333
14.42,1842,631.725369
9.22,1422,632.416615
12.16,1716,633.236778
11.28,1528,633.982779
12.46,1746,634.849981
7.96,1296,635.48598
14.88,1988,636.437983
8.24,1324,637.086085
6.72,1172,637.661083
1.18,618,637.957046
5.77,1077,638.470045
10.63,1563,639.212045
10.99,1499,639.916045
2.49,749,640.272068
10.26,1526,640.989046
9.49,1449,641.685084
10.0,1400,642.363087
1.35,635,642.675083
27.0,3000,644.134276
6.79,1079,644.66028
11.39,1539,645.419451
4.45,945,645.874451
12.8,1680,646.697349
3.4,840,647.10435
23.45,2745,648.432783
13.88,1788,649.299971
4.02,902,649.733982
9.75,1375,650.378982
12.46,1646,651.165984
11.27,1527,651.894982
2.78,778,652.266982
10.89,1489,652.971982
25.42,2842,654.332011
18.54,2354,655.48801
10.65,1565,656.234984
7.03,1203,656.80862
5.51,1051,657.653595
17.19,2119,662.087822
12.69,1769,664.36942
18.24,2324,666.975756
12.94,1794,669.251619
8.72,1372,671.226804
10.77,1577,673.414776
9.21,1321,674.199804
12.02,1702,676.386855
11.27,1627,678.707903
8.87,1387,680.756899
20.78,2378,683.33576
26.0,3000,686.297831
12.28,1728,688.542273
7.35,1135,690.393483
30.0,3000,693.451864
11.81,1681,695.676864
14.79,1979,698.089497
13.05,1805,700.371727
9.78,1478,702.435206
13.24,1824,703.520207
20.07,2507,707.392208
17.25,2125,709.901359
20.08,2408,712.567086
24.7,2970,715.516095
28.0,3000,719.762313
10.81,1281,720.501383
26.0,3000,724.548608
21.69,2569,727.301788
8.64,1364,729.362788
14.41,1841,731.578147
22.61,2661,734.282581
26.0,3000,737.209846
25.28,2928,741.279033
17.52,2252,743.78108
29.0,3000,746.752205
3.79,779,748.386232
15.15,2015,750.721422
28.0,3000,753.719825
19.05,2405,756.336984
14.6,1960,758.698057
13.66,1666,760.850058
27.0,3000,765.056202
16.64,2164,767.560436
21.17,2617,770.306836
28.0,3000,773.244725
17.86,2286,776.991403
9.08,1408,777.801428
16.57,2157,778.882619
5.7,1070,779.411796
9.5,1450,780.120042
4.91,991,780.601444
16.92,2092,781.618484
11.92,1692,782.442475
6.98,1198,783.02569
18.58,2358,784.161865
9.38,1438,784.868068
11.1,1510,785.60797
9.26,1426,786.297016
8.36,1236,786.896057
7.35,1235,787.495066
10.43,1543,788.247072
20.48,2548,789.485448
4.98,998,789.971434
8.09,1309,790.598433
19.4,2440,791.754441
17.89,2189,792.806436
9.71,1471,793.526472
9.4,1440,794.236462
18.42,2342,795.39448
7.66,1266,796.012085
9.95,1495,796.726834
15.18,2018,797.711985
22.52,2752,799.055205
3.57,857,799.47324
16.34,2034,800.459422
11.62,1662,801.27651
11.16,1616,802.075795
10.8,1480,802.800947
9.83,1483,803.521974
11.07,1607,804.301949
12.0,1700,805.128382
14.18,1918,806.063319
19.13,2213,807.123346
10.22,1522,807.86179
13.73,1873,808.780993
8.44,1344,809.447021
9.79,1379,810.128235
23.05,2805,811.505411
9.15,1415,812.189412
15.86,2086,813.180411
13.44,1844,814.051411
19.14,2414,815.22363
15.55,2055,816.224837
14.91,1991,817.192205
13.62,1862,818.106578
3.64,864,818.534822
7.33,1233,819.142831
6.31,1131,819.690823
7.54,1254,820.300812
14.84,1784,821.167076
7.51,1251,821.773156
4.34,934,822.228323
13.72,1872,823.140553
7.99,1299,823.760526
19.9,2390,824.926752
13.78,1878,825.845922
11.37,1637,826.662447
9.39,1439,827.373601
12.53,1753,828.239674
4.63,963,828.716827
15.62,1962,829.67083
11.88,1688,830.478855
9.75,1275,831.089858
12.31,1731,831.916877
10.72,1572,832.673891
8.73,1373,833.346123
11.34,1634,834.144125
12.97,1797,835.032161
19.04,2404,836.224229
28.0,3000,837.697852
8.63,1363,838.363016
14.42,1842,839.262242
21.59,2359,840.406592
8.97,1397,841.085603
11.24,1624,841.876878
8.08,1308,842.515876
12.76,1776,843.394868
22.46,2746,844.747094
19.17,2317,845.888282
15.55,2055,846.886957
10.05,1505,847.620956
17.68,2168,848.673965
15.8,2080,849.689135
9.36,1436,850.387015
16.31,2131,851.434122
5.25,1025,851.93913
13.71,1871,852.854319
6.87,1187,853.429335
21.77,2677,854.723411
11.18,1618,855.522411
11.85,1685,856.350422
11.23,1623,857.139411
2.91,791,857.523438
16.39,2139,858.565835
18.26,2226,859.660837
8.4,1340,860.319835
18.84,2384,864.975492
10.64,1564,867.421642
24.61,2961,870.584044
26.0,3000,873.588876
14.55,1955,875.977906
15.79,2079,878.426383
23.37,2637,882.490953
27.0,3000,885.454162
28.0,3000,889.708302
26.0,3000,892.680866
5.83,1083,894.565088
28.0,3000,897.547637
26.0,3000,901.804873
28.0,3000,904.879877
21.26,2626,907.645603
29.0,3000,911.798759
27.0,3000,914.728076
16.41,2141,917.128033
26.0,3000,921.321212
26.0,3000,924.280588
28.0,3000,928.471034
26.0,3000,931.426063
27.0,3000,935.570278
27.0,3000,938.52243
17.24,2224,941.087791
21.69,2669,943.895024
16.51,2051,946.315222
22.69,2769,950.34452
26.0,3000,953.337972
8.67,1367,955.371423
23.99,2699,958.162649
26.0,3000,962.464651
13.22,1822,964.753984
29.0,3000,967.734412
14.55,1955,970.15481
27.0,3000,974.364965
27.0,3000,977.371959
27.0,3000,980.418959
26.0,3000,981.889032
15.51,2051,982.888428
13.65,1865,983.804831
13.16,1816,984.691047
12.4,1640,985.501476
8.47,1347,986.163545
27.0,3000,987.624542
5.06,1006,988.112532
9.7,1470,988.827528
14.96,1996,989.808724
26.0,3000,991.267126
28.0,3000,992.743237
16.26,2126,993.793438
19.84,2484,995.022625
27.0,3000,996.49417
17.82,2182,997.558593
6.28,1128,998.107593
27.0,3000,999.565809
26.0,3000,1001.038973
28.0,3000,1002.520193
22.62,2762,1003.859633
13.42,1842,1004.752621
27.0,3000,1006.217449
24.19,2819,1007.587698
15.74,2074,1008.590091
22.05,2705,1009.919191
10.17,1517,1010.667566
13.39,1839,1011.567775
23.44,2844,1012.966957
21.8,2580,1014.221948
19.83,2383,1015.378324
24.92,2892,1016.787649
17.95,2295,1017.907013
26.0,3000,1019.386274
17.2,2220,1020.466701
17.56,2156,1021.512748
26.0,3000,1022.98866
26.0,3000,1024.463624
26.0,3000,1025.943847
27.0,3000,1027.428247
8.86,1286,1028.063437
8.62,1362,1028.738484
26.0,3000,1030.20668
28.0,3000,1031.664963
10.13,1513,1032.400973
27.14,2914,1033.807154
17.77,2177,1034.868548
12.07,1607,1035.668622
27.0,3000,1037.144674
21.08,2608,1038.411675
8.72,1372,1039.079535
16.85,2185,1040.142718
28.0,3000,1041.600779
10.41,1541,1042.353161
24.29,2929,1043.776145
12.89,1789,1044.638133
23.31,2831,1046.001133
8.88,1388,1046.663328
17.03,2203,1047.732001
16.81,2181,1048.79
27.0,3000,1050.256259
28.0,3000,1051.793262
16.94,2094,1052.821269
17.01,2001,1053.847654
9.55,1455,1054.559955
19.85,2385,1055.719158
17.3,2230,1056.797664
27.0,3000,1058.250621
21.55,2655,1059.524623
26.0,3000,1060.969621
20.03,2503,1062.179621
6.74,1174,1062.747621
15.89,2089,1063.735621
17.28,2228,1064.788649
14.41,1941,1065.739571
28.0,3000,1067.208954
22.2,2720,1068.542408
16.57,2157,1069.602618
22.63,2763,1070.936046
18.67,2367,1072.056045
17.88,2288,1073.154062
10.27,1527,1073.895286
24.01,2901,1075.308532
28.0,3000,1076.781963
26.0,3000,1078.260134
28.0,3000,1079.73133
21.96,2696,1081.039752
17.13,2013,1082.017133
18.77,2377,1083.173112
