#{"t_start": 1658138944.8868062, "env_id": null}
r,l,t
1,772,12394.987122
1,767,12414.969952
-2,734,12434.08054
2,662,12451.18061
2,814,12472.567733
-1,754,12492.017166
-1,747,12511.232379
4,468,12523.337485
-1,758,12543.215862
4,477,12555.514904
2,690,12573.291728
1,768,12593.075129
-3,695,12611.497228
3,663,12628.777185
-4,588,12644.18891
-1,834,12665.907478
-4,576,12681.591342
3,634,12698.918869
3,696,12718.473356
-2,630,12735.418523
-2,742,12755.078982
-5,458,12766.782397
-4,471,12779.075672
1,680,12796.681015
-4,459,12809.451303
4,474,12822.110233
1,734,12841.276306
2,652,12858.495316
4,483,12871.171296
3,585,12886.445421
-3,576,12901.372871
2,718,12920.224575
-2,724,12939.017632
-3,569,12953.660198
2,673,12971.065318
4,496,12983.887763
4,509,12997.257463
-5,486,13009.66773
4,499,13022.426435
1,824,13043.578471
2,704,13062.154561
-2,654,13079.166424
-2,645,13095.832555
-1,759,13115.341305
2,718,13134.126266
3,586,13149.344051
1,782,13169.322935
4,483,13181.542678
-1,770,13201.526131
3,672,13218.841874
2,757,13238.285241
1,822,13259.600792
3,628,13277.715258
-3,684,13296.028957
5,398,13306.712786
3,645,13323.933671
1,751,13343.736487
-1,772,13363.829413
4,495,13376.768912
1,819,13398.210877
3,524,13412.768768
-2,699,13431.255345
3,597,13447.06578
2,760,13467.227718
1,754,13487.437319
-2,703,13505.759569
4,589,13519.428724
-2,683,13519.932725
3,588,13520.357932
3,657,13520.79909
-3,640,13521.209094
3,599,13521.654091
2,624,13522.081091
2,684,13522.531093
4,547,13522.894093
-1,734,13523.346088
4,488,13523.664091
1,890,13524.244095
4,565,13524.607088
2,765,13525.112089
-1,792,13525.625091
3,557,13526.00509
-2,671,13526.434088
1,866,13527.015087
3,604,13527.41209
2,632,13527.809094
-3,678,13528.24509
-1,834,13528.842091
3,598,13529.24409
1,812,13529.764093
2,701,13530.25109
2,800,13530.79009
-2,798,13531.351091
3,684,13531.785093
3,655,13532.233088
1,780,13532.732092
-4,603,13533.144088
2,726,13533.65909
-4,553,13534.025119
1,828,13534.591118
2,789,13535.180088
-1,805,13535.711488
