#{"t_start": 1654785358.913642, "env_id": "SlimeVolley-v0"}
r,l,t
-3,1352,258.098362
-4,613,258.472457
-5,699,260.355006
-4,798,260.842191
-4,737,262.77821
-5,530,263.123468
-5,512,263.434289
-5,779,263.912023
-5,531,265.695389
-5,946,266.27918
-5,704,268.17927
-5,564,268.582626
-5,601,268.953998
-5,546,269.289378
-4,695,271.163711
-4,632,271.551374
-4,729,271.994183
-5,395,273.988977
-4,775,274.547063
-5,533,274.90834
-5,721,277.122292
-5,459,277.465354
-5,877,278.085039
-5,578,278.472396
-5,703,280.547353
-5,695,280.973589
-5,424,281.232554
-5,453,282.976845
-5,621,283.378856
-5,566,283.725586
-5,688,284.151716
-3,1055,286.350368
-5,808,286.850195
-5,686,288.605063
-5,621,288.983243
-5,689,289.408107
-5,523,291.345847
-5,526,291.672065
-5,484,291.96313
-5,619,292.338761
-5,573,294.226528
-5,463,294.507914
-5,570,294.856998
-5,648,296.714589
-5,535,297.05788
-5,572,297.409018
-5,472,297.695285
-5,1001,299.732651
-5,582,300.089386
-5,830,300.598345
-5,539,302.454957
-5,764,302.920638
-5,751,303.377585
-5,617,305.21246
-4,625,305.595357
-5,527,305.918286
-5,544,307.732155
-5,409,307.988811
-5,904,308.547178
-5,526,310.317522
-5,640,310.74342
-5,621,311.124629
-5,486,311.421434
-4,583,313.258923
-3,924,313.829727
-5,642,314.223567
-5,520,315.976072
-5,475,316.268127
-5,547,316.601568
-5,493,316.90903
-5,584,318.722453
-5,699,319.145594
-5,763,319.608944
-5,561,321.415033
-5,576,321.765872
-5,688,322.191393
-5,763,324.08834
-5,490,324.381729
-5,539,324.714023
-4,583,325.072069
-5,532,326.834785
-5,644,327.229759
-5,548,327.564935
-5,908,329.558312
-5,610,329.927147
-5,552,330.260111
-5,584,332.171345
-5,966,332.771736
-5,747,333.226506
-5,661,335.156101
-4,619,335.531739
-4,707,335.971625
-4,918,337.953781
-5,634,338.34337
-5,606,338.710923
-5,608,340.516756
-5,432,340.783181
-5,740,341.232507
-5,591,343.152641
-5,740,343.617247
-5,684,344.049291
-4,675,346.001125
-5,579,346.355417
-5,577,346.707833
-5,561,347.046442
-5,537,348.898382
-5,577,349.248424
-5,507,349.56009
-5,462,349.839261
-4,926,351.989352
-5,894,352.529777
-5,456,354.268322
-5,555,354.61538
-5,776,355.089339
-5,818,357.066788
-4,675,357.479388
-5,625,357.865043
-5,522,359.64293
-5,782,360.142869
-5,632,360.52801
-5,726,362.572881
-5,662,362.989816
-5,543,363.322418
-4,757,365.254626
-5,633,365.666611
-5,625,366.050164
-5,793,367.960602
-5,635,368.367807
-5,525,368.700253
-4,750,369.158832
-5,576,371.056574
-5,533,371.383629
-5,723,371.824563
-5,784,373.805907
-5,678,374.22449
-5,507,374.531619
-5,581,376.346218
-5,796,376.833507
-5,607,377.205101
-4,737,379.17567
-5,559,379.517131
-5,601,379.888425
-4,640,381.590067
-5,654,382.083496
-5,673,382.49721
-5,658,384.32394
-5,780,384.829829
-5,842,385.341364
-4,639,387.091462
-5,544,387.425524
-5,415,387.680825
-5,916,389.616679
-5,729,390.132794
-5,683,390.551473
-5,456,390.831792
-4,632,392.694962
-5,652,393.090326
-5,538,393.423033
-5,542,395.232188
-5,493,395.543325
-5,526,395.870533
-5,904,397.992621
-5,551,398.364998
-5,614,398.738405
-5,669,399.146547
-4,891,401.209019
-5,642,401.59638
-5,798,403.517251
-5,609,403.918234
-5,708,404.347165
-5,573,404.704967
-5,992,406.798112
-5,497,407.095865
-5,1038,409.168065
-5,833,409.678154
-5,433,409.942362
-5,449,411.682357
-5,686,412.123604
-5,775,412.59724
-5,844,414.580784
-5,693,415.008425
-4,982,417.073397
-5,644,417.511978
-5,573,417.863027
-5,578,418.218184
-5,990,420.259055
-5,609,420.631711
-5,465,420.917168
-5,542,422.713045
-5,1032,423.342426
-5,1031,425.489362
-5,1007,426.107075
-5,648,426.503912
-5,754,428.455407
-5,613,428.827411
-4,693,429.251506
-4,847,431.298321
-5,686,431.716949
-5,496,432.021474
-4,940,434.061931
-5,601,434.431634
-5,577,436.347514
-5,999,436.982696
-5,387,437.221777
-5,758,439.176861
-5,731,439.658559
-4,707,440.092633
-5,511,441.831763
-5,782,442.356919
-5,631,442.745234
-5,626,443.128631
-5,445,444.901621
-4,685,445.325627
-5,493,445.628914
-5,827,447.560822
-5,665,447.971741
-5,569,448.322628
-5,513,450.042536
-5,514,450.37373
-5,590,450.739913
-5,658,451.145391
-5,645,453.115854
-5,643,453.506022
-5,861,454.030121
-4,816,456.170658
-5,572,456.526625
-5,722,456.965321
-4,953,459.029649
-5,606,459.401747
-5,604,461.215556
-5,771,461.716929
-5,515,462.031796
-5,715,463.984297
-5,696,464.448488
-5,707,464.883666
-4,648,466.747991
-5,795,467.264842
-5,603,467.632582
-5,556,467.97357
-5,605,469.874565
-5,750,470.33088
-5,1183,472.5459
-5,935,473.112021
-5,560,473.45684
-5,681,475.293813
-5,537,475.621531
-5,850,476.142557
-5,870,478.131802
-5,964,478.715941
-4,832,480.663465
-5,861,481.200475
-5,717,483.111653
-4,865,483.67534
-5,541,484.007013
-5,657,485.834967
-5,733,486.321457
-5,985,486.930499
-5,589,488.781654
-5,866,489.312028
-5,565,489.661421
-5,816,491.687492
-5,822,492.180716
-5,648,492.578836
