#{"t_start": 1655309891.3992147, "env_id": "SlimeVolley-v0"}
r,l,t
-5,486,526.714074
-5,457,527.280046
-5,696,528.042044
-5,416,528.493075
-5,421,529.007126
-5,611,529.661133
-4,787,530.516147
-4,556,531.207147
-5,499,531.832191
-5,782,532.696191
-4,571,533.310265
-5,534,533.911267
-5,631,534.607258
-5,583,535.243258
-5,500,535.784265
-5,486,536.341342
-5,706,537.201343
-5,656,537.919343
-5,525,538.528397
-5,455,539.036413
-5,426,539.497445
-5,488,540.050463
-5,484,540.585493
-5,550,541.1785
-5,585,541.828497
-5,408,542.264463
-5,614,542.950492
-5,661,543.691499
-5,549,544.333774
-5,557,544.945179
-5,448,545.433706
-5,640,546.1312
-4,1044,547.319894
-4,835,548.241277
-5,618,548.926428
-5,676,549.668532
-5,618,550.349979
-5,564,550.952442
-4,667,551.686783
-5,706,552.530158
-4,686,553.28185
-5,761,554.134421
-5,546,554.716069
-5,486,555.250595
-5,450,555.749808
-5,523,556.322442
-4,870,557.319015
-5,684,558.143321
-5,431,558.631008
-5,526,559.224404
-5,530,559.817483
-5,482,560.358522
-5,648,561.067513
-5,517,561.63389
-5,485,562.208893
-4,761,563.060927
-5,519,563.623938
-5,599,564.314891
-5,712,565.107853
-5,453,565.603175
-4,629,566.292499
-5,539,566.930488
-5,687,567.72405
-3,691,568.487663
-5,401,568.93301
-5,508,569.505624
-5,525,570.13262
-5,595,570.776876
-4,667,571.525012
-5,609,572.242981
-5,581,572.910984
-5,496,573.445055
-5,554,574.076763
-5,592,574.734825
-5,457,575.234903
-5,635,575.9411
-5,732,576.803195
-5,555,577.429209
-5,745,578.232252
-5,528,578.80125
-5,586,579.474278
-5,626,580.168318
-5,474,580.678382
-5,498,581.235371
-4,619,581.969383
-5,694,582.743443
-5,647,583.445428
-5,531,584.037395
-5,593,584.712433
-5,377,585.216425
-5,596,585.865957
-5,532,586.461964
-4,474,586.979017
-5,503,587.548022
-5,539,588.141056
-5,471,588.652076
-5,490,589.198511
-4,538,589.779539
-5,608,590.454545
-5,606,591.115568
-5,447,591.596568
-4,641,592.328591
-5,466,592.89059
-5,586,593.533895
-5,570,594.15486
-5,509,594.721066
-5,617,595.431413
-5,508,595.991418
-5,553,596.600406
-4,928,597.639146
-5,486,598.174242
-5,678,598.899269
-5,512,599.458278
-5,625,600.143242
-4,807,601.042269
-5,382,601.462239
-5,431,601.94027
-5,603,602.687239
-5,472,603.201309
-5,487,603.735351
-5,579,604.395712
-5,679,605.134713
-5,600,605.778723
-5,625,606.495705
-5,587,607.144705
-5,734,608.039735
-5,579,608.667771
-4,809,609.575763
-5,474,610.09727
-5,552,610.709243
-5,728,611.597271
-5,798,612.478278
-5,810,613.473269
-5,590,614.112287
-5,523,614.683328
-5,574,615.312315
-4,650,616.035314
-5,676,616.793286
-4,604,617.481286
-5,725,618.338477
-5,561,619.16647
-5,629,619.883506
-4,689,620.647499
-5,539,621.227475
-5,557,621.860553
-5,690,622.615553
-5,644,623.377558
-5,584,624.017547
-5,556,624.669546
-5,598,625.349547
-5,588,625.991519
-5,493,626.560593
-5,634,627.268285
-5,607,627.941288
-5,528,628.516311
-5,428,629.006336
-5,753,629.827332
-5,523,630.402363
-5,481,630.930374
-5,735,631.739993
-5,556,632.432993
-4,680,633.198096
-5,439,633.690092
-5,625,634.459089
-5,577,635.0812
-4,829,635.998147
-5,379,636.408154
-4,688,637.174247
-5,446,637.662301
-5,433,638.12431
-5,442,638.741319
-5,526,639.307311
-3,611,640.007326
-5,630,640.882281
-5,566,642.185282
-5,619,642.94231
-4,557,643.600582
-5,495,644.157598
-5,673,644.867602
-5,481,645.44371
-5,949,646.490732
-5,557,647.111808
-4,512,647.681929
-5,492,648.237423
-5,486,648.814361
-5,441,649.330459
-5,674,650.203458
-5,603,651.135462
-4,709,652.458586
-5,478,653.779121
-5,649,654.835199
-5,878,656.103219
-5,491,656.777252
-5,449,657.383216
-5,499,658.123218
-5,626,658.972234
-3,707,659.76722
-5,403,660.199215
-5,517,660.893955
-5,446,661.53697
-5,477,662.179979
-5,479,662.95799
-5,588,663.650038
-5,567,664.535998
-5,526,665.786214
-5,496,666.934215
-5,632,668.652232
-5,634,669.447221
-5,689,670.224319
-5,521,670.894293
-4,644,671.683385
-5,556,672.313423
-5,588,672.968579
-5,618,673.680668
-5,579,674.394672
-5,549,675.041714
-4,1005,676.51567
-4,794,677.75967
-5,637,678.613368
-4,795,679.514332
-5,498,680.100364
-5,686,680.875452
-4,656,681.592418
-5,467,682.115511
-5,652,682.817543
-5,562,683.41651
-5,654,684.129598
-5,679,684.862559
-5,547,685.450622
-5,522,686.031647
-4,559,686.668759
-5,688,687.508744
-5,670,688.639047
-5,467,689.216321
-4,589,690.138326
-4,712,690.921824
-5,517,691.506936
-5,488,692.156428
-5,506,692.904183
-5,544,693.49148
-5,718,694.328113
-5,777,695.18931
-5,510,695.757676
-5,406,696.210949
-5,505,696.75688
-5,788,697.611705
-5,539,698.264622
-5,606,699.055161
-5,594,699.860385
-5,591,700.680137
-5,450,701.498097
-5,665,702.508402
-5,652,703.367174
-5,539,704.165213
-5,415,704.828931
-5,680,705.756945
-5,515,706.387888
-5,477,706.910106
-4,521,707.473677
-5,814,708.359739
-5,504,708.944355
-5,732,709.736712
-5,431,710.193814
-5,509,710.864114
-5,518,711.418537
-5,873,712.366756
-5,598,713.032135
-5,534,713.619165
-5,502,714.166645
-4,717,714.940423
-5,581,715.630011
-5,610,716.352177
-5,537,716.927895
-5,676,717.646897
-5,558,718.232127
-5,953,719.303274
-5,424,719.786286
-5,524,720.352249
-3,749,721.190273
-4,652,721.887002
-5,717,722.648003
-5,401,723.119032
-5,520,723.792803
-5,559,724.47474
-5,525,725.19174
-5,588,725.89774
-5,551,726.517796
-5,729,727.480788
-5,737,728.418894
