x_agent,y_agent,xdot_agent,ydot_agent,x_ball,y_ball,xdot_ball,ydot_ball,x_opponent,y_opponent,xdot_opponent,ydot_opponent
1.52335,0.41771,1.75000,-0.16305,0.00885,1.22088,0.94021,1.46633,0.21155,0.20399,0.00000,0.01052
0.41875,0.15182,1.75000,-0.00067,-0.23400,1.18852,1.39943,-0.07444,0.52630,0.15000,0.00000,0.00000
0.20806,0.21882,-0.05833,0.02911,-2.11157,0.62437,0.11317,2.09173,2.13157,0.33907,1.75000,0.95909
0.49667,0.33541,0.00000,-0.86878,0.10107,1.24643,-1.03555,0.78231,0.32797,0.22673,0.00000,-1.17227
0.37404,0.45670,0.00000,0.42008,0.18448,0.78445,-1.26598,1.50255,0.21122,0.47010,0.00000,-0.19431
0.40225,0.34328,-1.75000,0.93848,-0.16304,1.12671,0.58037,-1.22141,0.51660,0.43953,-1.75000,0.43134
1.02756,0.15000,1.75000,0.00000,0.99495,0.45496,1.36047,1.40634,0.20000,0.31546,0.00000,1.03231
0.20000,0.30865,0.00000,1.01415,-1.85234,0.59367,2.46532,2.09471,1.90533,0.39696,-1.75000,0.69133
0.20559,0.16435,0.00000,-0.00906,-0.11844,1.29944,-1.66006,1.30581,0.99737,0.15000,1.75000,0.00000
1.86208,0.43270,-1.75000,0.57225,1.89613,0.77916,-1.14609,1.57787,0.20000,0.43307,0.00000,0.56344
2.21152,0.18117,0.00000,-0.00009,2.24060,0.57366,1.49939,-0.70760,0.20000,0.34829,0.00000,-0.25483
0.20000,0.44874,0.00000,-0.37628,-2.19514,0.58536,-1.86396,0.54040,2.12174,0.15417,1.75000,0.00220
0.20000,0.47650,0.00000,0.19068,-1.53972,1.00652,-0.02620,-1.41679,1.67402,0.46988,-1.75000,0.26939
0.20000,0.23744,0.00000,1.24701,-0.76240,0.99909,-1.29314,-0.97718,1.14819,0.22822,1.75000,1.26969
0.20000,0.37722,0.00000,-0.73177,-2.26447,0.88190,0.46736,-1.53746,2.24989,0.15439,0.00000,0.00231
1.26930,0.43318,-1.75000,-0.41989,1.14222,0.77097,-1.93040,-0.07652,0.20000,0.28013,0.00000,1.13183
0.21897,0.47272,0.00000,0.25032,-1.25856,0.84012,-0.11409,-1.90777,1.37581,0.46770,-1.75000,-0.21123
0.34053,0.24211,-1.75000,-1.13466,0.14506,0.80261,-1.99902,-0.05204,0.36270,0.23812,1.75000,-1.14361
0.20723,0.45113,0.00000,0.44825,-0.18251,0.67314,1.93812,-0.98118,0.43498,0.41440,-1.75000,0.64708
0.20000,0.15000,0.00000,0.00000,-1.20970,1.34455,-0.38398,0.11572,1.37512,0.26025,0.00000,-1.08627
0.20000,0.46655,0.00000,0.33119,-1.12036,0.83763,0.21985,-1.79944,1.29202,0.47802,0.00000,-0.07860
0.20000,0.47746,0.00000,0.18908,-1.78447,1.10943,-0.40779,-1.32746,2.00833,0.42186,0.00000,0.63498
0.20042,0.15000,0.00000,0.00000,-0.54077,1.26631,0.55016,-0.46364,0.90348,0.15000,0.00000,0.00000
0.64097,0.45810,-1.75000,0.41690,0.41233,0.84583,-0.68240,-1.54772,0.20000,0.45278,0.00000,0.45763
1.01009,0.28192,0.00000,1.13042,0.71089,1.17808,-0.04633,-0.90801,0.20000,0.36033,0.00000,0.89205
0.20110,0.36356,0.00000,0.85908,-0.31017,0.74547,0.73811,-0.98753,0.44497,0.41005,-1.75000,0.38421
