x_agent,y_agent,xdot_agent,ydot_agent,x_ball,y_ball,xdot_ball,ydot_ball
0.20000,0.29500,0.00000,-1.00200,-0.82450,0.71124,2.05346,0.62568
1.04583,0.47020,1.75000,-0.07100,-0.48374,0.92457,0.48805,-0.75205
1.54167,0.25981,-1.75000,1.19320,1.58734,0.47999,0.53939,2.12560
0.75417,0.48036,-1.75000,-0.02200,-1.64715,1.30692,-1.45527,-1.51851
1.04583,0.40746,0.00000,0.71300,0.84891,0.69345,0.85011,-1.60123
0.20000,0.27666,0.00000,-1.05100,-0.59601,0.95241,1.24121,1.43439
1.45833,0.27357,-1.75000,1.15400,-2.22867,1.28939,0.93349,0.74846
1.30834,0.46141,0.00000,-0.29967,1.20306,1.22495,-0.21885,1.27506
1.20000,0.38540,-1.75000,-0.70800,1.21720,1.12731,-1.41578,0.76873
1.90000,0.35853,0.00000,-0.80600,1.85981,1.12340,-0.97752,1.34056
2.25000,0.15000,0.00000,0.00000,2.31668,1.18359,1.29315,-0.46687
1.60833,0.40900,1.75000,-0.61000,-0.73213,1.01370,1.58001,-0.45611
0.90000,0.27520,0.00000,1.15400,0.61898,0.68419,1.48886,-1.15505
0.49167,0.15000,1.75000,0.00000,-0.03624,1.11363,1.10994,-0.32980
0.20000,0.42797,0.00000,0.61500,-1.31082,0.71911,-1.76521,-1.21557
0.34583,0.31006,1.75000,-0.95300,0.04664,0.60958,2.13388,-0.70198
0.66667,0.48020,0.00000,0.17400,0.32600,1.06067,-0.72873,-1.39928
1.30833,0.15000,0.00000,0.00000,1.25225,0.42082,1.26359,-0.39648
0.43333,0.47073,1.75000,-0.21800,-0.05231,1.04152,1.50026,0.30482
0.20000,0.15000,0.00000,0.00000,-1.52144,1.28484,0.97788,0.40544
1.37500,0.48200,-1.75000,-0.02200,1.42193,0.92782,-1.27269,1.46347
0.25833,0.48236,0.00000,0.02700,-1.77073,0.90251,-1.03702,-1.99247
0.20000,0.34124,0.00000,0.95800,-0.88169,0.57342,-1.67500,-0.62294
1.78334,0.31510,1.75000,0.08700,0.55150,0.22124,0.77634,-2.11181
0.72500,0.38540,-1.75000,-0.70800,0.59821,0.69493,-1.81989,-0.01905
0.20000,0.46533,0.00000,0.37000,-1.33893,0.37050,-1.93335,-1.15094
1.36667,0.23673,0.00000,1.25200,0.93741,1.10198,0.95681,-1.29558
0.60833,0.41917,1.75000,-0.56100,0.49573,0.62291,1.89763,-0.06567
0.20000,0.43740,0.00000,0.56600,-0.79598,0.62451,1.44257,-1.02903
1.30833,0.48200,0.00000,-0.02200,0.32987,1.72890,0.34125,-0.82486
1.66667,0.35853,0.00000,-0.80600,1.69033,0.93236,-1.31867,-0.16962
0.20000,0.48231,0.00000,0.02000,-1.75572,1.01380,0.01114,-1.26571
0.80667,0.36325,1.75000,-0.78640,0.61557,1.09043,1.09119,0.13208
0.57222,0.27193,-1.75000,1.15400,-1.22124,1.44745,0.77671,0.34234
0.20000,0.35853,0.00000,-0.80600,-0.34653,1.01970,-1.62922,0.27782
0.66667,0.15000,0.00000,0.00000,0.32044,1.04863,0.48092,-0.35685
0.66667,0.44260,0.00000,0.53333,0.37149,1.09604,-0.48545,-1.20212
0.78333,0.15000,0.00000,0.00000,0.39959,1.23439,1.32199,-0.23733
0.93889,0.15000,1.75000,0.00000,0.68556,1.44538,-0.52833,0.19312
0.72500,0.15000,1.75000,0.00000,0.16916,1.04424,1.49387,-0.76748
0.20000,0.31838,0.00000,1.03150,-1.20192,1.04616,0.90902,-0.93089
1.08958,0.15000,0.00000,0.00000,-0.18478,1.47632,-1.11842,1.46210
1.42500,0.46420,1.75000,-0.21800,-0.94127,0.93182,0.87224,0.75016
0.20000,0.25833,0.00000,-1.10000,-0.59897,1.40147,0.44900,0.53874
0.84167,0.23673,0.00000,1.25200,0.40410,0.83377,1.32528,-1.12172
0.20000,0.47440,0.00000,0.27200,-1.87948,0.21561,1.76319,-1.06692
0.20000,0.15000,0.00000,0.00000,-1.46107,1.30682,0.36174,0.13475
0.20000,0.21840,0.00000,-1.19800,-1.14862,0.54138,-1.91167,-0.72255
1.36667,0.31170,-1.75000,-0.95300,1.38907,1.08486,-1.29612,1.10382
0.37500,0.27520,0.00000,1.15400,-0.36952,1.23633,0.94076,-0.99411
0.90833,0.47800,-1.75000,-0.12000,0.74369,0.71144,-2.07535,0.67316
1.45000,0.15000,1.75000,0.00000,1.41687,0.39162,1.85050,-1.27926
0.97292,0.34152,-1.75000,0.95800,0.68480,1.30387,-0.38249,-0.74775
0.20000,0.48200,0.00000,-0.02200,-0.11217,0.64243,2.15691,0.64051
1.19167,0.44520,0.00000,0.51700,0.93244,1.13082,-0.60266,-1.16649
0.66667,0.38540,1.75000,-0.70800,0.52435,0.83503,1.97493,0.24421
0.37500,0.45300,0.00000,0.46800,0.17309,0.57895,1.89396,0.72466
0.37500,0.32840,0.00000,-0.90400,0.12947,0.61767,2.09603,-0.81801
0.25833,0.35853,-1.75000,-0.80600,0.20028,0.93609,-1.61798,-0.10247
1.77500,0.48200,1.75000,-0.02200,1.75878,0.91732,0.16359,1.37882
0.31667,0.47073,1.75000,-0.21800,-0.24172,0.67838,2.20210,0.16781
1.75000,0.23510,1.75000,1.25200,0.42944,1.93762,0.78252,0.58148
0.53056,0.15000,1.75000,0.00000,0.10028,1.34683,0.82620,-0.03100
0.93334,0.46370,1.75000,0.37000,0.00000,1.20000,-1.94745,1.97358
0.66667,0.47820,0.00000,0.12500,-0.08291,1.92291,-0.18006,1.00060
0.20000,0.29280,0.00000,1.10500,-1.27880,1.30114,-0.19953,-0.96887
1.57084,0.15000,1.75000,0.00000,1.59925,0.46664,1.87187,-1.24836
0.20000,0.40900,0.00000,-0.61000,-2.21077,0.60128,-1.80707,0.75252
0.20000,0.15000,0.00000,0.00000,-1.65986,0.62033,1.24878,1.32449
1.02500,0.47440,-1.75000,0.27200,0.42209,0.73563,-1.72881,0.65604
0.20000,0.40378,0.00000,0.72933,-0.97329,1.22287,0.24336,-0.89968
0.20000,0.42933,0.00000,-0.51200,-0.15582,0.72472,-0.09720,0.28957
0.20000,0.43740,0.00000,0.56600,-0.62899,1.02516,-1.54437,-0.71572
0.20000,0.44640,0.00000,-0.41400,-0.30612,0.75342,-0.97503,-1.89224
0.34584,0.32840,-1.75000,-0.90400,0.27473,1.07403,-1.17779,-0.07938
1.93889,0.46618,-1.75000,0.33733,2.17008,0.27602,-1.25680,-0.89639
0.20000,0.25833,0.00000,-1.10000,-0.61124,1.01050,1.65829,0.63871
0.20000,0.17250,0.00000,0.67500,-2.29333,0.41215,-2.88319,3.21504
1.08333,0.17520,-1.75000,-1.29600,0.00000,1.20000,-0.99946,2.42358
0.20000,0.40378,0.00000,0.72933,-2.26022,1.14840,1.32150,-0.46694
0.25833,0.15000,0.00000,0.00000,-0.31863,1.00104,0.89672,-0.17552
0.20000,0.39720,0.00000,-0.65900,-0.90987,0.63364,-2.02085,-0.45107
1.19167,0.46020,-1.75000,-0.31600,1.14063,0.66277,-1.26672,1.83871
0.20000,0.37196,0.00000,-0.75700,-1.27200,1.12447,0.02673,1.34174
0.85000,0.31040,0.00000,1.05600,1.38516,1.55208,1.38516,-1.06892
0.66667,0.48020,0.00000,0.17400,0.55376,0.67537,-0.02414,-1.96413
0.60834,0.40746,-1.75000,0.71300,0.32911,0.89492,-0.99765,-1.31576
0.20000,0.15000,0.00000,0.00000,-1.12805,0.91316,-1.17447,0.67672
0.40416,0.32637,0.00000,1.00700,0.09134,0.68702,1.30502,-1.09630
0.97292,0.45917,0.00000,0.41900,0.77505,0.66013,0.83354,-2.02210
0.20000,0.21885,0.00000,1.29400,-0.70802,0.94287,-1.63242,-0.88941
0.20000,0.47440,0.00000,0.27200,-0.52353,0.67923,0.36936,1.65376
1.42708,0.22757,0.00000,-1.17350,1.19605,1.28744,-0.73566,-0.02985
2.18333,0.15000,1.75000,0.00000,1.91431,1.38417,0.77885,-0.14310
0.60833,0.30453,-1.75000,1.07233,0.25669,1.08550,-0.75548,-0.96786
0.37500,0.17520,1.75000,-1.29600,0.72604,1.80382,1.28125,0.28157
0.20000,0.38051,0.00000,0.82080,-2.28495,1.34041,-0.48325,0.28563
1.21111,0.45300,0.00000,0.46800,1.05348,0.93400,-0.27425,1.48160
0.34584,0.47800,-1.75000,-0.12000,0.20155,0.84411,-1.75650,0.81812
2.19167,0.27520,1.75000,1.15400,-0.66114,0.85872,-0.58336,-1.91813
1.08333,0.44640,-1.75000,-0.41400,0.98516,0.89210,-1.86375,0.67029
0.20000,0.45608,0.00000,0.44350,-1.80736,1.16773,-0.28459,-0.83105
1.42500,0.15000,1.75000,0.00000,1.17373,0.72730,1.63048,-1.09551
0.84584,0.39720,-1.75000,-0.65900,0.00000,1.20000,0.66028,2.22614
0.20000,0.37100,0.00000,0.86000,-0.67806,0.62780,-1.45331,-1.32033
0.20000,0.43740,0.00000,0.56600,-0.18232,0.66866,-0.16530,-1.36953
0.20000,0.48200,0.00000,-0.02200,-1.27275,0.68734,0.93762,1.81894
0.39833,0.42461,0.00000,-0.53160,0.18337,1.08366,-1.21360,1.14928
0.20000,0.15000,0.00000,0.00000,-0.28176,1.21749,0.40121,0.35194
2.10417,0.42770,1.75000,-0.51200,1.03536,0.58380,1.17515,-1.91582
0.20000,0.15000,0.00000,0.00000,-1.20814,1.46644,0.78563,0.11551
0.20000,0.15000,0.00000,0.00000,-2.28805,0.83347,0.79768,1.58670
0.99584,0.42770,1.75000,-0.51200,0.56981,1.73473,1.31496,0.64976
2.17222,0.23062,0.00000,-1.16533,-0.33929,1.90539,-0.39323,-0.40896
0.83194,0.24448,0.00000,-1.13267,0.55112,1.38741,-0.42847,0.21532
0.74722,0.47073,-1.75000,-0.21800,0.49218,0.98021,-0.96158,-1.55978
0.99167,0.25596,-1.75000,1.20300,0.86134,0.40987,-2.02423,0.98093
1.02500,0.15000,1.75000,0.00000,0.69635,1.10606,1.39064,-0.51373
0.37500,0.42431,1.75000,-0.52833,-0.05490,0.92353,1.60158,0.76096
1.33750,0.47730,-1.75000,0.22300,1.16518,0.83733,-0.24769,-1.63469
1.71667,0.47440,0.00000,0.27200,1.99777,0.23252,0.55580,-1.62651
1.89167,0.39640,1.75000,0.76200,1.83617,0.76053,0.88070,1.58048
0.63750,0.29500,1.75000,-1.00200,0.33266,1.01770,1.58246,-0.11660
0.75000,0.15000,1.75000,0.00000,0.31305,0.94667,1.69025,-0.64339
0.56111,0.45656,-1.75000,0.43533,0.42398,0.64970,-1.81950,1.27230
1.72500,0.34686,0.00000,0.90900,0.01560,1.66246,0.01733,-0.76016
0.21944,0.31727,-1.75000,-0.93667,0.09097,0.74524,-1.93274,0.81950
0.20000,0.21840,-1.75000,-1.19800,0.00594,0.77074,-2.05316,0.23435
1.56111,0.47800,0.00000,-0.12000,1.50809,1.17181,-0.09924,0.87557
0.20000,0.30205,0.00000,1.07560,-1.77615,0.75420,1.82806,-0.18936
1.10417,0.19500,0.00000,1.35000,0.79148,0.69757,1.57391,-1.33756
0.20000,0.34233,0.00000,0.95800,-0.96881,1.00280,1.38041,-0.84093
0.37500,0.17520,-1.75000,-1.29600,0.17569,0.93906,-1.73718,0.64594
1.66667,0.15000,1.75000,0.00000,-0.05749,1.61459,-0.24637,1.48280
0.84167,0.48020,0.00000,0.17400,0.59082,1.13764,-0.27739,-1.29516
0.58500,0.15000,1.75000,0.00000,-0.01159,0.97750,1.59524,-0.68804
0.95833,0.28400,0.00000,1.12950,0.65637,0.79103,1.56015,-1.36909
1.60833,0.44640,0.00000,-0.41400,1.65645,0.91305,-1.59973,0.11220
0.20000,0.18600,0.00000,-1.27150,-0.09625,0.97161,-1.74206,0.04834
0.72500,0.19500,0.00000,1.35000,0.42022,0.97741,-1.31812,-0.82253
0.74687,0.19680,1.75000,-1.24700,0.58018,0.62093,2.16738,-0.49658
0.88056,0.37838,0.00000,0.82733,0.75178,0.53560,-2.05092,2.77702
1.07500,0.15000,0.00000,0.00000,0.72127,1.17450,1.22592,-0.66139
0.90000,0.17520,1.75000,-1.29600,0.81430,0.47452,1.68986,-1.08986
1.74583,0.25596,0.00000,1.20300,1.44753,1.23240,-0.29285,-0.71020
2.21458,0.41300,0.00000,0.68850,2.12989,1.08924,0.28898,-1.17438
0.20000,0.15000,0.00000,0.00000,-0.51392,1.26850,0.93469,0.77267
1.50278,0.17520,0.00000,-1.29600,1.21572,1.29295,-0.33561,-0.22593
0.50000,0.38540,-1.75000,-0.70800,-0.03067,2.07817,-0.03408,-0.29826
0.97778,0.15000,1.75000,0.00000,0.81918,0.48245,1.99631,-1.03702
0.62000,0.15000,0.00000,0.00000,0.03125,1.21477,1.07654,-0.65182
0.72500,0.38043,1.75000,0.81100,0.40504,0.58699,-0.80788,0.92361
0.60833,0.19500,1.75000,1.35000,0.00000,1.20000,0.59867,1.04733
1.02222,0.39218,-1.75000,-0.67533,-0.67672,1.80931,-1.04661,0.04722
0.72500,0.45300,1.75000,0.46800,0.25840,0.84148,-0.92992,1.65684
0.20000,0.48000,0.00000,-0.07100,-0.76658,0.61747,2.11946,0.65713
0.20000,0.20678,0.00000,-1.22250,-1.37491,0.93342,1.54014,0.69680
0.87084,0.47636,-1.75000,-0.12000,0.45121,0.69430,1.59262,-0.86065
0.20000,0.15000,0.00000,0.00000,-0.59712,0.74795,-2.08137,-0.41937
1.89167,0.21840,0.00000,-1.19800,1.71033,1.26304,-0.17277,-0.20664
1.28334,0.15000,1.75000,0.00000,0.37654,1.37092,1.87756,0.61489
0.20000,0.37100,0.00000,0.86000,-1.23102,0.77186,-1.56190,-0.73297
0.20000,0.48164,0.00000,0.07600,-0.65126,0.56809,1.42001,3.16172
1.19167,0.15000,0.00000,0.00000,0.85784,0.85792,1.28015,-1.35356
0.20000,0.48255,0.00000,0.05150,-1.82866,1.15401,0.16462,-1.23165
0.55000,0.43740,-1.75000,0.56600,0.37302,0.74210,-0.31908,-1.69274
0.20000,0.45602,0.00000,0.43533,-0.76853,0.82421,0.97953,1.63224
0.20000,0.45300,0.00000,0.46800,-0.31989,1.02226,-1.47939,-0.95074
0.20000,0.40193,0.00000,0.73750,-1.16041,0.74183,0.29672,1.91091
2.08500,0.48244,0.00000,0.03680,2.06708,1.09703,-0.21023,1.45452
0.69000,0.42868,-1.75000,-0.51200,0.68130,0.69650,-1.05461,1.41659
0.60833,0.46533,0.00000,0.37000,0.45952,0.97538,-0.36085,1.33888
0.90000,0.21840,1.75000,-1.19800,0.00000,1.20000,-1.70577,2.44084
0.20000,0.25596,0.00000,1.20300,-0.23423,0.76587,0.60499,-0.89859
0.47619,0.46876,0.00000,-0.23200,0.42004,1.06771,-1.16879,0.73088
1.87084,0.27666,1.75000,-1.05100,0.65253,0.61408,0.49160,-2.19231
0.20000,0.45300,0.00000,0.46800,-1.55244,0.51460,-1.19879,0.57014
0.20000,0.15000,0.00000,0.00000,-1.26946,1.32727,-0.54571,-0.39224
1.55000,0.15000,0.00000,0.00000,-0.42296,0.52736,1.60571,1.47813
1.37500,0.39303,1.75000,-0.64920,-1.77769,0.94366,-1.52180,-1.62589
1.86250,0.15000,1.75000,0.00000,1.92096,0.59159,1.76642,0.47605
0.63750,0.38540,1.75000,-0.70800,0.51819,0.94339,1.69493,0.45076
1.08333,0.46020,0.00000,-0.31600,-0.24022,1.84403,-0.42392,0.35252
2.16250,0.35200,-1.75000,-0.80600,1.61978,0.46514,-0.06034,-2.20504
0.44167,0.47440,-1.75000,0.27200,-2.17148,0.62140,0.15730,2.14649
0.20000,0.34233,0.00000,0.95800,-0.72497,0.55855,0.82068,0.30978
0.20000,0.27520,0.00000,1.15400,-2.29943,0.82852,-1.19102,1.42758
1.68611,0.32973,0.00000,-0.87133,-1.54579,1.20386,0.49216,-1.13140
0.20000,0.48147,0.00000,0.12500,-0.26508,0.75089,0.51948,-2.07379
1.60833,0.42933,-1.75000,-0.51200,-0.16438,1.43136,-1.23285,1.58818
1.83333,0.48200,1.75000,-0.02200,1.77684,1.03308,0.43398,0.78129
0.70556,0.15000,1.75000,0.00000,0.42813,0.86943,1.89544,-0.06410
0.51500,0.40083,0.00000,0.74240,0.04512,1.23178,-0.68583,-0.99405
1.31667,0.34233,-1.75000,0.95800,0.00000,1.20000,0.89242,2.23291
0.55000,0.15000,0.00000,0.00000,0.16729,1.20009,0.35704,0.61106
0.20000,0.15000,0.00000,0.00000,-1.86693,1.50118,0.23081,0.27813
0.78333,0.15000,0.00000,0.00000,0.48689,0.80268,1.98324,-0.60334
0.72500,0.15000,1.75000,0.00000,0.51535,1.09394,1.48687,0.51270
1.54167,0.44640,-1.75000,-0.41400,0.00000,1.20000,-1.97888,2.41087
1.45417,0.37196,1.75000,-0.75700,1.29358,1.38135,0.02574,0.62992
0.20000,0.15000,0.00000,0.00000,-0.87356,1.20887,1.00717,0.41811
1.13333,0.15000,1.75000,0.00000,0.75167,1.02619,1.43151,-0.88296
0.57917,0.15000,1.75000,0.00000,0.21436,1.36303,0.92730,0.62877
1.50278,0.40113,0.00000,-0.64267,1.41233,1.17826,0.54121,0.25165
0.60833,0.32840,1.75000,-0.90400,0.35197,0.70201,2.14961,-0.11942
0.84167,0.15000,1.75000,0.00000,0.38090,0.87335,1.70379,-0.98044
0.20000,0.42933,0.00000,-0.51200,-1.01204,0.89542,1.35311,1.37168
1.89167,0.29500,1.75000,-1.00200,1.73921,1.27451,0.36506,-0.03381
1.93611,0.21587,0.00000,1.30100,1.66053,1.40295,-0.46188,-0.29126
0.72500,0.44558,-1.75000,-0.41400,0.63301,0.65743,-0.22771,-2.12807
0.20000,0.47073,0.00000,-0.21800,-0.53928,0.77323,-1.22976,-1.74181
0.20000,0.29500,0.00000,-1.00200,-0.71274,1.01315,1.38507,0.66124
0.20000,0.31504,0.00000,-0.94320,-0.47842,0.82577,-1.98861,-0.10609
0.95833,0.33844,-1.75000,-0.87133,0.76756,1.27797,-0.24416,0.14504
1.42500,0.15000,1.75000,0.00000,1.27659,0.51667,1.89980,-0.95207
0.20000,0.41853,0.00000,0.66400,-1.10526,0.76193,-1.47514,-1.44184
1.73542,0.41917,-1.75000,-0.56100,0.00000,1.20000,-1.67664,1.63729
0.20000,0.39640,0.00000,0.76200,-0.31107,0.83837,-1.64019,-0.63014
1.19167,0.37100,0.00000,0.86000,0.82219,0.88414,1.13509,-1.58530
0.20000,0.25833,0.00000,-1.10000,-0.41832,0.73499,1.25972,1.76630
0.20000,0.15000,0.00000,0.00000,-1.11710,1.41036,0.89933,-0.28955
0.82708,0.15000,0.00000,0.00000,0.46702,1.22586,1.26118,-0.29460
1.78333,0.46533,-1.75000,0.37000,1.84921,0.89475,-1.10730,1.46867
2.01667,0.47073,0.00000,-0.21800,2.14591,0.69426,-0.19018,-0.12779
1.32778,0.34124,-1.75000,0.95800,1.06846,1.12339,-0.35095,-1.01354
0.78333,0.15000,0.00000,0.00000,0.39511,0.96660,1.74951,-0.34918
1.30833,0.34233,0.00000,0.95800,1.21375,0.58874,-0.75897,2.02013
0.40416,0.47213,-1.75000,0.29650,0.34379,0.81353,-1.50187,1.11057
0.20000,0.48195,0.00000,0.03400,-0.83790,0.75651,1.05137,1.56086
0.20000,0.46547,0.00000,-0.26700,-0.47186,0.67250,1.63886,1.51616
0.20000,0.15000,0.00000,0.00000,-1.27340,1.43064,0.86450,0.11729
0.34583,0.15000,1.75000,0.00000,-0.40001,1.21547,1.03775,-0.50376
2.19167,0.44640,0.00000,-0.41400,-1.47208,0.93093,0.00962,0.70728
0.20000,0.34168,0.00000,0.95800,-1.10087,0.47530,0.25847,2.23332
2.22084,0.23510,0.00000,1.25200,2.21391,0.50479,-1.32532,-0.81669
0.20000,0.36531,0.00000,-0.77333,-1.19928,0.41738,-2.01679,-0.91593
0.20000,0.35853,0.00000,-0.80600,-2.31008,0.95032,0.19791,-1.67872
1.48833,0.31403,1.75000,1.01680,1.15909,1.15054,-0.91177,-0.05328
1.56833,0.27408,0.00000,-0.12640,0.00000,1.20000,1.18292,2.44251
0.58889,0.44882,0.00000,-0.38133,0.23189,1.21023,0.98944,1.03191
0.76389,0.15000,1.75000,0.00000,0.56829,1.12855,1.53514,0.30557
0.62778,0.32840,-1.75000,-0.90400,0.36602,1.17403,-1.31228,0.58516
1.31389,0.32104,-1.75000,1.02333,-0.02785,1.87327,-0.03287,-0.03548
0.49167,0.21840,1.75000,-1.19800,0.32427,0.90959,1.11241,0.77228
0.43333,0.42933,0.00000,-0.51200,-0.03439,1.11100,-1.24195,0.60218
0.20000,0.41853,0.00000,0.66400,-1.07178,0.67683,-1.62424,-1.53025
0.84167,0.32840,-1.75000,-0.90400,0.50651,1.25829,-1.01546,0.43982
0.20000,0.38540,0.00000,-0.70800,-0.42520,0.82185,-1.86720,0.34398
0.20000,0.41578,0.00000,-0.57733,-0.29078,0.58237,-2.16344,0.13703
0.20000,0.15000,0.00000,0.00000,-0.47832,1.03438,-1.61267,-0.29299
0.21458,0.23673,0.00000,-1.14900,0.08514,1.00366,-1.60914,-0.19221
0.59861,0.18240,0.00000,-1.27967,0.36203,1.18009,-1.12179,-0.20630
0.20000,0.47800,0.00000,-0.12000,-2.07592,0.38380,-2.16794,-0.29818
0.20000,0.23673,0.00000,1.25200,-0.64586,1.13136,-0.66042,-0.29911
0.20000,0.48273,0.00000,0.07600,-0.11995,0.66734,2.11591,0.76512
0.20000,0.15000,0.00000,0.00000,-1.70433,0.53905,0.09991,2.14978
0.20000,0.29500,0.00000,-1.00200,-2.30416,0.21164,-0.33528,-0.57421
0.70000,0.40900,0.00000,-0.61000,-0.09156,1.97484,-0.10919,-0.29119
0.20000,0.40746,0.00000,0.71300,-1.34762,0.32937,-2.87335,0.60757
2.15834,0.27340,0.00000,-1.05100,0.00000,1.20000,-0.41498,1.10051
0.20000,0.17520,0.00000,-1.29600,-0.42610,1.08412,-1.66112,0.24362
1.01667,0.15000,0.00000,0.00000,0.63667,1.29084,-0.90551,-0.29226
0.20000,0.28767,0.00000,-1.02160,-0.33656,0.97233,-1.76999,0.08415
0.37500,0.46835,1.75000,0.33733,0.26854,0.46571,2.15846,-0.13240
1.08333,0.44640,0.00000,-0.41400,-2.09335,0.91606,-0.76489,-1.31400
0.20000,0.43957,0.00000,-0.45320,-0.28410,0.73160,-2.09910,0.06390
1.38750,0.41917,-1.75000,-0.56100,1.39809,1.14365,-1.21711,0.44615
2.10417,0.46370,0.00000,0.37000,0.66512,0.46046,1.55837,-1.11814
1.77500,0.15000,1.75000,0.00000,1.59482,1.11173,0.87734,-0.64154
0.20000,0.25833,0.00000,-1.10000,-0.46176,1.19487,1.18127,0.15097
1.36667,0.15000,1.75000,0.00000,1.36126,0.65348,1.76785,0.21584
1.55000,0.44640,1.75000,-0.41400,-0.50517,1.09966,0.82714,1.16094
0.86458,0.45608,-1.75000,0.44350,0.66876,1.14327,-1.29214,-0.82905
0.20000,0.34806,0.00000,0.93840,-0.79326,0.69449,-1.90862,-1.00488
0.20000,0.46533,0.00000,0.37000,-0.85829,1.06487,0.22336,-1.19111
1.92083,0.41853,1.75000,0.66400,1.78730,0.82669,-0.32854,1.73487
0.25833,0.38540,0.00000,-0.70800,0.69300,1.59034,1.29938,-0.00312
0.84167,0.29500,-1.75000,-1.00200,0.59365,1.39228,-0.58417,0.60484
0.20000,0.48147,0.00000,0.12500,-0.43254,1.04660,-0.88221,-1.46024
1.78333,0.15000,0.00000,0.00000,-0.31080,0.77447,1.58001,-1.24011
0.20000,0.39640,0.00000,0.76200,-0.62976,0.64163,-2.00277,-0.97951
0.20000,0.47073,0.00000,-0.21800,-0.86659,0.65126,-1.23524,-1.84339
0.20000,0.28421,0.00000,1.12727,-0.67286,1.35572,-0.79494,-0.39646
0.49167,0.35853,0.00000,-0.80600,0.34979,1.12059,-1.37565,0.80047
2.07500,0.39640,1.75000,0.76200,2.10716,0.74748,-0.45525,1.90828
0.20000,0.40269,0.00000,0.72933,-1.40530,0.34626,-1.06106,1.15366
0.20000,0.48236,0.00000,0.02700,-0.89417,0.80581,0.67226,1.95122
1.04583,0.46370,-1.75000,0.37000,0.83786,0.97413,-0.12762,-1.52794
0.20000,0.39640,0.00000,0.76200,-0.31606,1.24294,-1.07240,-0.81592
1.90000,0.40900,-1.75000,-0.61000,1.84070,1.33068,-0.41104,1.03614
1.51250,0.15000,1.75000,0.00000,1.20058,0.85025,1.69787,-0.97372
0.90833,0.25833,0.00000,-1.10000,-2.04317,0.20704,1.81364,-1.33162
0.20000,0.42343,0.00000,-0.53650,-0.26015,1.25169,0.75941,0.47646
0.20000,0.48236,0.00000,0.02700,-1.43451,1.00162,0.39575,-1.75425
0.24375,0.15000,0.00000,0.00000,-0.37768,1.45233,0.62768,0.29862
1.38611,0.44991,-1.75000,-0.38133,1.28583,0.67063,-1.60074,0.58347
1.89166,0.27520,0.00000,1.15400,1.83605,0.47181,-0.22434,4.35440
1.89167,0.23673,0.00000,1.25200,1.71976,1.28487,0.11176,-0.49678
0.20000,0.29500,0.00000,-1.00200,-0.68688,1.02766,-1.54067,-0.02623
0.20000,0.24955,0.00000,1.21933,-0.75337,0.70415,-2.09638,-0.36228
0.20000,0.15000,0.00000,0.00000,-0.74921,0.72045,0.92547,0.41289
1.07500,0.48200,-1.75000,-0.02200,0.87823,0.97378,-1.28987,0.96157
0.31667,0.40004,0.00000,-0.64267,0.00000,1.20000,-1.69415,1.44219
2.13333,0.34233,-1.75000,0.95800,2.31040,0.43819,-0.83095,0.93505
0.20000,0.37018,0.00000,0.86000,-0.34377,1.08441,-1.47557,-0.70280
0.20000,0.46452,0.00000,0.37000,-0.82056,1.07439,0.87634,-0.78051
0.20000,0.25768,0.00000,-1.10000,-0.38647,0.96791,-1.54357,-0.30468
0.20000,0.15000,0.00000,0.00000,-1.00433,1.13440,1.52445,0.34810
0.20000,0.42120,0.00000,-0.55120,-0.48738,0.92230,1.59069,0.88204
0.35556,0.38431,0.00000,-0.70800,-0.07387,0.90927,1.84034,0.22213
0.20000,0.15000,0.00000,0.00000,-0.59298,1.00563,1.75244,-0.15681
0.20000,0.47800,0.00000,-0.12000,-1.03108,0.70682,1.73671,1.43051
0.91167,0.48208,0.00000,0.07600,0.49656,0.98305,-1.07083,1.11611
0.21944,0.18960,0.00000,-1.26333,-0.40263,0.69591,1.72442,-0.80660
0.72500,0.15000,0.00000,0.00000,0.31429,1.08048,1.56280,-0.53731
0.60833,0.15000,0.00000,0.00000,0.54242,0.43853,-0.34142,-0.32110
0.20000,0.15000,0.00000,0.00000,-1.10327,1.13101,0.21620,0.96548
0.20000,0.27520,0.00000,1.15400,-1.36447,0.70305,1.84725,-0.67541
1.57084,0.40746,0.00000,0.71300,1.26716,1.45640,-0.40487,-0.46169
0.20000,0.29867,0.00000,1.08867,-1.31550,1.06588,0.26776,-0.53321
0.20000,0.47503,0.00000,-0.15267,-2.25021,1.20063,-0.19198,-1.07926
1.92917,0.39683,1.75000,0.13050,0.95176,0.96501,1.31384,-1.25941
0.20000,0.25670,0.00000,-1.10000,-0.50250,0.46582,2.87242,2.36306
2.25000,0.48000,0.00000,-0.07100,2.28090,1.05252,1.01978,0.68254
0.75417,0.17520,0.00000,-1.29600,0.52293,1.19114,1.29301,0.04574
1.40556,0.39531,-1.75000,0.76200,1.34413,0.62307,-0.93212,2.04629
0.20000,0.46371,0.00000,-0.28333,-0.48656,0.99997,0.82196,1.17925
0.93750,0.41917,-1.75000,-0.56100,0.74884,0.70786,-2.18425,0.09895
0.31667,0.33593,0.00000,-0.87950,-0.05437,0.84064,1.80620,0.72638
0.20000,0.17520,0.00000,-1.29600,-0.75814,1.12671,-1.34328,-0.15498
1.65833,0.46533,0.00000,0.37000,1.45787,0.92646,-0.70433,1.54892
