#{"t_start": 1658063674.9395127, "env_id": null}
r,l,t
-1,724,2245.874804
2,702,2246.719995
-4,581,2247.317589
-3,668,2247.977876
4,471,2248.478467
-2,742,2249.383368
2,621,2250.049705
-5,448,2250.517993
-3,515,2251.083874
-3,578,2251.75045
2,767,2252.546591
4,473,2253.024265
-1,750,2253.82718
3,549,2254.5101
1,757,2255.280496
-1,751,2256.052625
5,457,2256.564252
-3,573,2257.114724
-2,666,2257.898069
3,565,2258.491365
-1,763,2259.294179
3,614,2259.999911
2,763,2260.800672
-1,775,2261.619201
3,579,2262.204125
3,645,2262.953819
4,538,2263.542452
2,617,2264.174755
3,603,2264.819464
3,577,2265.474135
1,801,2266.309088
3,569,2266.889392
3,562,2267.506488
-2,627,2268.226945
1,824,2269.04994
-1,884,2269.983147
1,748,2270.773365
-2,717,2271.662468
-1,782,2272.482102
4,490,2272.987217
-1,1000,2274.036326
2,737,2274.888019
2,738,2275.675273
5,400,2276.068051
-3,638,2276.777297
3,670,2277.591839
-1,798,2278.379992
-3,666,2279.095289
-2,727,2279.863791
5,443,2280.444621
-3,751,2281.231807
2,671,2281.907145
-4,475,2282.434871
2,645,2283.092815
-1,887,2284.088016
-2,757,2284.869864
-3,643,2285.536108
-1,814,2286.468431
4,491,2286.969924
1,761,2287.70809
5,430,2288.2147
4,490,2288.686336
-2,684,2289.507687
1,773,2290.257462
3,581,2290.847371
4,495,2291.366611
2,626,2292.119373
-1,725,2292.875734
1,876,2293.230317
-1,731,2293.476396
3,574,2293.666676
-1,707,2293.901592
-1,897,2294.300719
2,717,2294.544075
-4,535,2294.719034
4,474,2294.878832
3,580,2295.076134
1,759,2295.32928
5,503,2295.501264
4,484,2295.663742
-3,664,2295.881659
1,838,2296.156981
-1,745,2296.404986
5,416,2296.545249
-1,769,2296.803519
5,417,2296.939997
-2,638,2297.163576
-5,365,2297.285241
-1,810,2297.554124
-1,873,2297.838595
-3,582,2298.029958
-2,699,2298.25897
-2,742,2298.504163
-2,692,2298.737673
5,458,2298.889023
-3,547,2299.067504
3,569,2299.259841
1,729,2299.499049
-3,553,2299.685517
4,593,2299.883883
3,579,2300.075398
-1,774,2300.335402
2,816,2300.610326
-2,635,2300.82396
5,391,2300.954611
3,540,2301.135141
2,662,2301.35485
-2,645,2301.566844
-1,869,2301.853504
2,667,2302.073412
1,752,2302.345369
-5,465,2302.500227
3,550,2302.683803
2,688,2302.936105
4,513,2303.109793
1,698,2303.339755
-2,643,2303.547755
-4,488,2303.702755
-2,743,2303.941755
-1,719,2304.175755
3,551,2304.352756
2,693,2304.576755
-1,756,2304.821755
-1,701,2305.046755
3,622,2305.253757
2,665,2305.469758
2,667,2305.688758
4,535,2305.862755
1,760,2306.106755
-1,771,2306.354755
-4,562,2306.538782
1,776,2306.801757
-1,798,2307.071846
2,694,2307.307835
1,749,2307.558835
4,576,2307.752808
5,534,2307.929834
1,738,2308.175835
-1,747,2308.425835
3,590,2308.624835
1,708,2308.86085
2,829,2309.132837
-1,770,2309.389838
1,726,2309.628809
3,623,2309.832836
2,665,2310.051834
3,568,2310.243834
2,673,2310.471807
2,619,2310.678834
4,520,2310.849834
-2,667,2311.070835
1,767,2311.32079
2,667,2311.539724
5,455,2311.691764
-3,637,2311.902747
-5,410,2312.036748
2,644,2312.249748
-2,687,2312.478748
-1,774,2312.738748
4,520,2312.912758
-4,462,2313.064761
-3,539,2313.242729
-2,663,2313.462762
-4,484,2313.625723
5,452,2313.77872
2,723,2314.014721
4,557,2314.196719
4,548,2314.37272
3,559,2315.327726
-1,846,2317.968835
-4,753,2318.976042
3,669,2319.842272
-2,656,2320.626268
-2,695,2321.458297
1,880,2322.382465
4,611,2322.99844
4,476,2323.556649
-3,646,2324.34151
-1,794,2325.189481
-2,710,2325.911713
2,682,2326.646767
-3,666,2327.422231
4,527,2327.954046
-3,764,2328.750809
4,485,2329.2633
-4,562,2329.845026
2,815,2330.778164
-2,768,2331.608805
2,627,2332.2671
1,834,2333.185765
3,554,2333.71261
-2,893,2334.61546
1,737,2335.428435
4,488,2336.01115
-3,668,2336.674577
-1,999,2337.610724
3,662,2338.332197
-4,575,2339.007174
-2,679,2339.682451
3,681,2340.353449
2,723,2341.095638
3,612,2341.857055
2,656,2342.507701
-2,740,2343.317488
-2,673,2344.033856
1,861,2345.001447
-3,593,2345.600035
-1,711,2346.322345
-3,556,2346.962127
-3,698,2347.789467
1,726,2348.562767
-1,707,2349.297943
-3,688,2350.097742
-2,631,2350.878112
3,570,2351.473533
-4,561,2352.029201
-1,742,2352.870094
5,381,2353.40672
-3,611,2354.070173
-4,499,2354.634584
4,495,2355.170326
-4,525,2355.699638
5,464,2356.264697
-3,597,2356.872966
-1,710,2357.626741
1,795,2358.542369
-3,622,2359.159917
-2,672,2359.877052
-1,752,2360.656232
-4,538,2361.34014
2,732,2362.084185
1,828,2362.934065
2,727,2363.718061
-2,710,2364.544341
-1,953,2365.534623
5,425,2365.995032
-4,550,2366.573234
4,508,2367.083308
1,798,2368.017439
-1,907,2368.92833
3,609,2369.601322
4,557,2370.237276
3,574,2370.783837
1,787,2371.597744
4,458,2372.110868
-3,568,2372.675007
1,836,2373.626062
-5,394,2374.0494
3,647,2374.787964
-4,566,2375.42782
3,648,2376.074504
2,620,2376.739858
1,797,2377.628984
5,402,2378.135648
-3,753,2378.871887
-5,465,2379.346517
1,751,2380.175866
-1,796,2381.059862
2,701,2381.787185
2,643,2382.455544
4,457,2382.942602
1,822,2383.854961
-1,759,2384.606805
-3,652,2385.291868
3,614,2385.967759
3,658,2386.691132
3,671,2387.390754
3,594,2388.080806
3,564,2388.695284
-5,536,2389.374156
2,716,2390.182975
1,875,2391.126702
-3,591,2391.813897
-2,743,2392.746116
3,624,2393.424239
4,497,2393.962978
-3,617,2394.665656
3,547,2395.385222
1,859,2396.289104
2,740,2397.077902
5,394,2397.56575
5,419,2398.022086
4,476,2398.636386
3,658,2399.314415
-4,565,2399.957469
3,625,2400.692446
-2,702,2401.441143
-2,905,2402.35185
2,751,2403.22548
3,578,2403.941726
-1,765,2404.773905
-1,737,2405.54824
-5,458,2406.075121
3,620,2406.706346
2,733,2407.556976
-2,699,2408.290158
-1,813,2409.168353
1,725,2410.013443
-2,621,2410.664087
-1,863,2411.634691
4,518,2412.207597
3,611,2412.86938
-1,881,2413.873174
-3,663,2414.564114
-3,611,2415.26628
-2,666,2416.099901
-2,693,2416.795952
-3,622,2417.470833
4,594,2418.164598
-2,632,2419.007741
-2,698,2419.808652
3,579,2420.456238
-3,540,2421.04488
1,711,2421.896914
-2,676,2422.623077
3,593,2423.2342
4,521,2423.81771
2,609,2424.563236
1,787,2425.413043
1,741,2426.21394
3,614,2426.502748
1,719,2426.748838
-4,457,2426.898034
-2,664,2427.113061
-1,754,2427.397309
2,645,2427.663318
4,483,2427.821827
2,666,2428.04348
-3,556,2428.226762
-1,698,2428.461159
1,784,2428.720465
-2,633,2428.928287
-2,684,2429.151407
2,660,2429.363074
-1,746,2429.609418
-1,726,2429.846162
-1,832,2430.119811
-4,476,2430.277632
4,579,2430.465129
3,594,2430.664756
-1,730,2430.902121
1,694,2431.132752
4,560,2431.333925
3,578,2431.522316
1,709,2431.763561
4,499,2431.928607
1,717,2432.165071
2,667,2432.385936
2,637,2432.592194
3,597,2432.78723
-2,686,2433.011629
2,629,2433.217997
1,798,2433.482155
1,802,2433.742274
2,638,2433.954055
5,532,2434.127013
2,683,2434.378231
1,786,2434.64763
-5,432,2434.790421
-1,708,2435.024036
-4,475,2435.176777
-3,564,2435.364985
-1,718,2435.601452
2,687,2435.833457
4,461,2435.984498
3,669,2436.202052
-1,772,2436.532273
-1,714,2436.82126
3,633,2437.085264
4,502,2437.29626
4,507,2437.510261
1,716,2437.789259
-3,573,2437.973259
3,568,2438.157258
-3,544,2438.330259
-2,671,2438.548284
-3,732,2438.792286
-2,619,2438.996288
-1,742,2439.244287
2,673,2439.466287
4,489,2439.627298
2,644,2439.844296
1,820,2440.115286
-2,604,2440.3223
4,599,2440.527298
-1,714,2440.777502
-2,730,2441.026471
1,760,2441.287449
-3,551,2441.488484
-2,655,2441.709465
-3,652,2441.934477
-3,545,2442.114465
-4,553,2442.297486
1,835,2442.572467
-3,570,2442.75949
3,523,2442.935446
1,732,2443.170446
2,657,2443.387446
-2,687,2443.610446
1,774,2443.853446
1,917,2444.157471
-3,640,2444.369488
1,739,2444.61454
-5,466,2444.769535
2,631,2444.979521
-4,517,2445.149521
4,481,2445.310531
3,643,2445.523513
1,704,2445.754521
1,717,2445.994521
1,692,2446.226521
-2,613,2446.430493
2,613,2446.628493
-1,779,2446.879493
2,627,2447.084493
1,739,2447.323493
4,463,2447.473493
5,416,2447.612493
2,637,2447.820493
1,733,2448.056493
-3,659,2448.758926
1,749,2449.822189
1,756,2450.596193
4,535,2451.15419
-3,559,2451.753231
-1,735,2452.605194
-2,640,2453.299368
1,842,2454.170367
-1,762,2454.958367
2,756,2455.811371
4,535,2456.370368
1,823,2457.214368
-3,607,2457.87937
1,688,2458.697367
-1,799,2459.491396
1,711,2460.254367
2,632,2460.958445
3,579,2461.649446
-1,816,2462.491473
-3,623,2463.14545
2,617,2463.842463
-1,799,2464.765462
2,642,2465.444461
-2,645,2466.09949
3,549,2466.691502
-1,802,2467.605093
3,536,2468.16509
3,577,2468.765098
-2,716,2469.554119
1,866,2470.528118
-2,635,2471.156093
1,833,2472.030104
-3,633,2472.690374
3,560,2473.355328
-2,741,2474.106332
4,473,2474.579671
1,757,2475.395672
-1,803,2476.311165
-1,786,2477.132167
-2,722,2477.897238
1,745,2478.721994
2,682,2479.555226
-3,590,2480.197376
2,749,2480.985859
-1,830,2481.854093
4,577,2482.570094
-5,424,2482.975094
2,688,2483.686126
-3,578,2484.303091
2,720,2485.127349
1,780,2485.971322
-4,641,2486.610348
5,385,2487.083338
-1,771,2488.059032
-1,795,2488.885125
1,712,2489.608487
3,608,2490.291528
3,548,2490.931624
-3,671,2491.585303
4,497,2492.079669
-2,727,2492.80975
1,698,2493.634254
1,794,2494.428101
3,618,2495.055323
-1,749,2495.827463
4,608,2496.55669
1,849,2497.399699
4,506,2497.884452
-4,543,2498.447963
5,382,2498.805
3,624,2499.551828
-1,745,2500.325399
-2,703,2501.083089
4,491,2501.67836
2,737,2502.418437
3,633,2503.06338
-2,747,2503.852288
2,705,2504.644133
4,571,2505.221277
3,642,2505.884455
-3,578,2506.501726
2,742,2507.340904
4,538,2507.897504
-2,736,2508.676681
1,812,2509.5128
2,656,2510.291849
2,850,2511.154747
1,753,2511.892447
2,745,2512.673008
-1,738,2513.505347
-4,474,2513.969157
3,613,2514.579373
-1,915,2515.566781
3,549,2516.214497
-4,568,2516.77195
-3,614,2517.389224
2,665,2518.113422
2,694,2518.927124
2,851,2519.822085
-4,502,2520.368512
-1,796,2521.205614
-2,675,2521.980201
4,553,2522.554214
-2,761,2523.352952
1,781,2524.188076
-1,721,2525.068754
5,465,2525.545439
-1,825,2526.39856
-4,442,2526.920448
-1,822,2527.883175
-1,761,2528.669296
5,401,2529.102934
-2,641,2529.827049
4,472,2530.388475
-1,880,2531.308289
-2,923,2532.272774
-1,761,2533.105016
4,485,2533.693917
1,826,2534.538759
-1,719,2535.26112
-4,639,2535.979616
-3,643,2536.78488
-2,722,2537.525125
-3,615,2538.135284
3,685,2538.858932
2,736,2539.713557
-4,546,2540.257078
4,468,2540.745905
4,525,2541.325164
-3,557,2541.93071
1,815,2542.86202
-1,700,2543.592744
4,598,2544.242449
5,384,2544.62925
1,738,2545.542734
-4,563,2546.145291
3,552,2546.79896
2,797,2547.781128
4,480,2548.275281
-5,407,2548.682206
-1,881,2549.624486
2,747,2550.453973
-3,596,2551.046225
1,755,2551.776582
2,786,2552.574452
-2,636,2553.363567
-1,746,2554.082625
2,746,2554.83563
3,633,2555.514627
-3,546,2556.304335
1,833,2556.582466
2,657,2556.804078
1,739,2557.056401
3,601,2557.256377
3,546,2557.433524
2,627,2557.638249
-4,483,2557.797265
4,485,2557.96007
1,788,2558.22512
-3,629,2558.434541
2,753,2558.68945
2,704,2558.923697
3,620,2559.12997
1,753,2559.378363
3,588,2559.57757
5,362,2559.695295
-3,593,2559.8905
4,562,2560.080935
4,476,2560.241772
3,571,2560.431412
4,606,2560.632615
-3,557,2560.815133
3,545,2560.997648
3,543,2561.180084
-3,540,2561.353992
3,646,2561.569936
5,395,2561.698307
-2,665,2561.915102
5,467,2562.070436
-3,631,2562.277058
-1,725,2562.514575
2,674,2562.735547
-2,733,2562.972166
3,612,2563.173464
3,618,2563.382519
-4,472,2563.538529
-2,640,2563.750212
2,625,2563.959068
5,459,2564.106792
-1,681,2564.335121
1,699,2564.56912
-3,615,2564.777692
-2,666,2565.003476
1,745,2565.252885
-4,538,2565.447087
3,559,2565.632321
2,671,2565.851567
1,723,2566.090961
-2,745,2566.339223
-3,576,2566.53144
-2,711,2566.766783
3,638,2566.976134
-2,695,2567.210729
2,654,2567.43174
-2,638,2567.642728
1,746,2567.886728
-4,496,2568.047715
-1,749,2568.2887
-1,746,2568.5287
1,724,2568.7627
1,826,2569.0277
4,536,2569.198704
-3,619,2569.3967
3,611,2569.5937
3,576,2569.7787
1,776,2570.029718
2,625,2570.230717
-1,711,2570.459718
2,669,2570.676718
5,459,2570.826718
-4,465,2570.977718
-3,598,2571.195743
2,674,2571.422756
1,731,2571.670752
5,439,2571.827718
-2,733,2572.06672
5,403,2572.199718
-2,658,2572.413718
-4,547,2572.590718
3,583,2572.781718
-3,586,2572.971718
4,468,2573.121718
-1,688,2573.347742
2,687,2573.574708
3,591,2573.77071
2,670,2573.991709
2,622,2574.198755
-2,674,2574.42394
4,509,2574.590976
1,685,2574.821984
4,529,2574.997976
-4,459,2575.150966
2,629,2575.36298
-3,565,2575.548977
2,656,2575.768966
4,542,2575.955937
-3,607,2576.160937
-2,663,2576.376937
1,746,2576.618966
-3,693,2578.528768
-1,807,2580.550604
-1,748,2581.607608
2,873,2582.774606
1,716,2583.627692
-2,681,2584.386609
2,654,2585.079606
1,735,2585.845606
1,805,2586.808148
5,399,2587.238148
-2,687,2587.976148
3,583,2588.62615
-1,923,2589.685168
-1,867,2590.546146
5,413,2590.955174
1,809,2591.843146
1,701,2592.660368
-1,756,2593.51857
-2,765,2594.3116
-3,580,2594.931569
-2,835,2595.917781
3,571,2596.57078
4,486,2597.11676
1,932,2598.138755
-1,714,2598.97079
1,725,2599.701762
3,716,2600.405786
4,602,2601.070755
3,616,2601.856755
-5,488,2602.337758
-1,812,2603.203983
2,702,2603.988024
1,807,2604.931011
4,519,2605.485155
-5,388,2605.862507
4,555,2606.496507
3,701,2607.429203
-3,584,2608.059113
2,792,2608.905021
2,749,2609.706763
3,534,2610.404021
2,842,2611.335981
3,650,2612.081768
-1,747,2612.928665
-2,712,2613.761825
4,557,2614.319432
-2,727,2615.08175
4,447,2615.553984
-3,590,2616.199787
3,622,2616.90538
-3,546,2617.510921
2,631,2618.155534
-3,577,2618.858231
2,748,2619.590329
-5,394,2620.01249
-3,657,2620.707175
3,656,2621.51297
-4,598,2622.132376
-1,751,2622.905297
-5,438,2623.385158
-2,622,2623.995794
3,628,2624.715065
-2,654,2625.374404
-1,790,2626.192956
2,688,2627.045722
3,674,2627.764055
3,562,2628.337423
-1,822,2629.192914
1,734,2630.001713
1,804,2630.822189
3,640,2631.491636
-3,623,2632.221682
-2,684,2633.042217
-2,718,2633.787723
-3,541,2634.349126
5,411,2634.784738
1,728,2635.578923
-1,693,2636.338403
-3,630,2636.955908
1,838,2637.84086
4,462,2638.463261
5,404,2638.857507
4,480,2639.391497
3,652,2640.09914
-2,708,2640.88319
-3,641,2641.563586
-2,698,2642.288314
-3,588,2642.916651
-1,813,2643.891969
1,853,2644.751882
-3,687,2645.463381
4,514,2646.019838
2,671,2646.784126
-1,800,2647.596494
-3,598,2648.270905
5,439,2648.765618
-3,574,2649.35566
-1,711,2650.223107
-1,774,2651.039379
-3,534,2651.58195
-2,722,2652.401397
2,667,2653.106052
2,609,2653.757911
-3,562,2654.379206
4,516,2654.897135
3,573,2655.606705
-1,762,2656.4358
-4,532,2657.008109
1,747,2657.877601
2,689,2658.553555
2,667,2659.283963
3,644,2659.968001
-3,598,2660.694017
4,543,2661.251594
1,759,2662.028754
4,552,2662.638382
1,895,2663.669699
2,612,2664.303006
2,645,2665.012118
1,771,2665.868882
3,573,2666.552944
-3,571,2667.11925
-1,779,2667.915892
-2,749,2668.747146
3,631,2669.525615
-2,683,2670.22338
2,632,2670.904253
-2,672,2671.602008
3,565,2672.28905
-1,822,2673.098691
-1,829,2673.963384
1,859,2674.869959
-2,605,2675.598219
1,736,2676.367704
4,554,2676.934911
2,733,2677.709047
-2,799,2678.66303
2,630,2679.378352
1,762,2680.175121
-2,718,2680.914261
-1,810,2681.797664
4,524,2682.310675
1,815,2683.168501
2,661,2683.892966
1,767,2684.787217
3,625,2685.435368
-3,604,2686.031919
4,460,2686.508431
-4,459,2686.972657
3,608,2687.727075
2,665,2688.661072
-3,617,2688.869392
1,688,2689.09389
1,804,2689.357869
-1,900,2689.66057
-2,681,2689.883193
3,529,2690.059764
-4,515,2690.230575
-4,571,2690.421806
2,660,2690.637765
4,672,2690.859723
-2,658,2691.077532
5,402,2691.209894
5,551,2691.39455
-1,802,2691.663399
-2,727,2691.909782
2,663,2692.128538
-2,676,2692.35019
1,736,2692.598736
-5,385,2692.726273
2,689,2692.953145
4,564,2693.140261
4,543,2693.319224
-1,967,2693.634783
3,545,2693.811627
2,767,2694.05965
3,630,2694.267111
3,715,2694.504668
-1,822,2694.781287
-3,665,2694.99814
-3,601,2695.202262
2,730,2695.44365
2,639,2695.660405
1,958,2695.98157
-3,698,2696.213987
4,479,2696.375487
3,723,2696.629513
1,934,2696.937524
2,764,2697.21049
3,608,2697.403485
2,672,2697.620485
4,471,2697.773485
2,635,2697.979485
4,528,2698.151484
3,804,2698.424526
-1,759,2698.683526
4,478,2698.843502
3,703,2699.073485
2,801,2699.337485
1,791,2699.596486
-4,514,2699.761488
2,813,2700.025484
4,510,2700.190485
-4,482,2700.346496
3,746,2700.594532
-4,586,2700.787513
3,569,2700.975551
2,683,2701.199526
-1,802,2701.463526
2,728,2701.699526
2,677,2701.921554
2,680,2702.151562
3,645,2702.362566
5,395,2702.492565
4,523,2702.667551
4,563,2702.852562
3,706,2703.085552
-2,763,2703.33655
4,548,2703.515558
-3,551,2703.699992
-2,979,2704.023031
-3,598,2704.220033
3,620,2704.423032
1,1001,2704.75602
-1,763,2705.008078
1,846,2705.287052
-3,616,2705.486052
2,776,2705.741052
-3,661,2705.960085
-3,633,2706.171088
3,609,2706.376094
1,770,2706.631078
3,676,2706.857078
-1,816,2707.124055
4,554,2707.309043
4,514,2707.479053
2,769,2707.740074
2,667,2707.971052
-1,796,2708.25606
-5,585,2708.448074
-3,648,2708.664059
4,464,2708.817075
-1,742,2709.069119
3,633,2709.283109
-3,637,2709.502109
-1,799,2709.773085
2,925,2710.08411
-1,863,2710.372095
3,593,2710.567084
2,623,2710.773089
-2,842,2713.411493
1,897,2714.882725
3,620,2715.867875
-2,804,2716.893463
1,750,2717.663627
-4,493,2718.175149
3,614,2718.830468
2,633,2719.575454
3,651,2720.221227
-2,787,2721.109387
2,670,2721.907161
-1,861,2722.740385
1,872,2723.64523
-3,573,2724.273277
-4,467,2724.755173
3,625,2725.470483
2,651,2726.125117
2,689,2726.86913
-1,906,2727.899534
-1,783,2728.676597
2,860,2729.502103
-1,750,2730.292771
-2,791,2731.251853
2,743,2731.99853
2,612,2732.578819
5,385,2733.00146
1,746,2733.755368
2,662,2734.543482
-1,743,2735.32084
-4,499,2735.849342
1,748,2736.727026
-2,725,2737.485515
5,463,2737.968143
1,754,2738.828077
3,642,2739.572855
3,589,2740.157756
1,839,2741.02723
1,686,2741.729904
-4,490,2742.27452
1,899,2743.266853
-1,729,2743.986587
-1,883,2744.893803
-2,658,2745.683019
5,390,2746.114981
-3,619,2746.755544
3,534,2747.378657
1,736,2748.279551
2,686,2748.978197
5,406,2749.476073
3,584,2750.17279
3,616,2750.933137
-5,423,2751.365979
3,613,2752.005872
-1,709,2752.825482
4,742,2753.633125
-1,747,2754.3799
-4,527,2754.942169
1,706,2755.706567
2,741,2756.581282
-3,569,2757.146349
-3,704,2757.848019
3,607,2758.495727
-4,517,2759.011966
4,489,2759.600677
3,577,2760.156153
-3,578,2760.781264
-3,652,2761.54863
-2,718,2762.2691
5,427,2762.711812
1,743,2763.483027
3,583,2764.178655
-3,703,2764.883438
3,577,2765.478961
2,760,2766.271267
2,675,2767.040596
2,726,2767.764636
4,592,2768.371178
3,694,2769.112573
4,565,2769.790259
2,831,2770.674596
2,776,2771.450686
-1,857,2772.360539
2,637,2773.111466
-1,768,2773.897401
-1,725,2774.629821
-1,719,2775.44337
-4,473,2776.051554
1,820,2776.902493
4,549,2777.440933
4,548,2778.024987
1,823,2779.03396
1,798,2779.904387
5,487,2780.383232
1,936,2781.343949
-3,638,2782.05358
3,563,2782.658364
2,638,2783.313751
1,815,2784.22187
1,773,2785.159637
5,452,2785.63647
-2,647,2786.279557
-1,685,2786.995968
-1,766,2787.877105
2,646,2788.500952
1,772,2789.297107
3,668,2790.035873
1,870,2791.071178
-4,505,2791.573019
2,745,2792.310891
3,574,2792.919553
1,708,2793.740568
3,663,2794.413829
2,886,2795.347544
1,851,2796.198437
1,854,2797.16969
3,620,2797.806577
-5,421,2798.213725
3,611,2798.857655
2,693,2799.65981
-4,575,2800.236864
-4,496,2800.736918
1,785,2801.573036
2,755,2802.490639
-1,697,2803.205103
1,724,2803.960834
2,677,2804.668164
2,724,2805.467966
4,483,2805.986484
-1,814,2806.789896
-1,808,2807.654502
2,686,2808.451618
3,552,2809.022603
4,577,2809.588738
5,462,2810.107057
2,707,2810.948063
1,749,2811.690022
4,481,2812.158937
4,460,2812.651856
1,761,2813.52596
4,537,2814.115806
4,483,2814.655753
-1,772,2815.467259
-5,394,2815.999099
4,567,2816.578049
1,833,2817.406842
-1,811,2818.265123
-5,456,2818.831298
-4,505,2819.341846
-1,804,2820.127933
3,569,2820.759782
-1,859,2821.263961
-3,609,2821.535253
1,817,2821.806754
5,449,2821.952998
4,464,2822.108272
2,826,2822.388857
-5,464,2822.538987
3,849,2822.825766
3,661,2823.046701
-2,758,2823.291802
-1,808,2823.568535
-2,739,2823.81394
1,751,2824.066295
4,477,2824.22428
-3,602,2824.425484
4,626,2824.631211
3,594,2824.826591
-3,650,2825.044369
-2,725,2825.300878
-1,683,2825.527406
-2,721,2825.766039
3,613,2825.968349
1,790,2826.24204
3,586,2826.438027
2,770,2826.695217
2,656,2826.912973
2,689,2827.142492
4,497,2827.302911
3,571,2827.494115
2,666,2827.716697
4,503,2827.884799
-3,610,2828.0872
4,541,2828.267393
-4,532,2828.440922
-2,741,2828.686661
-2,740,2828.937983
3,695,2829.168728
5,404,2829.302952
2,761,2829.559914
-3,634,2829.769074
-3,628,2829.978861
3,625,2830.185155
1,791,2830.450937
5,414,2830.586937
-1,986,2830.913976
3,593,2831.110971
2,704,2831.350964
1,983,2831.680938
5,409,2831.815937
-1,830,2832.089936
4,497,2832.254937
-1,789,2832.515938
-3,570,2832.702937
1,704,2832.935934
5,429,2833.075934
-2,655,2833.292962
2,673,2833.522965
-2,724,2833.763937
1,892,2834.056937
-3,665,2834.273937
-1,821,2834.543952
-3,687,2834.769951
-3,626,2834.970952
1,842,2835.249952
-2,694,2835.475833
4,614,2835.676833
-3,711,2835.907833
3,608,2836.109833
-5,493,2836.270833
1,736,2836.507833
-3,695,2836.752829
-3,663,2836.971858
1,713,2837.208864
-4,533,2837.402905
-2,694,2837.631869
1,705,2837.869908
5,394,2837.997895
4,464,2838.152905
-2,786,2838.416913
3,560,2838.599955
-2,790,2838.86497
1,813,2839.13596
-1,1001,2839.469971
-3,772,2839.72397
3,643,2839.938974
-2,738,2840.184932
3,557,2840.371976
1,807,2840.63896
-3,609,2840.840967
-5,402,2840.973969
4,575,2841.163974
3,576,2841.355996
-2,739,2841.605008
-3,628,2841.814005
5,413,2841.954999
-4,526,2842.129005
5,529,2842.308005
-2,627,2842.517006
-2,642,2842.731961
1,866,2843.024958
5,387,2843.504931
-1,840,2844.575197
3,758,2845.471194
5,442,2845.951198
1,807,2846.870196
2,680,2847.532194
1,790,2848.324212
-1,825,2849.202547
3,592,2849.901549
-3,638,2850.5288
3,592,2851.158795
-4,639,2851.861258
3,661,2852.627489
1,708,2853.340487
3,594,2853.941455
3,667,2854.648602
1,761,2855.536803
4,528,2856.117153
3,598,2856.693181
-5,476,2857.204152
1,742,2858.077154
-3,647,2858.752153
-2,699,2859.44018
3,577,2860.093152
2,670,2860.875152
4,528,2861.398151
4,479,2861.873155
-2,752,2862.699198
-3,615,2863.437151
4,513,2863.935153
-2,684,2864.657153
4,537,2865.245152
1,762,2866.15415
1,785,2866.96418
-3,639,2867.654154
4,493,2868.192154
2,661,2869.010168
4,667,2869.75117
1,784,2870.572168
3,563,2871.233174
5,408,2871.66917
-3,609,2872.404171
-5,378,2872.823206
-3,534,2873.445168
1,767,2874.347167
3,604,2874.968207
3,647,2875.60217
-1,882,2876.564169
2,676,2877.344537
1,743,2878.095469
1,853,2878.977467
2,676,2879.692494
3,596,2880.424704
4,459,2880.874783
5,504,2881.397804
1,727,2882.157851
1,755,2883.085178
5,488,2883.595392
1,693,2884.337388
3,575,2884.960387
3,571,2885.656384
1,780,2886.473388
3,553,2887.068353
-3,698,2887.820384
1,875,2888.833357
3,597,2889.464353
4,486,2889.964555
-1,865,2890.908553
1,771,2891.868758
-1,693,2892.585807
4,512,2893.069805
3,600,2893.702831
-3,639,2894.457813
-2,802,2895.283804
-3,622,2895.957808
4,516,2896.513802
-2,765,2897.444803
3,564,2898.007815
-3,585,2898.653788
1,749,2899.495164
-3,531,2900.132168
-5,426,2900.582165
1,867,2901.515164
-2,666,2902.253397
-3,676,2903.067425
-4,541,2903.597398
1,717,2904.389397
-2,719,2905.1333
1,737,2906.024339
1,882,2906.943334
1,775,2907.761338
2,670,2908.544265
1,821,2909.468577
1,895,2910.439577
1,841,2911.308162
-2,804,2912.197367
2,670,2912.972576
-2,659,2913.681577
-2,837,2914.534578
2,644,2915.271576
-4,540,2915.904576
-1,833,2916.734574
3,643,2917.360578
-3,646,2918.081577
4,514,2918.695576
3,611,2919.371576
4,536,2919.919631
-1,850,2920.893574
-2,642,2921.648576
2,624,2922.318575
2,783,2923.120659
3,579,2923.795687
3,616,2924.554656
-1,808,2925.405658
2,753,2926.179661
3,552,2926.788659
1,947,2927.821659
-3,581,2928.408699
4,547,2929.009662
5,442,2929.487693
2,748,2930.355485
1,743,2931.10536
-4,550,2931.660362
-5,435,2932.159366
-1,1038,2933.266362
-2,851,2934.208363
2,622,2934.86536
-2,668,2935.583359
3,583,2936.270365
2,715,2937.003361
1,907,2937.960384
-1,698,2938.711362
-3,670,2939.53379
-4,560,2940.137789
-2,691,2940.866787
-1,795,2941.694299
1,762,2942.612301
-2,670,2943.269691
-2,698,2944.011659
-3,635,2944.72572
2,709,2945.601906
-2,657,2946.298902
2,757,2947.108907
-3,546,2947.712907
2,640,2948.487903
2,645,2949.125903
3,595,2949.76941
-2,647,2950.48641
4,575,2951.166411
5,413,2951.576437
5,432,2952.058412
5,394,2952.61854
2,769,2952.87754
2,869,2953.162542
1,888,2953.525568
-1,967,2953.858582
2,671,2954.07962
2,747,2954.330579
4,545,2954.507579
2,705,2954.736582
-1,919,2955.038607
-1,808,2955.310619
2,771,2955.571617
1,834,2955.852957
3,763,2956.106965
4,563,2956.29294
-2,774,2956.546965
-2,827,2956.820975
4,578,2957.011965
-2,759,2957.261966
1,908,2957.566965
2,903,2957.869956
