#{"t_start": 1658053421.0426972, "env_id": null}
r,l,t
-2,619,164.703632
-1,716,165.835451
2,693,166.83087
-1,791,168.002787
1,935,169.581309
1,708,170.668732
-3,632,171.602742
2,716,172.630653
-1,875,173.87173
-2,687,175.028733
-3,532,175.813775
2,615,176.721744
3,573,177.555811
4,587,178.417622
-4,533,179.30578
-1,807,180.48855
-1,713,181.550551
1,698,182.679174
-1,774,183.793183
1,784,184.951241
-3,609,185.814794
3,608,186.339821
-3,563,186.529834
-4,520,186.752823
-1,716,187.05482
-1,788,187.286824
2,858,187.552844
-3,562,187.764824
1,720,187.997851
3,563,188.171864
-2,693,188.385864
-5,449,188.549851
-4,486,188.718822
-3,557,188.894897
1,710,189.134822
-1,733,189.365825
4,528,189.535856
-1,752,189.771822
-1,679,189.997824
3,590,190.184823
5,398,190.334825
-1,713,190.564859
-4,474,190.715859
-1,740,190.951019
4,496,191.101019
-3,576,191.286981
-1,707,191.49001
2,637,191.700018
-2,747,191.933959
5,421,192.064973
-5,432,192.201056
-1,771,192.445413
1,734,192.678076
-5,393,192.799083
3,647,193.001108
-1,701,193.267071
2,705,193.500103
3,737,193.784072
-3,567,193.968069
4,469,194.115106
-1,680,194.336106
3,603,194.521106
2,605,194.699072
2,729,194.93211
-1,839,195.187108
4,514,195.354085
1,731,195.588134
-2,689,195.818131
-3,657,196.031147
-2,683,196.255169
-1,768,196.502136
2,660,196.71816
1,762,196.970133
2,670,197.185162
-2,692,197.438132
-2,764,197.680218
1,877,197.989162
1,701,198.20613
1,781,198.457136
3,547,198.636133
-3,568,198.815161
-3,571,199.006135
-1,724,199.24317
3,561,199.433134
4,520,199.599169
3,614,199.802171
-3,553,199.998173
-1,692,200.215159
1,765,200.465133
5,415,200.596182
-2,615,200.798162
2,694,201.040275
1,773,201.285262
-3,554,201.469258
3,585,201.652261
-3,554,201.822223
-2,620,202.023257
3,556,202.217259
-1,755,202.468252
3,600,202.664305
3,545,202.841245
4,487,203.006262
-3,565,203.189265
-4,527,203.440224
-4,602,203.637252
4,497,203.802256
2,734,204.034303
-5,406,204.165273
-2,648,204.373268
4,480,204.525283
4,501,204.678319
4,514,204.834311
-3,629,205.017298
2,679,205.233269
2,682,205.451113
4,566,205.61971
-1,842,205.88572
-5,425,206.015722
-3,681,206.236685
1,764,206.469687
-1,713,206.705688
-1,711,207.763941
-2,660,208.780164
4,585,209.731046
-4,533,210.517051
-1,803,211.718145
1,721,212.855711
5,418,213.48471
1,756,214.665718
-1,780,215.939721
1,764,217.029722
-1,714,218.071449
-1,836,219.360073
-3,572,220.386068
3,643,221.356642
-1,705,222.363642
2,751,223.567639
4,466,224.235656
-1,848,225.626544
5,392,226.159565
4,503,226.988074
-1,705,228.121019
-4,495,228.836558
-1,734,229.917557
-2,632,230.866558
1,883,232.232557
-2,634,233.146556
4,521,233.915558
-2,612,234.918556
3,604,235.930556
-2,827,237.138558
-1,719,238.204555
2,713,239.223075
-2,648,240.297536
4,524,241.068546
2,685,242.030235
1,751,243.23123
1,716,244.371239
2,635,245.333248
3,568,246.169809
5,378,246.736555
1,795,247.983162
-3,610,248.869159
2,682,249.917162
-2,700,250.913165
1,759,252.219726
2,666,253.280727
3,660,254.24574
2,757,255.31873
4,562,256.25373
4,564,257.089724
-3,577,257.914725
-3,590,258.755724
-3,571,259.549727
2,670,260.639379
-2,655,261.597917
-1,712,262.622909
1,674,263.668906
-3,562,264.600481
1,750,265.723044
-5,498,266.45206
-3,595,267.433047
-2,671,268.587603
2,675,269.552605
1,726,270.588659
3,678,271.568184
-1,812,272.932286
5,402,273.526807
-1,710,274.634803
3,649,275.683838
2,723,276.867733
5,420,277.479828
-2,776,278.664832
2,641,279.764829
-5,451,280.470826
3,630,281.382831
3,583,282.247829
-1,791,283.485826
5,473,284.231829
-5,467,284.96683
1,735,286.088827
4,535,287.022828
1,711,288.168784
1,755,289.264848
-3,735,290.386743
1,711,291.588711
-1,745,292.653713
-2,771,293.788626
4,477,294.530626
1,728,295.696033
3,607,296.769313
-3,552,297.655312
1,710,298.740314
1,703,299.914834
2,750,301.176507
-1,833,302.467139
3,659,303.467709
-3,590,304.466712
-2,677,305.419711
1,736,306.503711
-3,544,307.343755
-3,543,308.17071
2,626,309.226944
-1,780,310.40185
-3,638,311.305849
3,587,312.300848
3,570,313.150643
2,666,314.13623
-1,764,315.305687
-4,533,316.229688
3,644,317.232696
1,724,318.27269
3,662,319.417712
-5,452,320.269251
-1,795,321.520248
-2,668,322.53725
4,484,323.313182
3,570,324.17318
-1,809,325.61818
4,488,326.365179
2,627,327.314179
-3,565,328.334178
-2,682,329.400492
2,674,330.355671
-3,623,331.33264
-4,576,332.383512
1,756,333.518174
2,638,334.505457
-4,447,335.171458
1,776,336.413499
-4,488,337.264497
-4,513,338.065494
1,723,339.204504
-1,754,340.6395
-3,551,341.932423
5,363,342.53358
-3,575,343.51858
4,503,344.463564
-4,537,345.267565
2,649,346.009568
3,631,346.714563
-1,731,347.817091
-1,797,348.855092
4,522,349.698091
1,703,351.505718
1,809,353.361769
-1,789,354.91713
-2,684,355.954125
-4,542,356.970128
2,735,358.413688
-2,772,359.573562
3,590,360.488017
-3,539,361.31475
3,691,362.388264
1,736,363.602455
-2,789,364.783647
-3,569,365.001709
-1,776,365.296685
2,741,365.596689
-2,699,365.866683
-3,606,366.087686
-2,621,366.334729
2,666,366.589731
-1,805,366.898691
-5,453,367.073688
3,663,367.333694
-4,521,367.554725
-1,815,367.854689
-3,543,368.067689
1,725,368.429694
-4,465,368.632687
-3,567,368.868715
-1,686,369.306557
3,687,369.715591
2,675,370.065588
1,843,370.723552
5,408,370.990577
-1,723,371.516552
2,668,372.032554
-1,751,372.555554
1,760,373.001552
2,639,373.401552
3,560,373.788556
-1,710,374.220553
-1,731,374.619552
-3,562,374.865599
2,682,375.191567
-3,547,375.455581
4,469,375.684592
-5,355,375.865558
3,553,376.13655
2,643,376.436556
-1,712,376.756552
-4,469,376.969589
-3,528,377.199589
-2,620,377.48459
-4,523,377.705588
-1,768,378.042578
-3,550,378.288553
-1,757,378.655266
1,793,379.032269
2,709,379.354281
3,589,379.620268
2,647,379.905301
1,729,380.205267
1,773,380.570264
2,638,380.883784
-1,756,381.255682
-2,713,381.602702
1,834,382.000685
5,384,382.188681
-5,428,382.368718
-1,858,382.816684
2,631,383.132689
3,552,383.437721
1,738,383.815689
2,606,384.198279
4,466,384.471276
-5,385,384.703278
-3,548,385.020308
2,739,385.467279
3,540,385.822278
-3,629,386.249276
-4,519,386.572277
-2,719,387.000275
1,693,387.353282
-1,738,387.736529
4,496,387.999551
2,664,388.332912
-4,459,388.589941
3,590,388.920939
-1,738,389.30611
-3,686,389.70622
3,638,390.054307
-3,538,390.36932
-3,588,390.684827
-3,542,391.082792
1,751,391.481791
-5,383,391.688788
-4,540,392.03779
5,467,392.3528
2,677,392.764791
2,611,393.226823
-1,697,393.70379
1,782,394.234791
3,554,394.588789
1,840,395.167919
5,444,395.483791
-5,421,395.786791
-2,677,396.207797
-4,464,396.550807
3,631,397.068792
-1,762,397.573824
2,674,398.065792
-1,745,398.587789
2,690,400.321848
3,592,401.732505
3,610,403.565655
1,770,405.598669
-1,715,407.454665
-1,762,409.987663
-2,724,411.854698
-1,740,413.865362
-4,476,415.234567
-2,638,416.689332
-2,638,418.23784
-2,649,419.588841
-1,751,421.11884
-3,614,423.073829
5,395,424.18612
-5,389,425.225793
-2,662,427.003784
1,832,429.386547
-1,694,430.984683
-2,682,432.403681
3,580,433.616686
3,619,434.950682
-3,657,436.515982
2,658,437.893564
2,629,439.252157
3,581,440.580766
3,598,442.184715
2,696,443.816722
3,544,445.037302
-1,771,447.388613
1,728,449.407195
2,732,451.520658
1,709,453.55268
-2,669,455.579609
-2,724,457.887804
-4,571,459.467526
-2,642,461.088846
-2,606,462.934405
3,516,464.553392
-3,567,466.153628
-3,677,467.916179
1,701,469.946382
1,751,472.209211
2,633,473.973275
-3,597,475.435548
3,606,477.206547
2,679,479.13375
-5,377,480.217798
3,587,481.788678
-1,813,483.82169
1,805,485.801101
-1,766,487.439262
-2,648,488.853772
-2,713,490.605448
3,545,492.743497
3,574,494.548509
-4,497,495.833299
-1,765,497.55282
1,726,499.470373
-2,685,501.032902
1,763,502.901616
3,560,504.335733
3,629,505.939729
-3,664,507.489733
4,619,508.979785
2,615,510.617739
1,738,512.467731
2,615,513.97073
4,601,515.756083
2,805,518.237195
3,566,519.771751
4,485,521.049665
-2,743,523.053818
2,622,525.205093
-1,757,527.486326
5,445,528.880264
1,809,531.083627
-1,883,533.616084
1,805,535.903369
2,644,537.387897
3,563,538.667437
2,656,540.238803
3,608,541.867545
-4,598,543.151652
-2,631,544.535482
2,674,546.236484
1,736,548.255921
-3,568,549.457071
-1,721,551.472293
5,396,552.605398
-3,573,554.490059
2,733,556.271393
-2,668,557.702942
2,704,559.268739
3,622,561.020741
-3,540,562.282548
2,665,563.653624
-3,559,565.199164
3,543,566.567707
1,725,568.165701
4,499,569.29927
4,474,570.369892
3,563,571.807478
-4,576,573.052594
-3,590,574.262606
-2,705,576.904593
-3,675,578.734954
-2,673,580.334586
-3,575,581.589592
3,571,582.904685
-5,407,583.867681
-5,403,584.870256
-4,461,585.86757
2,734,587.90421
-3,541,589.470358
-1,759,591.269445
-2,645,592.698379
1,773,594.584547
-5,421,595.886674
-2,650,597.637239
1,725,600.002762
5,395,601.517758
-1,810,604.122745
2,665,605.850472
1,798,607.621471
-2,765,609.587547
1,796,611.804349
2,670,613.318397
3,637,614.783503
4,490,615.967514
2,634,617.650516
4,485,619.019063
1,744,620.789585
3,602,622.171439
-1,712,624.022512
3,565,625.249515
3,570,626.570523
3,662,628.056613
2,629,630.068626
1,771,632.125146
-3,570,633.853761
-1,697,635.80492
2,795,637.736576
1,742,639.637172
4,541,641.038686
3,567,642.66699
-4,470,644.251827
2,670,646.253506
5,399,647.349298
1,725,649.439386
-1,683,650.964409
-3,569,652.22056
-3,663,653.623567
2,762,655.568558
-1,758,657.800494
1,727,659.423088
3,579,659.905087
2,635,660.401132
1,773,660.986086
4,596,661.469087
5,407,661.755087
-2,684,662.261098
-2,621,662.750499
-3,580,663.186492
5,369,663.439495
-3,593,663.869492
2,635,664.337495
3,611,664.955492
4,488,665.382499
-3,576,665.953492
3,599,666.373497
-4,454,666.749503
-5,388,667.019492
-2,656,667.452508
-4,493,667.812527
1,820,668.335389
-2,710,668.787394
3,550,669.271389
3,583,669.630409
-3,517,669.967391
-2,734,670.431396
5,386,670.686393
1,813,671.26839
1,671,671.689388
1,704,672.105392
-3,571,672.487419
2,650,672.903391
-2,670,673.349446
-3,561,673.736393
-5,435,674.055388
1,797,674.687389
-1,863,675.403391
-2,694,675.872435
-2,646,676.374403
-2,678,676.854417
4,485,677.187391
-2,678,677.686388
2,645,678.154394
-1,741,678.705388
2,674,679.223391
3,616,679.767392
-1,740,680.253432
2,664,680.685389
2,664,681.137388
-3,546,681.501398
-2,683,682.005391
-5,501,682.422389
-3,656,682.933402
-3,610,683.38339
-2,619,683.86539
1,744,684.41691
3,576,684.920902
-1,729,685.466465
-3,633,685.935492
-1,703,686.472493
3,532,686.886492
-1,769,687.437491
3,554,687.837491
5,446,688.254491
-4,544,688.6675
1,714,689.214515
2,695,689.73673
1,718,690.222733
3,547,690.620733
-4,530,690.969732
5,532,691.338734
-4,506,691.72675
-3,541,692.08673
1,752,692.634743
-3,586,693.186729
-4,466,693.551731
-1,821,694.10073
-1,694,694.585773
-5,513,694.899734
-1,757,695.402743
1,873,695.988729
-2,735,696.498338
2,668,696.936366
-1,744,697.504333
-2,666,697.947348
1,792,698.472334
-2,651,698.900376
-3,602,699.304336
3,551,699.638334
3,618,700.034336
-2,692,700.501026
5,395,700.72106
4,473,701.036027
1,721,701.491042
2,633,701.96503
4,499,702.285026
3,558,702.62203
3,555,703.036025
4,520,703.431027
3,587,703.918026
-4,518,704.251064
1,829,706.871489
-3,557,708.456038
-2,685,710.716671
1,704,712.871649
-4,549,714.216505
1,730,716.223527
-4,508,717.369502
2,694,718.938764
-4,550,720.204232
2,712,722.263701
1,755,724.304578
-3,578,726.073587
-5,408,727.084578
1,733,729.151584
-2,641,730.92121
-4,516,732.451791
1,900,734.729803
3,579,736.45455
1,786,738.588268
-3,570,739.909429
-4,590,741.170972
2,681,742.746693
-1,766,744.890961
-2,617,746.770959
-4,531,748.237959
-3,555,750.221557
2,719,752.310616
3,544,753.771553
-2,766,755.906468
2,654,757.838597
-2,614,759.835801
2,613,761.533951
-3,549,763.086531
-4,485,764.518528
-4,560,766.466975
5,416,767.682945
2,633,769.45235
-4,483,771.014311
4,519,772.668301
-2,715,774.604572
4,437,775.838569
4,471,777.201716
1,710,779.600237
-2,797,782.533952
-2,676,784.81927
-3,655,787.18576
-3,548,788.715595
-1,727,790.981569
-3,543,792.869155
1,742,795.387411
2,708,797.568486
-1,724,799.737479
1,699,802.037504
-1,877,805.058126
-2,667,807.088633
3,625,809.164435
4,568,810.704406
2,681,812.85198
-1,704,815.897068
-3,612,817.835337
3,632,819.064336
2,688,820.296352
-4,525,821.35471
3,534,822.401713
2,641,823.66947
5,472,824.583982
-1,778,826.254647
3,632,827.463292
-2,681,828.8473
-2,634,830.170256
3,570,831.688488
-3,611,833.005717
2,622,834.163263
3,569,835.132819
2,611,835.916818
4,611,836.503864
-2,775,837.853926
-2,652,839.071539
-1,897,840.722546
-1,702,842.184558
4,520,843.550539
-5,384,844.416539
-2,661,846.201465
4,532,847.286464
2,675,848.769128
4,498,849.865127
2,705,851.501131
1,828,853.461154
3,559,855.383696
1,717,857.365977
-3,608,858.47299
-1,817,859.978997
2,643,861.40399
-3,574,862.980514
2,649,864.864508
2,772,866.516729
1,702,867.752221
-2,773,869.187479
3,689,870.518481
1,854,872.138537
2,642,873.355535
-3,582,874.495283
1,949,876.512506
2,679,877.832494
3,585,878.91523
1,745,880.704227
3,568,882.130253
2,690,883.688051
1,752,885.370588
1,769,887.415518
-5,531,888.53752
2,647,889.868517
-4,463,890.867378
5,387,891.799429
-2,687,893.485513
-4,500,894.616514
1,710,896.039349
-4,503,896.920347
2,685,898.384347
-1,820,899.97197
4,487,900.902417
2,659,902.171942
3,650,903.51594
3,516,904.44951
3,593,905.57151
1,773,906.955369
4,495,908.135483
1,705,909.666478
-2,658,911.049477
3,542,912.287467
5,374,913.253467
2,670,914.77157
4,459,916.066573
2,698,917.87135
2,640,919.601049
1,733,920.711047
-2,687,921.51405
3,624,922.251047
4,485,922.767049
-2,662,923.998046
4,500,924.459051
2,832,926.013047
-2,630,926.572052
-1,706,927.236049
-5,417,927.581048
5,417,927.942049
-2,708,928.540052
4,545,929.064048
-2,695,930.026049
2,680,930.683046
4,496,931.137051
-3,659,931.84105
1,725,932.707051
4,453,933.131048
-2,701,933.717046
-3,582,934.277047
4,546,934.834049
1,834,935.613084
4,535,935.774049
1,813,936.006076
-1,718,936.208135
-4,471,936.339131
-2,797,936.570098
-4,478,936.755089
-2,601,936.931119
2,691,937.130119
-2,652,937.312121
2,824,937.543157
2,789,937.764157
1,806,937.990143
4,486,938.126157
-1,722,938.324175
3,584,938.485158
4,525,938.632157
-2,640,938.809195
4,474,938.939211
-1,771,939.154195
1,707,939.352194
2,621,939.528166
2,678,939.715166
2,669,939.896166
3,777,940.106166
-1,743,940.310166
4,533,940.454166
-1,758,940.673164
-4,495,940.811195
-3,533,940.964195
2,648,941.144195
2,663,941.328195
3,638,941.509209
1,814,941.743232
5,393,941.853232
1,859,942.133204
-2,661,942.313204
-1,763,942.523215
-2,716,942.763246
-2,649,942.943269
-1,762,943.158269
-4,551,943.311306
-1,761,943.525308
-3,582,943.688279
-3,558,943.838279
3,557,943.989279
-2,671,944.166279
2,652,944.341289
-4,484,944.474281
5,415,944.587279
-5,466,944.716279
-2,665,944.897279
-3,542,945.044279
-2,624,945.211306
-4,525,945.358282
-4,540,945.505282
2,654,945.687279
-1,751,945.897281
-3,582,946.075282
3,602,946.242282
-1,831,946.464282
2,716,946.681279
-2,659,946.85728
-1,704,947.051279
-1,697,947.240279
-2,679,947.421279
-3,606,947.587279
-3,558,947.736279
2,662,947.917279
-1,985,948.187279
-2,665,948.369279
-1,775,948.578277
-1,802,948.800307
-3,564,948.963358
-2,682,949.16832
3,541,949.319319
1,862,949.559319
4,514,949.701316
-3,559,949.850316
3,639,950.021316
2,624,950.192316
-4,477,950.320316
-2,648,950.501344
1,739,950.706316
2,806,950.925341
3,556,951.078316
-2,696,951.27332
1,767,951.490318
-2,626,951.664316
-1,735,951.861316
3,559,952.012316
2,679,952.193316
1,792,952.406316
-2,618,952.569316
1,742,952.771316
4,504,952.906316
-1,798,953.117316
1,741,953.354344
3,602,953.536346
-2,615,953.712345
3,570,954.23032
-3,571,954.746319
2,673,955.332314
-5,436,955.819321
2,658,956.443316
-2,637,957.021315
2,622,957.518318
5,410,957.99632
3,581,958.519317
1,775,959.219319
-4,503,959.648325
2,686,960.286332
3,546,960.867331
-5,393,961.204332
-4,517,961.713352
2,696,962.338329
-1,754,962.991331
-1,792,963.817336
-4,449,964.220333
3,608,964.727334
-1,817,965.429332
-1,716,966.070334
2,751,966.91933
1,722,967.519334
5,493,967.987329
-1,743,968.600329
-3,544,969.092331
2,678,969.707336
-4,621,970.310328
2,643,970.90633
-2,631,971.416328
-1,738,972.170334
-4,496,972.627345
3,535,973.075361
-4,547,973.530361
4,589,974.115359
-1,706,974.810358
-3,644,975.332362
1,747,976.081357
-1,699,976.678361
2,712,977.287361
3,556,977.764361
-2,662,978.369357
1,812,979.191358
-1,706,979.861361
-3,571,980.333362
-5,382,980.72036
1,822,981.41736
-3,590,981.977359
2,628,982.489362
1,798,983.272357
-3,625,983.796357
3,569,984.303359
3,560,984.792359
3,585,985.278359
5,477,985.800361
5,477,986.253356
2,664,986.830357
-2,714,987.423362
-1,756,988.16636
-1,778,988.914358
3,566,989.395359
5,423,989.829357
-2,667,990.395357
-3,596,990.94236
5,483,991.422359
3,528,991.968361
1,825,992.65736
-1,729,993.279377
1,765,993.921373
-2,631,994.465377
-3,674,995.108374
1,779,995.851373
-1,719,996.438374
4,494,996.997374
1,802,997.746907
-1,756,998.401907
-4,501,998.852905
-2,709,999.459906
-1,745,1000.199906
5,441,1000.608935
1,801,1001.294895
-4,538,1001.872898
-4,544,1002.365901
-1,759,1003.061895
-4,539,1003.563897
-4,481,1004.077909
4,534,1004.549896
-4,530,1005.004895
3,558,1005.507896
-2,651,1006.0779
-1,806,1006.852896
2,773,1007.541899
-1,706,1008.172895
-2,713,1008.889914
1,825,1009.635897
3,598,1010.171898
-2,629,1010.703895
4,478,1011.152898
-3,565,1011.6679
3,560,1012.216897
1,724,1012.856898
1,730,1013.507898
-1,765,1014.281898
4,469,1014.735899
2,656,1015.307897
-2,714,1016.056899
-1,848,1016.764899
5,428,1017.180895
3,601,1017.725899
4,465,1018.111006
-2,678,1018.83501
-1,827,1019.711009
-2,697,1020.300008
-5,460,1020.787006
5,487,1021.200007
2,677,1021.847009
-1,780,1022.562008
-3,562,1023.146005
3,612,1023.687012
4,456,1024.10501
-1,757,1024.783006
-2,711,1025.392006
-2,631,1026.004006
2,676,1026.624012
3,557,1027.312009
5,425,1027.855008
2,726,1028.746008
1,751,1029.66501
-4,475,1030.132006
2,643,1030.892011
1,824,1032.589041
-1,752,1033.785241
3,588,1034.561239
-1,746,1035.668236
-1,724,1036.611239
3,542,1037.287237
1,729,1038.230241
-2,670,1039.588236
-2,666,1040.75324
-1,747,1041.813371
-4,522,1042.532374
3,570,1043.600377
-4,541,1044.663311
5,407,1045.400277
1,948,1046.9063
-3,660,1047.778339
-4,508,1048.580321
3,647,1049.461318
4,523,1050.129842
2,686,1051.177121
1,815,1052.182369
-2,673,1053.065253
2,689,1054.182308
-3,577,1054.936355
-2,739,1055.969357
3,577,1057.139357
3,733,1057.697361
-3,595,1057.974379
4,523,1058.200355
2,694,1058.562395
-2,688,1059.072359
-3,577,1059.387385
-1,745,1059.87737
-2,640,1060.15936
-3,568,1060.377386
-3,586,1060.619392
5,398,1060.781384
3,572,1061.009363
-3,573,1061.233385
-1,752,1061.519431
5,399,1061.674398
1,793,1061.972384
2,723,1062.264395
1,737,1062.547394
-4,500,1062.743394
